video_id,crawl_time,can_comment,can_forward,can_share,can_show_comment,allow_download,allow_duet,allow_music,allow_record,allow_stitch,private_status,is_delete,is_prohibited,in_reviewing,review_status,comment_permission_status
7599221715415092507,2026-05-07 18:35:33.268410,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7599338339879161103,2026-05-07 18:35:42.340998,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7599584567191768339,2026-05-07 18:35:45.359685,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7599638774682799410,2026-05-07 18:35:53.698681,,,,,,,,,,,,,,,
7599951353565269282,2026-05-07 18:35:56.633573,,,,,,,,,,,,,,,
7599988168464665910,2026-05-07 18:35:59.085951,,,,,,,,,,,,,,,
7600005088882593058,2026-05-07 18:36:01.361373,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7600020776472825142,2026-05-07 18:36:09.281858,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7600042552905337152,2026-05-07 18:36:12.487384,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7600315793322085659,2026-05-07 18:36:19.351428,,,,,,,,,,,,,,,
7600351079540881588,2026-05-07 18:36:22.840785,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7600401002751362734,2026-05-07 18:36:28.276284,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7600693792320509797,2026-05-07 18:36:31.414780,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7601016911404518690,2026-05-07 18:36:34.170493,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7603620993600392488,2026-05-07 18:36:41.406788,,,,,,,,,,,,,,,
7603679386973326598,2026-05-07 18:36:44.272691,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7603977638683643178,2026-05-07 18:36:47.477383,,,,,,,,,,,,,,,
7603987685513907471,2026-05-07 18:36:49.587106,,,,,,,,,,,,,,,
7604080100560080179,2026-05-07 18:36:51.845048,,,,,,,,,,,,,,,
7604108206822925178,2026-05-07 18:36:54.471715,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7604108500482018614,2026-05-07 18:37:03.038531,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7604204379842825512,2026-05-07 18:37:08.530547,True,True,True,True,False,True,False,True,False,0,False,False,False,0,0
7604325164871978246,2026-05-07 18:37:16.344582,True,True,True,True,False,True,False,True,False,0,False,False,False,0,0
7604779943569984806,2026-05-07 18:37:24.567999,True,True,True,True,False,True,False,True,False,0,False,False,False,0,0
7604815268912663846,2026-05-07 18:37:27.969681,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7604830322613751067,2026-05-07 18:37:35.406151,,,,,,,,,,,,,,,
7604872549914201378,2026-05-07 18:37:38.283674,,,,,,,,,,,,,,,
7604885085570406473,2026-05-07 18:37:41.905806,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7605017662683148709,2026-05-07 18:37:44.912953,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7605035065705385252,2026-05-07 18:37:52.273419,,,,,,,,,,,,,,,
7605083290021678376,2026-05-07 18:37:55.883655,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7605161100283219240,2026-05-07 18:38:01.166681,True,True,True,True,False,True,False,True,False,0,False,False,False,0,0
7605190183666978086,2026-05-07 18:38:09.607664,,,,,,,,,,,,,,,
7605426394411373989,2026-05-07 18:38:12.555328,,,,,,,,,,,,,,,
7605885802895150362,2026-05-07 18:38:15.067126,True,True,True,True,False,True,False,True,False,0,False,False,False,0,0
7605950727755746623,2026-05-07 18:38:18.117992,,,,,,,,,,,,,,,
7605991833767775528,2026-05-07 18:38:20.709283,,,,,,,,,,,,,,,
7606165999628389683,2026-05-07 18:38:24.407714,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7606204994043623232,2026-05-07 18:38:31.766110,,,,,,,,,,,,,,,
7606277440058510628,2026-05-07 18:38:34.899877,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7606309554078956687,2026-05-07 18:38:44.692633,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7606327174455770560,2026-05-07 18:38:50.385011,,,,,,,,,,,,,,,
7606380479705178852,2026-05-07 18:38:52.850203,,,,,,,,,,,,,,,
7606527719412698422,2026-05-07 18:38:55.478296,True,True,True,True,False,True,False,True,False,0,False,False,False,0,0
7606630678595566415,2026-05-07 18:39:13.460856,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7606636273608019240,2026-05-07 18:39:22.502552,True,True,True,True,False,True,False,True,False,0,False,False,False,0,0
7606639650555948731,2026-05-07 18:39:31.768281,True,True,True,True,False,True,False,True,False,0,False,False,False,0,0
7606674568861846822,2026-05-07 18:39:40.857156,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7606690470764268800,2026-05-07 18:39:47.968003,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7606691536411168015,2026-05-07 18:39:51.766372,True,True,True,True,False,True,False,True,False,0,False,False,False,0,0
7606701802095922473,2026-05-07 18:40:08.836606,True,True,True,True,False,True,False,True,False,0,False,False,False,0,0
7606736774320180506,2026-05-07 18:40:14.271243,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7607039124951895336,2026-05-07 18:40:17.501924,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7607145241375706403,2026-05-07 18:40:24.238664,,,,,,,,,,,,,,,
7607355442037132570,2026-05-07 18:40:27.457964,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7607361982099147889,2026-05-07 18:40:34.111060,,,,,,,,,,,,,,,
7607401706338403529,2026-05-07 18:40:38.709660,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7607417444566682926,2026-05-07 18:40:45.418312,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7607458813859417396,2026-05-07 18:40:53.315236,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7610805605535607657,2026-05-07 18:41:00.852337,,,,,,,,,,,,,,,
7611058823259998683,2026-05-07 18:41:04.968788,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7611103881086455103,2026-05-07 18:41:10.691856,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7611128219177094463,2026-05-07 18:41:17.683583,,,,,,,,,,,,,,,
7611394066655317289,2026-05-07 18:41:20.098726,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7611476809221262655,2026-05-07 18:41:26.581199,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7611824713656225033,2026-05-07 18:41:33.775379,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7611833261240683776,2026-05-07 18:41:40.570967,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7611844715926850835,2026-05-07 18:41:44.455990,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7611914082890943778,2026-05-07 18:41:51.919011,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7611921610508864818,2026-05-07 18:41:55.622650,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7612115359872650511,2026-05-07 18:42:05.123430,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7612182609410464443,2026-05-07 18:42:11.076466,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7612233600410340654,2026-05-07 18:42:15.283439,,,,,,,,,,,,,,,
