epoch,train_loss,val_loss,auc,accuracy,precision,recall,f1,is_best
1,0.499109,0.460875,0.8260740740740741,0.7346666666666667,0.6199524940617577,0.87,0.723994452149792,True
2,0.460985,0.453912,0.8336074074074074,0.748,0.6563380281690141,0.7766666666666666,0.7114503816793893,True
3,0.449572,0.45524,0.8383851851851852,0.748,0.6907216494845361,0.67,0.6802030456852792,False
4,0.441905,0.458846,0.8419333333333333,0.748,0.6718266253869969,0.7233333333333334,0.6966292134831461,False
5,0.434218,0.461024,0.8434444444444444,0.7413333333333333,0.6645962732919255,0.7133333333333334,0.6881028938906752,False
6,0.426073,0.462727,0.8458888888888889,0.756,0.6996587030716723,0.6833333333333333,0.6913996627318718,False
7,0.398866,0.487322,0.8392370370370372,0.7453333333333333,0.6543909348441926,0.77,0.7075038284839203,False
8,0.379931,0.497582,0.8427777777777778,0.7413333333333333,0.6615853658536586,0.7233333333333334,0.6910828025477707,False
9,0.327654,0.522186,0.835985185185185,0.748,0.7032967032967034,0.64,0.6701570680628273,False
10,0.307757,0.560891,0.8300296296296296,0.7453333333333333,0.6579710144927536,0.7566666666666667,0.703875968992248,False
11,0.276439,0.57434,0.8287407407407408,0.7293333333333333,0.7046413502109705,0.5566666666666666,0.6219739292364991,False
12,0.264667,0.626538,0.8379111111111113,0.748,0.6618075801749271,0.7566666666666667,0.7060653188180405,False
