epoch,train_loss,val_loss,auc,accuracy,precision,recall,f1,is_best
1,0.66123,0.590141,0.8201851851851852,0.6333333333333333,0.8571428571428571,0.1,0.1791044776119403,True
2,0.644022,0.580842,0.8142592592592592,0.6266666666666667,1.0,0.06666666666666667,0.125,True
3,0.623616,0.577244,0.8153703703703704,0.62,1.0,0.05,0.09523809523809523,True
4,0.622677,0.574431,0.8253703703703703,0.62,1.0,0.05,0.09523809523809523,True
5,0.613001,0.570955,0.8375925925925926,0.62,1.0,0.05,0.09523809523809523,True
6,0.620916,0.566992,0.8483333333333334,0.62,1.0,0.05,0.09523809523809523,True
7,0.611188,0.562956,0.8574074074074074,0.64,1.0,0.1,0.18181818181818182,True
8,0.598595,0.559253,0.8598148148148148,0.64,0.875,0.11666666666666667,0.20588235294117646,True
9,0.602738,0.556134,0.8633333333333333,0.66,0.9090909090909091,0.16666666666666666,0.28169014084507044,True
10,0.590269,0.553774,0.8688888888888889,0.6933333333333334,0.9375,0.25,0.39473684210526316,True
11,0.584685,0.55237,0.8751851851851852,0.7066666666666667,0.9,0.3,0.45,True
12,0.577101,0.551266,0.8881481481481481,0.7333333333333333,0.8846153846153846,0.38333333333333336,0.5348837209302325,True
13,0.575919,0.549524,0.8942592592592592,0.7466666666666667,0.8666666666666667,0.43333333333333335,0.5777777777777777,True
14,0.571407,0.546749,0.9005555555555556,0.7933333333333333,0.8918918918918919,0.55,0.6804123711340206,True
15,0.576921,0.54258,0.9044444444444445,0.78,0.8461538461538461,0.55,0.6666666666666666,True
16,0.568251,0.53587,0.9061111111111111,0.7933333333333333,0.8717948717948718,0.5666666666666667,0.6868686868686869,True
17,0.564697,0.527258,0.9061111111111111,0.8,0.8947368421052632,0.5666666666666667,0.6938775510204082,True
18,0.554352,0.518019,0.9024074074074074,0.7933333333333333,0.9142857142857143,0.5333333333333333,0.6736842105263158,True
19,0.543933,0.509882,0.8994444444444445,0.7666666666666667,0.9032258064516129,0.4666666666666667,0.6153846153846154,True
20,0.543546,0.502943,0.8988888888888888,0.76,0.9,0.45,0.6,True
21,0.532235,0.496819,0.8981481481481481,0.76,0.9,0.45,0.6,True
22,0.538604,0.491201,0.898888888888889,0.7733333333333333,0.90625,0.48333333333333334,0.6304347826086957,True
23,0.530051,0.485923,0.8990740740740741,0.78,0.9090909090909091,0.5,0.6451612903225806,True
24,0.519748,0.480708,0.8981481481481481,0.7933333333333333,0.8918918918918919,0.55,0.6804123711340206,True
25,0.526498,0.475983,0.9012962962962964,0.8066666666666666,0.8974358974358975,0.5833333333333334,0.7070707070707071,True
26,0.512833,0.472297,0.9035185185185185,0.8,0.875,0.5833333333333334,0.7,True
27,0.509921,0.469456,0.903888888888889,0.8066666666666666,0.8444444444444444,0.6333333333333333,0.7238095238095238,True
28,0.501162,0.466861,0.9042592592592592,0.7933333333333333,0.7843137254901961,0.6666666666666666,0.7207207207207207,True
29,0.500184,0.463886,0.9044444444444445,0.7866666666666666,0.75,0.7,0.7241379310344828,True
30,0.504731,0.460139,0.9049999999999999,0.8,0.7586206896551724,0.7333333333333333,0.7457627118644068,True
31,0.496236,0.453966,0.9053703703703703,0.8,0.7678571428571429,0.7166666666666667,0.7413793103448276,True
32,0.49425,0.44561,0.9053703703703704,0.8,0.7884615384615384,0.6833333333333333,0.7321428571428571,True
33,0.47557,0.438192,0.9062962962962963,0.8066666666666666,0.8163265306122449,0.6666666666666666,0.7339449541284404,True
