video_id,crawl_time,can_comment,can_forward,can_share,can_show_comment,allow_download,allow_duet,allow_music,allow_record,allow_stitch,private_status,is_delete,is_prohibited,in_reviewing,review_status,comment_permission_status
7622473264698314036,2026-05-06 20:36:27.459866,True,True,True,True,False,True,False,True,False,0,False,False,False,0,0
7622305689017351906,2026-05-06 20:36:37.105376,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7619990977893339510,2026-05-06 20:36:48.442169,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7622236469284850970,2026-05-06 20:37:01.643119,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7625943440111941754,2026-05-06 20:37:10.148926,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7613388807098143194,2026-05-06 20:37:22.917951,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7628946780247428378,2026-05-06 20:37:36.408648,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7621066610589142322,2026-05-06 20:37:49.779513,,,,,,,,,,,,,,,
7604806816416927022,2026-05-06 20:38:04.855792,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7598118255686283761,2026-05-06 20:38:18.583050,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
