crawl_batch_id,crawl_time,target_url,source_page_type,request_url,request_cursor,response_status,response_timestamp,response_headers_raw,network_response_count,runtime_objects_count,primary_source_key,match_type,confidence
20260509_212100,2026-05-09T21:21:00.126708,https://www.douyin.com/video/6773901168964798477,video_detail,https://www.douyin.com/video/6773901168964798477,,200,2026-05-09T21:21:00.126708,,33,,network_response_32,exact,high
20260509_212100,2026-05-09T21:21:08.604012,https://www.douyin.com/video/6773906068725565448,video_detail,https://www.douyin.com/video/6773906068725565448,,200,2026-05-09T21:21:08.604012,,29,,network_response_12,exact,high
20260509_212100,2026-05-09T21:21:11.923994,https://www.douyin.com/video/7289747189515980067,video_detail,https://www.douyin.com/video/7289747189515980067,,200,2026-05-09T21:21:11.923994,,28,,network_response_27,exact,high
20260509_212100,2026-05-09T21:21:15.361218,https://www.douyin.com/video/7309857450302213376,video_detail,https://www.douyin.com/video/7309857450302213376,,200,2026-05-09T21:21:15.361218,,81,1,network_response_32,exact,high
20260509_212100,2026-05-09T21:21:25.402767,https://www.douyin.com/video/7361427727863385359,video_detail,https://www.douyin.com/video/7361427727863385359,,200,2026-05-09T21:21:25.402767,,65,1,,none,low
20260509_212100,2026-05-09T21:21:35.489342,https://www.douyin.com/video/7396829450211446050,video_detail,https://www.douyin.com/video/7396829450211446050,,200,2026-05-09T21:21:35.489342,,81,1,network_response_31,exact,high
20260509_212100,2026-05-09T21:21:50.662809,https://www.douyin.com/video/7427381362337778980,video_detail,https://www.douyin.com/video/7427381362337778980,,200,2026-05-09T21:21:50.662809,,28,,network_response_24,exact,high
20260509_212100,2026-05-09T21:21:56.032081,https://www.douyin.com/video/7434082518397226249,video_detail,https://www.douyin.com/video/7434082518397226249,,200,2026-05-09T21:21:56.032081,,28,,network_response_27,exact,high
20260509_212100,2026-05-09T21:21:59.444641,https://www.douyin.com/video/7436607919690484992,video_detail,https://www.douyin.com/video/7436607919690484992,,200,2026-05-09T21:21:59.444641,,27,,,none,low
20260509_212100,2026-05-09T21:22:02.284691,https://www.douyin.com/video/7436608563918769448,video_detail,https://www.douyin.com/video/7436608563918769448,,200,2026-05-09T21:22:02.284691,,26,,,none,low
20260509_212100,2026-05-09T21:22:06.813332,https://www.douyin.com/video/7444105017394482482,video_detail,https://www.douyin.com/video/7444105017394482482,,200,2026-05-09T21:22:06.813332,,37,,network_response_33,exact,high
20260509_212100,2026-05-09T21:22:14.626425,https://www.douyin.com/video/7444362506467872027,video_detail,https://www.douyin.com/video/7444362506467872027,,200,2026-05-09T21:22:14.626425,,84,1,network_response_74,exact,high
20260509_212100,2026-05-09T21:22:28.949571,https://www.douyin.com/video/7446264878886554895,video_detail,https://www.douyin.com/video/7446264878886554895,,200,2026-05-09T21:22:28.949571,,73,1,network_response_57,exact,high
20260509_212100,2026-05-09T21:22:40.118640,https://www.douyin.com/video/7446279061011303732,video_detail,https://www.douyin.com/video/7446279061011303732,,200,2026-05-09T21:22:40.118640,,73,1,network_response_62,exact,high
20260509_212100,2026-05-09T21:22:50.852559,https://www.douyin.com/video/7454910938953698575,video_detail,https://www.douyin.com/video/7454910938953698575,,200,2026-05-09T21:22:50.852559,,87,1,network_response_75,exact,high
20260509_212100,2026-05-09T21:23:06.095934,https://www.douyin.com/video/7465919739051642166,video_detail,https://www.douyin.com/video/7465919739051642166,,200,2026-05-09T21:23:06.095934,,27,,,none,low
20260509_212100,2026-05-09T21:23:10.969609,https://www.douyin.com/video/7468609439512235291,video_detail,https://www.douyin.com/video/7468609439512235291,,200,2026-05-09T21:23:10.969609,,75,1,network_response_73,exact,high
20260509_212100,2026-05-09T21:23:20.276401,https://www.douyin.com/video/7471153546663169315,video_detail,https://www.douyin.com/video/7471153546663169315,,200,2026-05-09T21:23:20.276401,,76,1,network_response_67,exact,high
