crawl_batch_id,crawl_time,target_url,source_page_type,request_url,request_cursor,response_status,response_timestamp,response_headers_raw,network_response_count,runtime_objects_count,primary_source_key,match_type,confidence
20260507_180836,2026-05-07T18:08:36.494999,https://www.douyin.com/video/7624873382114282803,video_detail,https://www.douyin.com/video/7624873382114282803,,200,2026-05-07T18:08:36.494999,,33,,network_response_16,exact,high
20260507_180836,2026-05-07T18:08:47.291515,https://www.douyin.com/video/7624990104373376421,video_detail,https://www.douyin.com/video/7624990104373376421,,200,2026-05-07T18:08:47.291515,,34,,network_response_20,exact,high
20260507_180836,2026-05-07T18:08:53.422834,https://www.douyin.com/video/7625140333864586559,video_detail,https://www.douyin.com/video/7625140333864586559,,200,2026-05-07T18:08:53.422834,,25,,,none,low
20260507_180836,2026-05-07T18:08:55.961060,https://www.douyin.com/video/7625266759122124394,video_detail,https://www.douyin.com/video/7625266759122124394,,200,2026-05-07T18:08:55.961060,,25,,,none,low
20260507_180836,2026-05-07T18:08:58.128672,https://www.douyin.com/video/7625382302234791183,video_detail,https://www.douyin.com/video/7625382302234791183,,200,2026-05-07T18:08:58.128672,,71,1,network_response_31,exact,high
20260507_180836,2026-05-07T18:09:06.231750,https://www.douyin.com/video/7625492021486144777,video_detail,https://www.douyin.com/video/7625492021486144777,,200,2026-05-07T18:09:06.231750,,68,1,network_response_57,exact,high
20260507_180836,2026-05-07T18:09:14.050282,https://www.douyin.com/video/7625531481825330537,video_detail,https://www.douyin.com/video/7625531481825330537,,200,2026-05-07T18:09:14.050282,,27,,network_response_26,exact,high
20260507_180836,2026-05-07T18:09:16.675695,https://www.douyin.com/video/7625546845988749440,video_detail,https://www.douyin.com/video/7625546845988749440,,200,2026-05-07T18:09:16.675695,,27,,network_response_26,exact,high
20260507_180836,2026-05-07T18:09:18.993460,https://www.douyin.com/video/7625929057691078053,video_detail,https://www.douyin.com/video/7625929057691078053,,200,2026-05-07T18:09:18.993460,,26,,,none,low
20260507_180836,2026-05-07T18:09:21.248268,https://www.douyin.com/video/7625931818142878995,video_detail,https://www.douyin.com/video/7625931818142878995,,200,2026-05-07T18:09:21.248268,,27,,network_response_25,exact,high
20260507_180836,2026-05-07T18:09:24.920411,https://www.douyin.com/video/7625943440111941754,video_detail,https://www.douyin.com/video/7625943440111941754,,200,2026-05-07T18:09:24.920411,,41,,network_response_35,exact,high
20260507_180836,2026-05-07T18:09:30.868844,https://www.douyin.com/video/7625983892776400448,video_detail,https://www.douyin.com/video/7625983892776400448,,200,2026-05-07T18:09:30.868844,,81,1,network_response_30,exact,high
20260507_180836,2026-05-07T18:09:39.692730,https://www.douyin.com/video/7626039783856311604,video_detail,https://www.douyin.com/video/7626039783856311604,,200,2026-05-07T18:09:39.692730,,66,1,network_response_31,exact,high
20260507_180836,2026-05-07T18:09:47.154855,https://www.douyin.com/video/7626119147679665427,video_detail,https://www.douyin.com/video/7626119147679665427,,200,2026-05-07T18:09:47.154855,,76,1,network_response_29,exact,high
20260507_180836,2026-05-07T18:09:56.257529,https://www.douyin.com/video/7626232419351317796,video_detail,https://www.douyin.com/video/7626232419351317796,,200,2026-05-07T18:09:56.257529,,30,,network_response_28,exact,high
20260507_180836,2026-05-07T18:10:00.496864,https://www.douyin.com/video/7626285740250418473,video_detail,https://www.douyin.com/video/7626285740250418473,,200,2026-05-07T18:10:00.496864,,28,,,none,low
20260507_180836,2026-05-07T18:10:02.948411,https://www.douyin.com/video/7626294890775145403,video_detail,https://www.douyin.com/video/7626294890775145403,,200,2026-05-07T18:10:02.948411,,70,1,network_response_32,exact,high
20260507_180836,2026-05-07T18:10:10.319318,https://www.douyin.com/video/7626305366351007011,video_detail,https://www.douyin.com/video/7626305366351007011,,200,2026-05-07T18:10:10.319318,,27,,network_response_25,exact,high
20260507_180836,2026-05-07T18:10:13.229808,https://www.douyin.com/video/7626324327146835250,video_detail,https://www.douyin.com/video/7626324327146835250,,200,2026-05-07T18:10:13.229808,,72,1,network_response_32,exact,high
20260507_180836,2026-05-07T18:10:20.304408,https://www.douyin.com/video/7626345751894838580,video_detail,https://www.douyin.com/video/7626345751894838580,,200,2026-05-07T18:10:20.304408,,72,1,network_response_28,exact,high
20260507_180836,2026-05-07T18:10:29.149782,https://www.douyin.com/video/7626355210050489635,video_detail,https://www.douyin.com/video/7626355210050489635,,200,2026-05-07T18:10:29.149782,,36,,,none,low
20260507_180836,2026-05-07T18:10:34.546039,https://www.douyin.com/video/7626381492997885210,video_detail,https://www.douyin.com/video/7626381492997885210,,200,2026-05-07T18:10:34.546039,,20,,,none,low
20260507_180836,2026-05-07T18:10:36.803783,https://www.douyin.com/video/7626584955816021274,video_detail,https://www.douyin.com/video/7626584955816021274,,200,2026-05-07T18:10:36.803783,,72,1,network_response_70,exact,high
20260507_180836,2026-05-07T18:10:44.394641,https://www.douyin.com/video/7626635262323346703,video_detail,https://www.douyin.com/video/7626635262323346703,,200,2026-05-07T18:10:44.394641,,27,,network_response_26,exact,high
20260507_180836,2026-05-07T18:10:48.252008,https://www.douyin.com/video/7626684177663986971,video_detail,https://www.douyin.com/video/7626684177663986971,,200,2026-05-07T18:10:48.252008,,23,,,none,low
20260507_180836,2026-05-07T18:10:50.654170,https://www.douyin.com/video/7626700596619348401,video_detail,https://www.douyin.com/video/7626700596619348401,,200,2026-05-07T18:10:50.654170,,69,1,network_response_50,exact,high
20260507_180836,2026-05-07T18:10:57.803156,https://www.douyin.com/video/7627061029150805302,video_detail,https://www.douyin.com/video/7627061029150805302,,200,2026-05-07T18:10:57.803156,,72,1,network_response_63,exact,high
20260507_180836,2026-05-07T18:11:06.037612,https://www.douyin.com/video/7627071685094657299,video_detail,https://www.douyin.com/video/7627071685094657299,,200,2026-05-07T18:11:06.037612,,10,,,none,low
20260507_180836,2026-05-07T18:11:09.235074,https://www.douyin.com/video/7627097855253089579,video_detail,https://www.douyin.com/video/7627097855253089579,,200,2026-05-07T18:11:09.235074,,10,,,none,low
20260507_180836,2026-05-07T18:11:11.719874,https://www.douyin.com/video/7627138316899056603,video_detail,https://www.douyin.com/video/7627138316899056603,,200,2026-05-07T18:11:11.719874,,73,1,network_response_21,exact,high
20260507_180836,2026-05-07T18:11:20.800427,https://www.douyin.com/video/7627193816662936883,video_detail,https://www.douyin.com/video/7627193816662936883,,200,2026-05-07T18:11:20.800427,,41,,network_response_40,exact,high
20260507_180836,2026-05-07T18:11:26.832914,https://www.douyin.com/video/7627326318220201258,video_detail,https://www.douyin.com/video/7627326318220201258,,200,2026-05-07T18:11:26.832914,,11,,,none,low
20260507_180836,2026-05-07T18:11:29.099751,https://www.douyin.com/video/7627338394946784563,video_detail,https://www.douyin.com/video/7627338394946784563,,200,2026-05-07T18:11:29.099751,,14,,network_response_11,exact,high
20260507_180836,2026-05-07T18:11:32.029411,https://www.douyin.com/video/7627382211391050323,video_detail,https://www.douyin.com/video/7627382211391050323,,200,2026-05-07T18:11:32.029411,,10,,,none,low
20260507_180836,2026-05-07T18:11:34.087219,https://www.douyin.com/video/7627392285403878651,video_detail,https://www.douyin.com/video/7627392285403878651,,200,2026-05-07T18:11:34.087219,,25,,,none,low
20260507_180836,2026-05-07T18:11:36.826360,https://www.douyin.com/video/7627416174665452806,video_detail,https://www.douyin.com/video/7627416174665452806,,200,2026-05-07T18:11:36.826360,,73,1,network_response_29,exact,high
20260507_180836,2026-05-07T18:11:44.670265,https://www.douyin.com/video/7627417139495256057,video_detail,https://www.douyin.com/video/7627417139495256057,,200,2026-05-07T18:11:44.670265,,23,,network_response_21,exact,high
20260507_180836,2026-05-07T18:11:47.706906,https://www.douyin.com/video/7627431605422901425,video_detail,https://www.douyin.com/video/7627431605422901425,,200,2026-05-07T18:11:47.706906,,26,,network_response_24,exact,high
20260507_180836,2026-05-07T18:11:50.335995,https://www.douyin.com/video/7627441271367290164,video_detail,https://www.douyin.com/video/7627441271367290164,,200,2026-05-07T18:11:50.335995,,26,,,none,low
20260507_180836,2026-05-07T18:11:52.946425,https://www.douyin.com/video/7627472380595910747,video_detail,https://www.douyin.com/video/7627472380595910747,,200,2026-05-07T18:11:52.946425,,28,,network_response_27,exact,high
20260507_180836,2026-05-07T18:11:56.690883,https://www.douyin.com/video/7627472699962576166,video_detail,https://www.douyin.com/video/7627472699962576166,,200,2026-05-07T18:11:56.690883,,39,,network_response_37,exact,high
20260507_180836,2026-05-07T18:12:01.485736,https://www.douyin.com/video/7627626727761513778,video_detail,https://www.douyin.com/video/7627626727761513778,,200,2026-05-07T18:12:01.485736,,75,1,network_response_66,exact,high
20260507_180836,2026-05-07T18:12:08.703726,https://www.douyin.com/video/7627693001658504421,video_detail,https://www.douyin.com/video/7627693001658504421,,200,2026-05-07T18:12:08.703726,,27,,,none,low
20260507_180836,2026-05-07T18:12:11.705745,https://www.douyin.com/video/7627771722061696308,video_detail,https://www.douyin.com/video/7627771722061696308,,200,2026-05-07T18:12:11.705745,,73,1,network_response_61,exact,high
20260507_180836,2026-05-07T18:12:18.818629,https://www.douyin.com/video/7627790321199705009,video_detail,https://www.douyin.com/video/7627790321199705009,,200,2026-05-07T18:12:18.818629,,78,1,network_response_51,exact,high
20260507_180836,2026-05-07T18:12:32.286996,https://www.douyin.com/video/7627792713907195190,video_detail,https://www.douyin.com/video/7627792713907195190,,200,2026-05-07T18:12:32.286996,,76,1,network_response_74,exact,high
