video_id,page_url,crawl_time,author_id,sec_item_id,group_id,comment_gid,share_url,caption,desc,preview_title,item_title,create_time,duration_ms,aweme_type,media_type,region,is_top,is_ads,is_life_item,original,shoot_way,digg_count,comment_count,share_count,collect_count,play_count,recommend_count,admire_count,primary_source_key
7624873382114282803,https://www.douyin.com/video/7624873382114282803,2026-05-07 18:08:36.494999,64200561109,MS4wLjAAAAAAqbPK2PPezC82sERX69nHp4526lHs4T-6wMsOTeSzmtbm-B-7Zn-LxmYY9j1benyE,7624873382114282803,7624873382114282803,,她又是如何蜕变攻略豪门的？#深度解析 #许我耀眼 #赵露思 #青年创作者成长计划,引言,深度解析许妍送顶级羊绒围巾给豪豪门婆婆，得到的是嘲笑与羞辱 她又是如何蜕变攻略豪门的？#深度解析 #许我耀眼 #赵露思 #青年创作者成长计划,深度解析许妍送顶级羊绒围巾给豪豪门婆婆，得到的是嘲笑与羞辱,1775304185,556050,0,4,,0,False,False,0,,37912,279,1199,2256,0,407,0,network_response_16
7624990104373376421,https://www.douyin.com/video/7624990104373376421,2026-05-07 18:08:47.291515,4000489808613520,MS4wLjAAAAAAFU1bg2TFQhzjD4yYtayIXUlSSdKAJYE48ixhgCEx4z3Efb_2lKMGi4Zxq2LPM4hg,7624990104373376421,7624990104373376421,,匠心制作9h以上的一期…#抽象#高中生#校园#日常vlog#青年创作者成长计划,09高中生上学vlog 今天学校义卖！ 匠心制作9h以上的一期…#抽象#高中生#校园#日常vlog#青年创作者成长计划 #2026高考 #抖音精选高考应援联盟,09高中生上学vlog 今天学校义卖！ 匠心制作9h以上的一期…#抽象#高中生#校园#日常vlog#青年创作者成长计划 #2026高考 #抖音精选高考应援联盟,09高中生上学vlog 今天学校义卖！,1775377800,303567,0,4,CN,0,False,False,0,,26950,470,817,2918,0,1012,0,network_response_20
7625140333864586559,https://www.douyin.com/video/7625140333864586559,2026-05-07 18:08:53.422834,da81acc9-cd82-f94d-90be-ffe5724879ff,,,,,,榜单按照加入粉丝团、新增粉丝、送礼等互动行为综合排序，榜单值越高排名越靠前。,,,1778148251115,,,,,,,,,,,,,,,,,
7625266759122124394,https://www.douyin.com/video/7625266759122124394,2026-05-07 18:08:55.961060,da81acc9-cd82-f94d-90be-ffe5724879ff,,,,,,,,,1778148251115,,,,,,,,,,,,,,,,,
7625382302234791183,https://www.douyin.com/video/7625382302234791183,2026-05-07 18:08:58.128672,3595870785247504,MS4wLjAAAAAAauDQK7Qsxet7Qmzgd6VSs5K2vzJENy0zL3Gu8GrPmQd4ht7QJQnXe0WdD4xXgnYa,7619354584535829801,7625382302234791183,,#史前生物 #古生物 #生物科普知识 #菊石 #邓氏鱼,引言,半小时看完史前海洋统治者，死因竟然都是因为自己进化得太完美？ #史前生物 #古生物 #生物科普知识 #菊石 #邓氏鱼,半小时看完史前海洋统治者，死因竟然都是因为自己进化得太完美？,1775422722,2555245,0,4,,0,False,False,0,,55388,1140,3328,16965,0,3555,0,network_response_31
7625492021486144777,https://www.douyin.com/video/7625492021486144777,2026-05-07 18:09:06.231750,64192742383,MS4wLjAAAAAAypdcyqayPIEiXjCj7sdmkH-yFezatO8GpE4FV8XkmeMVMfhcSXbtcYGFagm1g_Pf,7625492021486144777,7625492021486144777,,别再玩M7了 KC17 才是真神 三角洲行动#三角洲行动  #三角洲烽火职业联赛 #我要成为三角洲高手 #三角洲行动漫剧 #三角洲天才少女的日常,别再玩M7了 KC17 才是真神 三角洲行动 别再玩M7了 KC17 才是真神 三角洲行动#三角洲行动  #三角洲烽火职业联赛 #我要成为三角洲高手 #三角洲行动漫剧 #三角洲天才少女的日常,别再玩M7了 KC17 才是真神 三角洲行动 别再玩M7了 KC17 才是真神 三角洲行动#三角洲行动  #三角洲烽火职业联赛 #我要成为三角洲高手 #三角洲行动漫剧 #三角洲天才少女的日常,别再玩M7了 KC17 才是真神 三角洲行动,1776568696,631026,0,4,CN,0,False,False,0,,0,525,1128,8661,0,934,0,network_response_57
7625531481825330537,https://www.douyin.com/video/7625531481825330537,2026-05-07 18:09:14.050282,106354111423,MS4wLjAAAAAA_O7rGycSlOLtIFmnYDWphO7RCQg_FQ92z5nrVehxg_n9Q59nR9CuuFm1Qq5WGaZ9,7625531481825330537,7625531481825330537,,#vlog,韩国是免税不是免费！！ #vlog,韩国是免税不是免费！！ #vlog,韩国是免税不是免费！！,1775457404,466883,0,4,CN,0,False,False,0,,125018,1341,7025,4180,0,3349,0,network_response_26
7625546845988749440,https://www.douyin.com/video/7625546845988749440,2026-05-07 18:09:16.675695,633793014136968,MS4wLjAAAAAA0nsU-LbA5HdaZo4uC1PNoakr5_jt3RjdmdPiJyp6hD7706HcUemh9_KiCounKx8b,7625546845988749440,7625546845988749440,,#这一碗好过瘾 #曹氏鸭脖,曹氏鸭脖 #这一碗好过瘾 #曹氏鸭脖,曹氏鸭脖 #这一碗好过瘾 #曹氏鸭脖,曹氏鸭脖,1775460981,204056,0,4,CN,0,False,False,0,,4395,129,2417,276,0,42,0,network_response_26
7625929057691078053,https://www.douyin.com/video/7625929057691078053,2026-05-07 18:09:18.993460,da81acc9-cd82-f94d-90be-ffe5724879ff,,,,,,榜单按照加入粉丝团、新增粉丝、送礼等互动行为综合排序，榜单值越高排名越靠前。,,,1778148251115,,,,,,,,,,,,,,,,,
7625931818142878995,https://www.douyin.com/video/7625931818142878995,2026-05-07 18:09:21.248268,da81acc9-cd82-f94d-90be-ffe5724879ff,,,,,,榜单按照加入粉丝团、新增粉丝、送礼等互动行为综合排序，榜单值越高排名越靠前。,,,1778148251115,,,,,,,,,,,,,,,,,network_response_25
