video_id,crawl_time,cover_uri,cover_url_list,cover_width,cover_height,origin_cover_uri,origin_cover_url_list,origin_cover_width,origin_cover_height,dynamic_cover_uri,dynamic_cover_url_list,dynamic_cover_width,dynamic_cover_height,video_width,video_height,video_format,video_ratio,is_h265,is_long_video,has_watermark,bit_rate_raw,big_thumbs_raw,video_meta_raw
7624873382114282803,2026-05-07 18:08:36.494999,image-cut-tos-priv/ad730a96f11eacac83c9124e244cc3f2,"[""https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779357600&x-signature=DjVsaQ%2BB8AuujM7SKt8A7qOA36c%3D&from=327834062""]",,,tos-cn-p-0015/okTkg0Y0nMAfeTz9lfXfC2nHNDwAqEOQg78bDQ,"[""tos-cn-p-0015/okTkg0Y0nMAfeTz9lfXfC2nHNDwAqEOQg78bDQ""]",640,360,tos-cn-i-dy/dec43ec82c1f423690faf22813d329d2,"[""tos-cn-i-dy/dec43ec82c1f423690faf22813d329d2""]",720,720,720,720,,,,,,,,
7624990104373376421,2026-05-07 18:08:47.291515,image-cut-tos-priv/9301b6a9fe105b16eefdad7b46ae1655,"[""https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779357600&x-signature=DjVsaQ%2BB8AuujM7SKt8A7qOA36c%3D&from=327834062""]",,,tos-cn-p-0015c000-ce/osqHLfiBe61WZ4CeAGEHAyiAee00eiDOfGBwebe,"[""tos-cn-p-0015c000-ce/osqHLfiBe61WZ4CeAGEHAyiAee00eiDOfGBwebe""]",360,640,tos-cn-i-0813c000-ce/oQvBiEmGLA5AhDQREAABif4Nea6U0IAUDERewE,"[""tos-cn-i-0813c000-ce/oQvBiEmGLA5AhDQREAABif4Nea6U0IAUDERewE""]",720,720,720,720,,,,,,,,
7625140333864586559,2026-05-07 18:08:53.422834,,,,,,,,,,,,,300,318,,,,,,,,
7625266759122124394,2026-05-07 18:08:55.961060,,,,,,,,,,,,,300,318,,,,,,,,
7625382302234791183,2026-05-07 18:08:58.128672,image-cut-tos-priv/3be4c99d3a792053e7a5f8dd62d60f4e,"[""https://p9-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779357600&x-signature=A5ZURgHe7ug26w8jMH4oWntpCJU%3D&from=327834062""]",,,tos-cn-p-0015/oELsOLC7EGTtpEBSNAVKAeJRgeBPyGBIzeg3YF,"[""tos-cn-p-0015/oELsOLC7EGTtpEBSNAVKAeJRgeBPyGBIzeg3YF""]",640,360,tos-cn-i-dy/2a24540a33294e9bb878d5822eeef64c,"[""tos-cn-i-dy/2a24540a33294e9bb878d5822eeef64c""]",720,720,720,720,,,,,,,,
7625492021486144777,2026-05-07 18:09:06.231750,image-cut-tos-priv/3275b12ae5279ce7c48968624b5ce5f5,"[""https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779357600&x-signature=DjVsaQ%2BB8AuujM7SKt8A7qOA36c%3D&from=327834062""]",,,tos-cn-p-0015/o4bQgf0QM8NYAipcCFxVAxEvmD9XfQAF9BBr2C,"[""tos-cn-p-0015/o4bQgf0QM8NYAipcCFxVAxEvmD9XfQAF9BBr2C""]",640,360,tos-cn-i-dy/5bac1db6e60747629caf790b114d16c9,"[""tos-cn-i-dy/5bac1db6e60747629caf790b114d16c9""]",720,720,720,720,,,,,,,,
7625531481825330537,2026-05-07 18:09:14.050282,image-cut-tos-priv/db0b4d3058deb34b052f4aa869dc5b52,"[""https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779357600&x-signature=DjVsaQ%2BB8AuujM7SKt8A7qOA36c%3D&from=327834062""]",,,tos-cn-p-0015/o0hVICeGTjBa1fTTCoLIAbG1BpA7x8mQQme9Gq,"[""tos-cn-p-0015/o0hVICeGTjBa1fTTCoLIAbG1BpA7x8mQQme9Gq""]",360,640,tos-cn-i-0813c001/owDZAEtARIV07FvAFDtfDHaHiOAeC9gHTpE1AA,"[""tos-cn-i-0813c001/owDZAEtARIV07FvAFDtfDHaHiOAeC9gHTpE1AA""]",720,720,720,720,,,,,,,,
7625546845988749440,2026-05-07 18:09:16.675695,image-cut-tos-priv/00c63d9c3aa570ce9b586b1f5d5de7fa,"[""https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779357600&x-signature=DjVsaQ%2BB8AuujM7SKt8A7qOA36c%3D&from=327834062""]",,,tos-cn-p-0015/oIOegmiHAGIeaAS34xYIeLOxfEQVfgs5twmlnG,"[""tos-cn-p-0015/oIOegmiHAGIeaAS34xYIeLOxfEQVfgs5twmlnG""]",640,360,tos-cn-p-0015/o0xBeEcDAR4CSPtFf4T7BEA4Q8m2PpQVsf32tE,"[""tos-cn-p-0015/o0xBeEcDAR4CSPtFf4T7BEA4Q8m2PpQVsf32tE""]",720,720,720,720,,,,,,,,
7625929057691078053,2026-05-07 18:09:18.993460,,,,,,,,,,,,,300,318,,,,,,,,
7625931818142878995,2026-05-07 18:09:21.248268,,,,,,,,,,,,,300,318,,,,,,,,
7625943440111941754,2026-05-07 18:09:24.920411,image-cut-tos-priv/a3cd21c9f6a3465007e8ffbb1f773bd1,"[""https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779357600&x-signature=DjVsaQ%2BB8AuujM7SKt8A7qOA36c%3D&from=327834062""]",,,tos-cn-p-0015c000-ce/ogmA5XF1dIDVBsBAOHgwfPEWpVIR9peEoE9QAB,"[""tos-cn-p-0015c000-ce/ogmA5XF1dIDVBsBAOHgwfPEWpVIR9peEoE9QAB""]",640,360,tos-cn-i-0813c000-ce/oEoCAievDVY0iEA8ESXNeC6BwiIAopAlP365IA,"[""tos-cn-i-0813c000-ce/oEoCAievDVY0iEA8ESXNeC6BwiIAopAlP365IA""]",720,720,720,720,,,,,,,,
