video_id,crawl_time,music_id,music_mid,music_title,music_author,music_owner_id,music_owner_nickname,music_duration,music_shoot_duration,is_original_sound,is_commerce_music,music_status,music_collect_count,music_cover_url_list,music_play_url_list
7624873382114282803,2026-05-07 18:08:36.494999,7624873530749078315,,@青樱格格创作的原声,青樱格格,64200561109,青樱格格,556,,False,,,,,
7624990104373376421,2026-05-07 18:08:47.291515,7624989924013411081,,@听舟日记创作的原声,听舟日记,4000489808613520,听舟日记,303,,False,,,,,
7625140333864586559,2026-05-07 18:08:53.422834,,,直播间带货榜,,,,,,,,,,,
7625266759122124394,2026-05-07 18:08:55.961060,,,,,,,,,,,,,,
7625382302234791183,2026-05-07 18:08:58.128672,7625383049811135275,,@深度观察创作的原声,深度观察,3595870785247504,深度观察,2555,,False,,,,,
7625492021486144777,2026-05-07 18:09:06.231750,7625492342216198938,,三角洲行动,米尔Miru   （三角洲行动）,111544946217,米尔Miru   （三角洲行动）,631,,False,,,,,
7625531481825330537,2026-05-07 18:09:14.050282,7625531559558679346,,@肉团啊安·创作的原声,肉团啊安·,106354111423,肉团啊安·,466,,False,,,,,
7625546845988749440,2026-05-07 18:09:16.675695,7625546760974388009,,@花花吃不饱创作的原声,花花吃不饱,633793014136968,花花吃不饱,204,,False,,,,,
7625929057691078053,2026-05-07 18:09:18.993460,,,直播间带货榜,,,,,,,,,,,
7625931818142878995,2026-05-07 18:09:21.248268,,,直播间带货榜,,,,,,,,,,,
7625943440111941754,2026-05-07 18:09:24.920411,7626009281539722038,,@大韩同学呀（大比同学）创作的原声,大韩同学呀（大比同学）,3380378351974988,大韩同学呀（大比同学）,313,,False,,,,,
7625983892776400448,2026-05-07 18:09:30.868844,7625983886492715785,,@尼莫点创作的原声,尼莫点,3764327265343965,尼莫点,337,,False,,,,,
7626039783856311604,2026-05-07 18:09:39.692730,7626036135185451802,,@野兽中文配音Mr创作的原声,野兽中文配音Mr,3151644576458712,野兽中文配音Mr,982,,False,,,,,
7626119147679665427,2026-05-07 18:09:47.154855,7626118889709079337,,@本格动漫屋创作的原声,本格动漫屋,62661317303,本格动漫屋,225,,False,,,,,
7626232419351317796,2026-05-07 18:09:56.257529,7626232468193987338,,@海风环球旅行创作的原声,海风环球旅行,703284873011213,海风环球旅行,689,,False,,,,,
7626285740250418473,2026-05-07 18:10:00.496864,,,直播间带货榜,,,,,,,,,,,
