video_id,comment_id,crawl_time,comment_text,comment_create_time,comment_digg_count,comment_status,comment_reply_total,reply_id,reply_to_reply_id,is_hot,is_author_digged,stick_position,label_text,label_type,comment_user_id,comment_user_sec_uid,comment_user_nickname,comment_user_unique_id,comment_user_avatar_url_list,comment_user_region,comment_cursor,comment_has_more,comment_total
7625382302234791183,7630536340266320650,2026-05-07T18:08:58.128672,加坦杰厄吗,1776622698,45,1,2,0,0,True,False,0,,-1,3813581218133389,MS4wLjABAAAAG-uTelEfkpFnwsZP8IPEa8ySiZdeFMt3i__cG76K1R7Oh9vESwPmzQztq8faeAAj,笨蛋萝卜,35666997637,"[""https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_4b5d5abd2a704872b8f3bebf2857e875.jpeg?from=2064092626""]",CN,5,True,1140
7625382302234791183,7629502607601812264,2026-05-07T18:08:58.128672,这不就是我的世界里的鹦鹉螺吗？,1776382006,17,1,2,0,0,True,False,0,,-1,2850351461194440,MS4wLjABAAAA7DZIPE7bitXMRgOSPNDbSMJSN7oYIeoksy6VDz7YPZiMcRFqs__LjwMdIhD4wSaz,🐾.,579wjylove,"[""https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_osBbGY5EAK99AIaEpCFpArCDgcCwAArkf6mAnf.jpeg?from=2064092626""]",CN,5,True,1140
7625382302234791183,7631034399940674338,2026-05-07T18:08:58.128672,当年最后一只菊石带着一堆鸟，差点毁灭了世界，最后还是我们赢了，那件事当年闹挺大的，都上电视了,1776738654,53,1,1,0,0,True,False,0,,-1,3107640007469453,MS4wLjABAAAAG9nkyWKUWH8aAvVvwDRVOsVo16Auh-DfDmUAKOirz62VWi1NwlmuDyoQn-1HKiEm,负俗狂生,96808344318,"[""https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_oIKaagAAcEHgCIABKAPvAiw9igIcZsApquiZE.jpeg?from=2064092626""]",CN,5,True,1140
7625382302234791183,7627812747447173894,2026-05-07T18:08:58.128672,我国西部的墨西哥省，我国的印度海域。看完这个视频，世界都大团结了[捂脸],1775988554,32,1,1,0,0,True,True,0,,-1,87048652180,MS4wLjABAAAAU4wYKE_XAHLE_ftbcAJph7i3x62YTRD4keYcVVPdNjE,天生有松,,"[""https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_6f54157a168a8dffee399a6fc2ff2c70.jpeg?from=2064092626""]",CN,5,True,1140
7625382302234791183,7635567664115843840,2026-05-07T18:08:58.128672,,1777794137,0,1,1,0,0,True,False,0,,-1,70578030538,MS4wLjABAAAAj8dsQEAtpZ0rxwmkj4Z5B0PDtI6bq7WO7hoPleD--hk,二宝,,"[""https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_01056ed484852b93b8f70f3287e31642.jpeg?from=2064092626""]",CN,5,True,1140
7625492021486144777,7630304434866701099,2026-05-07T18:09:06.231750,M7,1776568696,0,1,1,0,0,True,False,0,,-1,64192742383,MS4wLjABAAAAPSpzj7nZQxsAOjACjpO2Az92BP0GMhcLAgpTL4gDacc,好缘(三角洲行动),,"[""https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c000-ce_o8tiE9hvwLp9AEAuoAICf1FvAWE8eGfYEgAmDA.jpeg?from=2064092626""]",CN,5,True,525
7625492021486144777,7626137416885093183,2026-05-07T18:09:06.231750,[暗中观察]玩了俩赛季的kc17，直到上周贴脸险胜一个一头三甲，现在转mk47了,1775598488,70,1,14,0,0,True,False,0,,-1,3632384946214736,MS4wLjABAAAAYYCl84TO8-NGDpXFZ-OXF2hlYj1Vs_8WIuzGIjlFsa8XPcxIy8ux5DSg3Dx4C-b5,人生如戏✨,dy7asgkmn6jc,"[""https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_e0c19e2504104d58830ef7014d1615c4.jpeg?from=2064092626""]",CN,5,True,525
7625492021486144777,7626690422819160851,2026-05-07T18:09:06.231750,这枪只能上五蛋[捂脸]对于我这种只玩机密的菜鸟来说太奢侈了，有没有四蛋的便宜好用的枪,1775727242,12,1,7,0,0,True,False,0,,-1,106806527866,MS4wLjABAAAAylq-HcqtulT6sxhMRObkCyO3FIqsnBFkgFT2rEc8GjM,FanDa,,"[""https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_o8IA5fpHERUAPAs1tYQAHFEEeTDeFeAZwfUDwo.jpeg?from=2064092626""]",CN,5,True,525
7625492021486144777,7625633569663058703,2026-05-07T18:09:06.231750,躺着玩的？,1775481679,7,1,1,0,0,True,False,0,,-1,99865326581,MS4wLjABAAAAhuuSYJETRP6A1Tb-KheKMCRDW-qQmTLoKF3qyfErX9E,杰尼杰尼～,,"[""https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c000-ce_oElPFiFviVIMXCYI1Ax2wpBAAraBAqzIZEZcA.jpeg?from=2064092626""]",CN,5,True,525
7625492021486144777,7626519381011137321,2026-05-07T18:09:06.231750,红弹泼水，可以,1775687421,1,1,1,0,0,True,False,0,,-1,2711834265398959,MS4wLjABAAAAl6J4KgwWEfJEVGMCL0A3EaCwBfxj_2gTKSfoMWpeR_xPBYCPU7achWOrLcOorntY,Moon8562,50353632868,"[""https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_okuz2FmAEIBEgEbfLsfrEA1A9A2WnDCRAANvC5.jpeg?from=2064092626""]",CN,5,True,525
