video_id,crawl_time,can_comment,can_forward,can_share,can_show_comment,allow_download,allow_duet,allow_music,allow_record,allow_stitch,private_status,is_delete,is_prohibited,in_reviewing,review_status,comment_permission_status
7624828997314644195,2026-05-11 08:49:23.275352,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7624829492262948122,2026-05-11 08:49:41.774520,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7624833629935816689,2026-05-11 08:49:45.374740,True,True,True,True,False,True,True,True,True,0,False,False,False,0,0
7624840865004916022,2026-05-11 08:49:52.551177,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7624840871008169829,2026-05-11 08:50:06.348352,,,,,,,,,,,,,,,
7624845293707874282,2026-05-11 08:50:10.007405,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7624853391398817060,2026-05-11 08:50:12.704401,,,,,,,,,,,,,,,
7624866207954488585,2026-05-11 08:50:14.918566,,,,,,,,,,,,,,,
7624868147074905466,2026-05-11 08:50:17.244006,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7624880706258856881,2026-05-11 08:50:19.879521,,,,,,,,,,,,,,,
7624882276250394853,2026-05-11 08:50:23.374704,True,True,True,True,False,True,True,True,True,0,False,False,False,0,0
7624886825865284910,2026-05-11 08:50:28.866634,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7624893866151267636,2026-05-11 08:50:37.203177,,,,,,,,,,,,,,,
7624895613221511131,2026-05-11 08:50:40.279206,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7624896086624216740,2026-05-11 08:50:47.124367,,,,,,,,,,,,,,,
7624909172987022642,2026-05-11 08:50:49.357757,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7624914536260862656,2026-05-11 08:50:56.335758,,,,,,,,,,,,,,,
7624915041154822758,2026-05-11 08:50:58.569408,,,,,,,,,,,,,,,
7624917350545952036,2026-05-11 08:51:00.833646,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7624925765334879529,2026-05-11 08:51:07.610410,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7624928184945052934,2026-05-11 08:51:15.325804,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7624933790091817642,2026-05-11 08:51:22.082705,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7624987086285704502,2026-05-11 08:51:25.016499,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7625000575289117990,2026-05-11 08:51:27.752495,True,True,True,True,False,True,False,True,False,0,False,False,False,0,0
7625037092553787385,2026-05-11 08:51:30.333596,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7625045617538059529,2026-05-11 08:51:37.693154,True,True,True,True,False,True,False,True,False,0,False,False,False,0,0
7625074635570154771,2026-05-11 08:51:51.731039,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7625094088538308849,2026-05-11 08:51:56.097436,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7625096033369869611,2026-05-11 08:52:02.616736,,,,,,,,,,,,,,,
7625103698292676479,2026-05-11 08:52:04.720973,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7625109512797605120,2026-05-11 08:52:08.249296,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7625113702585689594,2026-05-11 08:52:15.748041,,,,,,,,,,,,,,,
7625123903962205491,2026-05-11 08:52:17.922211,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7625130455779642633,2026-05-11 08:52:24.918522,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7625130766883722353,2026-05-11 08:52:27.572196,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7625140333864586559,2026-05-11 08:52:29.941756,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7625154362465078563,2026-05-11 08:52:35.799155,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7625158641125816393,2026-05-11 08:52:38.104878,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7625167628769215220,2026-05-11 08:52:41.026071,,,,,,,,,,,,,,,
7625167851342580992,2026-05-11 08:52:43.129218,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7625173378022188219,2026-05-11 08:52:49.994250,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7625175559869402408,2026-05-11 08:52:54.722390,True,True,True,True,False,True,False,True,False,0,False,False,False,0,0
7625184577439297381,2026-05-11 08:53:02.039250,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7625186941521558390,2026-05-11 08:53:15.531313,,,,,,,,,,,,,,,
7625187567138262318,2026-05-11 08:53:17.922754,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7625195947157702042,2026-05-11 08:53:20.477652,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7625200810439834553,2026-05-11 08:53:23.158534,,,,,,,,,,,,,,,
7625212070295801094,2026-05-11 08:53:25.497666,True,True,True,True,False,True,False,True,False,0,False,False,False,0,0
7625215892213713337,2026-05-11 08:53:41.027971,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7625216770228920689,2026-05-11 08:53:48.735063,True,True,True,True,False,True,True,True,True,0,False,False,False,0,0
7625219409203875107,2026-05-11 08:53:57.253765,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7625220481704070436,2026-05-11 08:54:02.870328,,,,,,,,,,,,,,,
7625221708013784371,2026-05-11 08:54:05.042183,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7625222206913873777,2026-05-11 08:54:07.793980,True,True,True,True,False,True,True,True,True,0,False,False,False,0,0
7625223941543431465,2026-05-11 08:54:15.023160,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7625227333401709834,2026-05-11 08:54:22.496381,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7625228308661194026,2026-05-11 08:54:24.968740,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7625237839017674185,2026-05-11 08:54:31.630178,True,True,True,True,False,True,True,True,True,0,False,False,False,0,0
7625238671155049204,2026-05-11 08:54:34.301898,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7625244896391187738,2026-05-11 08:54:37.086388,True,True,True,True,False,True,True,True,True,0,False,False,False,0,0
7625254332576910655,2026-05-11 08:54:45.227890,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7625258222202539305,2026-05-11 08:54:51.013105,,,,,,,,,,,,,,,
7625259784464562426,2026-05-11 08:54:53.238165,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7625263102761651475,2026-05-11 08:55:01.390235,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7625266759122124394,2026-05-11 08:55:15.103095,,,,,,,,,,,,,,,
