video_id,page_url,crawl_time,author_id,sec_item_id,group_id,comment_gid,share_url,caption,desc,preview_title,item_title,create_time,duration_ms,aweme_type,media_type,region,is_top,is_ads,is_life_item,original,shoot_way,digg_count,comment_count,share_count,collect_count,play_count,recommend_count,admire_count,primary_source_key
7624828997314644195,https://www.douyin.com/video/7624828997314644195,2026-05-11 08:49:23.275352,75096623039,MS4wLjAAAAAAR8vTEMVoZJBUkEYhD2dM5wSAKNJGhAl_-jYa-gKoUmWPR5IGSVWAe5lZExZtpN6h,7624828997314644195,7624828997314644195,,#新娘跟妆 新娘跟妆vlog分享#新娘跟妆造型 #化妆师的工作日常 #妆前妆后,引言,新娘跟妆vlog #新娘跟妆 新娘跟妆vlog分享#新娘跟妆造型 #化妆师的工作日常 #妆前妆后,新娘跟妆vlog,1775293844,142223,0,4,CN,0,False,True,0,,386551,3161,75290,38531,0,2631,0,
7624829492262948122,https://www.douyin.com/video/7624829492262948122,2026-05-11 08:49:41.774520,4002695188062652,MS4wLjAAAAAAS-BV01J9yR-K2awnAkwOsI05B9M3FlJOskuKCoZna8HF-Uk2_pDJKDjyYZcaXnYp,7624829492262948122,7624829492262948122,,"#青年创作者成长计划
408学习规划，包括基础阶段、强化阶段、冲刺阶段。全阶段复习流程介绍~
#26考研 #计算机考研 #408计算机考研 #27考研 @抖音小助手 @抖音创作灵感 @抖音媒体内容优推官 @DOU+小助手 @抖音创作者大会",引言,"408~122分经验贴 #青年创作者成长计划
408学习规划，包括基础阶段、强化阶段、冲刺阶段。全阶段复习流程介绍~
#26考研 #计算机考研 #408计算机考研 #27考研 @抖音小助手 @抖音创作灵感 @抖音媒体内容优推官 @DOU+小助手 @抖音创作者大会",408~122分经验贴,1775293966,368014,0,4,,0,False,False,0,,1109,67,219,953,0,1,0,network_response_30
7624833629935816689,https://www.douyin.com/video/7624833629935816689,2026-05-11 08:49:45.374740,2577704248150995,MS4wLjAAAAAAahZGxSWyTX08wHOfrHWPSpfAkUKDzFqhr_4mbSP96rjnRM3Rg_DZU4L-1XgkheQG,7624833629935816689,7624833629935816689,,#许巍#蓝莲花#318,一首蓝莲花 花了一万八. #许巍#蓝莲花#318,一首蓝莲花 花了一万八. #许巍#蓝莲花#318,一首蓝莲花 花了一万八.,1775294922,20467,0,4,CN,0,False,False,0,,2229,74,586,201,0,87,0,network_response_30
7624840865004916022,https://www.douyin.com/video/7624840865004916022,2026-05-11 08:49:52.551177,3235207598586067,MS4wLjAAAAAAXfKtkFARHSOY9df9n3Jl-NhTUPP4bXUIw3guDd_hQ1uXMFuUv1rQPflLxVzP-MEg,7624840865004916022,7624840865004916022,,【1.21.11】第13集 存档雄鹰般的飞跃 #腼腆内向男孩 #奶狗 #我的世界极限生存  #我的世界原版生存 #麟励,【1.21.11】第13集 存档雄鹰般的飞跃 #腼腆内向男孩 #奶狗 #我的世界极限生存  #我的世界原版生存 #麟励,【1.21.11】第13集 存档雄鹰般的飞跃 #腼腆内向男孩 #奶狗 #我的世界极限生存  #我的世界原版生存 #麟励,,1775361600,563467,0,4,,0,False,False,0,,48421,746,1573,7202,0,1124,0,network_response_32
7624840871008169829,https://www.douyin.com/video/7624840871008169829,2026-05-11 08:50:06.348352,f165a5fd-6ec7-4f27-81ff-3447ecb8fd58,,,,,,,,,1778460101136,,,,,,,,,,,,,,,,,
7624845293707874282,https://www.douyin.com/video/7624845293707874282,2026-05-11 08:50:10.007405,2977948132446892,MS4wLjAAAAAAbGhyvnox_3mgXd439kaQ_bflSVqaDHZ3LwpQUl9_zvVJ6zbUvWU65VNyK6PN2nde,7624845293707874282,7624845293707874282,,恶搞之家名场面：战力天花板非双腿健全的老乔莫属，战力直接封神！#恶搞之家解说 #动画 #动漫 #美漫 #恶搞之家,恶搞之家名场面：战力天花板非双腿健全的老乔莫属，战力直接封神！#恶搞之家解说 #动画 #动漫 #美漫 #恶搞之家,恶搞之家名场面：战力天花板非双腿健全的老乔莫属，战力直接封神！#恶搞之家解说 #动画 #动漫 #美漫 #恶搞之家,,1775297638,395400,0,4,CN,0,False,False,0,,35624,205,3172,3077,0,715,0,network_response_12
7624853391398817060,https://www.douyin.com/video/7624853391398817060,2026-05-11 08:50:12.704401,f165a5fd-6ec7-4f27-81ff-3447ecb8fd58,,,,,,榜单按照加入粉丝团、新增粉丝、送礼等互动行为综合排序，榜单值越高排名越靠前。,,,1778460101136,,,,,,,,,,,,,,,,,
7624866207954488585,https://www.douyin.com/video/7624866207954488585,2026-05-11 08:50:14.918566,f165a5fd-6ec7-4f27-81ff-3447ecb8fd58,,,,,,榜单按照加入粉丝团、新增粉丝、送礼等互动行为综合排序，榜单值越高排名越靠前。,,,1778460101136,,,,,,,,,,,,,,,,,
7624868147074905466,https://www.douyin.com/video/7624868147074905466,2026-05-11 08:50:17.244006,63217778210,MS4wLjAAAAAAOhMwOR-SXDE2PA-ejYz9L3NrSyWcJTlNy9ROr8cPspa0chbUuwR7GYMnwjLy7P-U,7624868147074905466,7624868147074905466,,#越南旅游#火车 #海外生活,在越南因为这条火车轨道，竟然火了一条街，到底为何？ #越南旅游#火车 #海外生活,在越南因为这条火车轨道，竟然火了一条街，到底为何？ #越南旅游#火车 #海外生活,在越南因为这条火车轨道，竟然火了一条街，到底为何？,1775302959,651234,0,4,VN,0,False,False,0,,3128,249,155,497,0,197,0,network_response_13
7624880706258856881,https://www.douyin.com/video/7624880706258856881,2026-05-11 08:50:19.879521,f165a5fd-6ec7-4f27-81ff-3447ecb8fd58,,,,,,榜单按照加入粉丝团、新增粉丝、送礼等互动行为综合排序，榜单值越高排名越靠前。,,,1778460101136,,,,,,,,,,,,,,,,,
