sample_id,video_id,author_id,interaction_score,duration_ms,create_time,aweme_type,media_type,is_top,is_ads,is_life_item,original,region,follower_count,total_favorited,verification_type,music_duration,is_original_sound,video_width,video_height,origin_cover_width,origin_cover_height,can_comment,can_share,allow_download,allow_duet,allow_stitch,private_status,review_status,publish_hour,publish_weekday,desc_length,desc_word_count,caption_length,signature_length,nickname_length,music_title_length,avg_comment_text_length,hashtag_name_top,hashtag_count,video_tag_count,comment_table_count,chapter_count,related_video_count,comment_user_count,cover_url_count,origin_cover_url_count,dynamic_cover_url_count,duration_bucket_x_top_hashtag,label,split
7468609439512235291,7468609439512235291,66342716264,116.0,1634201.0,1739467066,0.0,4.0,0.0,False,True,0.0,CN,1085.0,1312.0,1.0,1634.0,False,720,720,480.0,360.0,True,True,False,True,False,0.0,0.0,17.0,3.0,473,472,444,21,7,14,17.6,__MISSING__,0.0,0,5.0,0,10.0,5.0,1,1,1,very_long_x___MISSING__,0,train
7476789346587151651,7476789346587151651,3157397667324584,5216.0,2572846.0,1740825950,0.0,4.0,0.0,False,False,0.0,__MISSING__,8412.0,23767.0,1.0,2572.0,False,720,720,640.0,360.0,True,True,False,True,False,0.0,0.0,10.0,5.0,7,7,228,47,3,9,0.0,coze,4.0,0,0.0,0,0.0,0.0,1,1,1,very_long_x_coze,0,train
7483107090936941874,7483107090936941874,2207423758342172,200.0,4625819.0,1742296823,0.0,4.0,0.0,False,False,0.0,__MISSING__,1122643.0,3982876.0,1.0,4625.0,False,720,720,640.0,360.0,True,True,False,True,False,0.0,0.0,11.0,1.0,0,0,16,9,5,11,0.0,百度智能云,3.0,0,0.0,0,10.0,0.0,1,1,1,very_long_x_百度智能云,0,train
7485566382344588578,7485566382344588578,97113498102,5357.0,3410006.0,1749981810,0.0,4.0,0.0,False,False,0.0,CN,2292581.0,44103955.0,1.0,3409.0,False,720,720,640.0,360.0,True,True,False,True,False,0.0,0.0,10.0,6.0,148,136,132,17,1,10,71.8,__MISSING__,0.0,0,5.0,0,10.0,5.0,1,1,1,very_long_x___MISSING__,0,train
7486467317828816166,7486467317828816166,3869901305159384,8980.0,238516.0,1743079025,0.0,4.0,0.0,False,False,0.0,__MISSING__,24424.0,94173.0,1.0,238.0,False,720,720,640.0,360.0,True,True,False,True,False,0.0,0.0,12.0,3.0,2,2,156,14,12,18,0.0,deepseekV3,5.0,0,0.0,0,0.0,0.0,1,1,1,medium_x_deepseekV3,0,train
7513843872540233023,7513843872540233023,7499763308766807099,413.0,446985.0,1749453171,0.0,4.0,0.0,False,False,0.0,__MISSING__,4102.0,10455.0,1.0,447.0,False,720,720,640.0,360.0,True,True,False,True,False,0.0,0.0,7.0,0.0,52,47,32,56,9,15,0.0,机器学习,5.0,0,0.0,0,0.0,0.0,1,1,1,long_x_机器学习,0,train
7514106819482045755,7514106819482045755,2410605723791054,4381.0,1049067.0,1749514334,0.0,4.0,0.0,False,False,0.0,CN,34455.0,143105.0,1.0,1049.0,False,720,720,641.0,360.0,True,True,False,True,False,0.0,0.0,0.0,1.0,677,656,668,6,4,10,22.2,大模型,4.0,0,5.0,0,10.0,5.0,1,1,1,very_long_x_大模型,0,train
7518075611806551322,7518075611806551322,ba3359f9-9dfe-a8c1-a447-ef64d6d66bf6,0.0,0.0,1778166354397,0.0,0.0,0.0,__MISSING__,__MISSING__,0.0,__MISSING__,0.0,0.0,0.0,0.0,__MISSING__,300,318,0.0,0.0,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,0.0,0.0,0.0,0.0,38,38,0,0,2,6,0.0,__MISSING__,0.0,0,0.0,0,0.0,0.0,0,0,0,unknown_x___MISSING__,0,train
7520905099401497891,7520905099401497891,3472701123732212,12194.0,3445105.0,1751097186,0.0,4.0,0.0,False,False,0.0,__MISSING__,25542.0,136214.0,1.0,3445.0,False,720,720,640.0,360.0,True,True,False,True,False,0.0,0.0,7.0,5.0,12,12,35,33,6,12,25.4,人工智能,5.0,0,5.0,0,10.0,5.0,1,1,1,very_long_x_人工智能,0,train
7523116377247321383,7523116377247321383,7499763308766807099,161.0,454044.0,1751624220,0.0,4.0,0.0,False,False,0.0,__MISSING__,4102.0,10455.0,1.0,454.0,False,720,720,640.0,360.0,True,True,False,True,False,0.0,0.0,10.0,4.0,59,54,29,56,9,15,0.0,机器学习,5.0,0,0.0,0,0.0,0.0,1,1,1,long_x_机器学习,0,train
7531357712618114313,7531357712618114313,3432020902417799,45851.0,3110621.0,1753530890,0.0,4.0,0.0,False,False,0.0,__MISSING__,8092.0,30333.0,1.0,3110.0,False,720,720,648.0,360.0,True,True,False,True,False,0.0,0.0,11.0,5.0,150,145,119,83,5,11,0.0,coze,5.0,0,0.0,0,0.0,0.0,1,1,1,very_long_x_coze,1,train
7532461688206085402,7532461688206085402,ba3359f9-9dfe-a8c1-a447-ef64d6d66bf6,0.0,0.0,1778166354397,0.0,0.0,0.0,__MISSING__,__MISSING__,0.0,__MISSING__,0.0,0.0,0.0,0.0,__MISSING__,300,318,0.0,0.0,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,0.0,0.0,0.0,0.0,38,38,0,0,2,6,0.0,__MISSING__,0.0,0,0.0,0,0.0,0.0,0,0,0,unknown_x___MISSING__,0,train
7533721108269321472,7533721108269321472,747323848917437,431.0,3608148.0,1754081332,0.0,4.0,0.0,False,False,0.0,__MISSING__,647681.0,3712408.0,1.0,3608.0,False,720,720,640.0,360.0,True,True,False,True,False,0.0,0.0,20.0,4.0,135,127,105,193,12,18,39.4,智能体,5.0,0,5.0,0,10.0,5.0,1,1,1,very_long_x_智能体,0,train
7536515789558451495,7536515789558451495,3769547221107655,5545.0,6094300.0,1754881200,0.0,4.0,0.0,False,False,0.0,__MISSING__,115390.0,420718.0,1.0,6094.0,False,720,720,640.0,360.0,True,True,False,True,False,0.0,0.0,3.0,0.0,113,108,96,59,18,24,0.0,comfyui,5.0,0,0.0,0,0.0,0.0,1,1,1,very_long_x_comfyui,0,train
7542449576419020083,7542449576419020083,6f3f800f-83ef-fbc1-ef88-35f75512b9c3,0.0,0.0,1778166281161,0.0,0.0,0.0,__MISSING__,__MISSING__,0.0,__MISSING__,0.0,0.0,0.0,0.0,__MISSING__,300,318,0.0,0.0,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,0.0,0.0,0.0,0.0,38,38,0,0,2,6,0.0,__MISSING__,0.0,0,0.0,0,0.0,0.0,0,0,0,unknown_x___MISSING__,0,train
7542468244687293715,7542468244687293715,7411852413869671481,2276.0,186852.0,1756117748,0.0,4.0,0.0,False,False,0.0,__MISSING__,6812.0,8595.0,1.0,186.0,False,720,720,640.0,360.0,True,True,False,True,False,0.0,0.0,10.0,0.0,2,2,30,23,4,10,18.2,__MISSING__,0.0,0,5.0,0,10.0,5.0,1,1,1,medium_x___MISSING__,0,train
7542847691571744000,7542847691571744000,7524649017218434105,146.0,345305.0,1756206095,0.0,4.0,0.0,False,False,0.0,__MISSING__,322.0,724.0,1.0,345.0,False,720,720,640.0,360.0,True,True,False,True,False,0.0,0.0,11.0,1.0,2,2,38,23,7,13,16.8,人工智能公开课,1.0,0,5.0,0,10.0,5.0,1,1,1,long_x_人工智能公开课,0,train
7543076811148676379,7543076811148676379,7524625866836902971,269.0,392975.0,1756259435,0.0,4.0,0.0,False,False,0.0,__MISSING__,4346.0,3028.0,1.0,393.0,False,720,720,639.0,360.0,True,True,False,True,False,0.0,0.0,1.0,2.0,68,64,37,20,7,13,5.4,人工智能公开课,1.0,0,5.0,0,10.0,5.0,1,1,1,long_x_人工智能公开课,0,train
7543189889081249074,7543189889081249074,7524625866836902971,85.0,260320.0,1756285764,0.0,4.0,0.0,False,False,0.0,__MISSING__,4346.0,3028.0,1.0,260.0,False,720,720,540.0,360.0,True,True,False,True,False,0.0,0.0,9.0,2.0,4,4,36,20,7,13,27.5,人工智能公开课,1.0,0,2.0,0,10.0,2.0,1,1,1,medium_x_人工智能公开课,0,train
7543906254733823284,7543906254733823284,92aea57b-1b01-3181-14bd-25b9188349a5,0.0,0.0,1778166459556,0.0,0.0,0.0,__MISSING__,__MISSING__,0.0,__MISSING__,0.0,0.0,0.0,0.0,__MISSING__,300,318,0.0,0.0,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,0.0,0.0,0.0,0.0,0,0,0,0,2,0,0.0,__MISSING__,0.0,0,0.0,0,0.0,0.0,0,0,0,unknown_x___MISSING__,0,train
7544971601616424243,7544971601616424243,3765182212624168,1301.0,1549606.0,1756700602,0.0,4.0,0.0,False,False,0.0,__MISSING__,10699.0,26510.0,1.0,1549.0,False,720,720,640.0,360.0,True,True,False,True,False,0.0,0.0,4.0,0.0,6,6,50,0,5,7,0.0,AI新星计划,4.0,0,0.0,0,10.0,0.0,1,1,1,very_long_x_AI新星计划,0,train
7545041840672623912,7545041840672623912,7542343451725448249,139.0,1107943.0,1756716955,0.0,4.0,0.0,False,False,0.0,__MISSING__,1440.0,2063.0,1.0,1108.0,False,720,720,640.0,360.0,True,True,False,True,False,0.0,0.0,8.0,0.0,2,2,8,24,7,13,0.0,人工智能公开课,1.0,0,0.0,0,10.0,0.0,1,1,1,very_long_x_人工智能公开课,0,train
7545381758141795634,7545381758141795634,7524649017218434105,131.0,1254507.0,1756796096,0.0,4.0,0.0,False,False,0.0,__MISSING__,322.0,724.0,1.0,1254.0,False,720,720,640.0,360.0,True,True,False,True,False,0.0,0.0,6.0,1.0,2,2,17,23,7,13,0.0,人工智能公开课,1.0,0,0.0,0,0.0,0.0,1,1,1,very_long_x_人工智能公开课,0,train
7545695756263410998,7545695756263410998,3912530210338105,119.0,4341072.0,1756869206,0.0,4.0,0.0,False,False,0.0,__MISSING__,24668.0,171980.0,1.0,4341.0,False,720,720,640.0,360.0,True,True,False,True,False,0.0,0.0,3.0,2.0,43,38,18,35,6,12,0.0,__MISSING__,0.0,0,0.0,0,10.0,0.0,1,1,1,very_long_x___MISSING__,0,train
7546263863453289778,7546263863453289778,6f3f800f-83ef-fbc1-ef88-35f75512b9c3,0.0,0.0,1778166281161,0.0,0.0,0.0,__MISSING__,__MISSING__,0.0,__MISSING__,0.0,0.0,0.0,0.0,__MISSING__,300,318,0.0,0.0,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,0.0,0.0,0.0,0.0,38,38,0,0,2,6,0.0,__MISSING__,0.0,0,0.0,0,0.0,0.0,0,0,0,unknown_x___MISSING__,0,train
7546401851793575222,7546401851793575222,7524651291906245691,83.0,3842369.0,1757033616,0.0,4.0,0.0,False,False,0.0,__MISSING__,3657.0,4825.0,1.0,3842.0,False,720,720,640.0,360.0,True,True,False,True,False,0.0,0.0,0.0,4.0,35,34,35,27,7,13,0.0,人工智能公开课,1.0,0,0.0,0,0.0,0.0,1,1,1,very_long_x_人工智能公开课,0,train
7546469954996948274,7546469954996948274,177a3f9e-cd6c-4c04-0b54-664ca45f2503,0.0,0.0,1778166514050,0.0,0.0,0.0,__MISSING__,__MISSING__,0.0,__MISSING__,0.0,0.0,0.0,0.0,__MISSING__,300,318,0.0,0.0,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,0.0,0.0,0.0,0.0,38,38,0,0,2,6,0.0,__MISSING__,0.0,0,0.0,0,0.0,0.0,0,0,0,unknown_x___MISSING__,0,train
7547620359265209639,7547620359265209639,3912530210338105,285.0,2591515.0,1757317312,0.0,4.0,0.0,False,False,0.0,__MISSING__,24668.0,171980.0,1.0,2591.0,False,720,720,640.0,360.0,True,True,False,True,False,0.0,0.0,7.0,0.0,67,64,67,35,6,12,0.0,人工智能公开课,1.0,0,0.0,0,10.0,0.0,1,1,1,very_long_x_人工智能公开课,0,train
7547991038376299810,7547991038376299810,721700892993743,3465.0,2156763.0,1757403617,0.0,4.0,0.0,False,False,0.0,__MISSING__,13101.0,54826.0,1.0,2156.0,False,720,720,640.0,360.0,True,True,False,True,False,0.0,0.0,7.0,1.0,2,2,69,17,4,10,69.6,抖音精选公开课,4.0,0,5.0,0,10.0,5.0,1,1,1,very_long_x_抖音精选公开课,0,train
7548024723947474176,7548024723947474176,57f000a7-1810-2c9c-bc47-5ea291cd5b24,0.0,0.0,1778166530414,0.0,0.0,0.0,__MISSING__,__MISSING__,0.0,__MISSING__,0.0,0.0,0.0,0.0,__MISSING__,300,318,0.0,0.0,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,0.0,0.0,0.0,0.0,38,38,0,0,2,6,0.0,__MISSING__,0.0,0,0.0,0,0.0,0.0,0,0,0,unknown_x___MISSING__,0,train
7548390561330367794,7548390561330367794,7542343451725448249,168.0,2827268.0,1757496638,0.0,4.0,0.0,False,False,0.0,__MISSING__,1440.0,2063.0,1.0,2827.0,False,720,720,640.0,360.0,True,True,False,True,False,0.0,0.0,9.0,2.0,99,93,78,24,7,13,49.666666666666664,人工智能公开课,1.0,0,3.0,0,10.0,3.0,1,1,1,very_long_x_人工智能公开课,0,train
7548734306391215395,7548734306391215395,4434781459186011,1955.0,1637401.0,1757576674,0.0,4.0,0.0,False,False,0.0,__MISSING__,2362.0,10934.0,1.0,1637.0,False,720,720,640.0,360.0,True,True,False,True,False,0.0,0.0,7.0,3.0,11,11,63,11,6,12,0.0,抖音精选公开课,3.0,0,0.0,0,0.0,0.0,1,1,1,very_long_x_抖音精选公开课,0,train
7548755625631665444,7548755625631665444,16901986025,23056.0,4768342.0,1757581639,0.0,4.0,0.0,False,False,0.0,__MISSING__,397193.0,711666.0,1.0,4768.0,False,720,720,640.0,360.0,True,True,False,True,False,0.0,0.0,9.0,3.0,137,132,122,20,10,16,19.0,2025开学季,3.0,0,5.0,0,10.0,5.0,1,1,1,very_long_x_2025开学季,1,train
7554260809254178048,7554260809254178048,721700892993743,2048.0,3076534.0,1758863417,0.0,4.0,0.0,False,False,0.0,__MISSING__,13101.0,54826.0,1.0,3076.0,False,720,720,640.0,360.0,True,True,False,True,False,0.0,0.0,5.0,4.0,81,74,66,17,4,10,23.8,抖音精选公开课,5.0,0,5.0,0,10.0,5.0,1,1,1,very_long_x_抖音精选公开课,0,train
7562839428796861711,7562839428796861711,6f3f800f-83ef-fbc1-ef88-35f75512b9c3,0.0,0.0,1778166281161,0.0,0.0,0.0,__MISSING__,__MISSING__,0.0,__MISSING__,0.0,0.0,0.0,0.0,__MISSING__,300,318,0.0,0.0,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,0.0,0.0,0.0,0.0,38,38,0,0,2,6,0.0,__MISSING__,0.0,0,0.0,0,0.0,0.0,0,0,0,unknown_x___MISSING__,0,train
7563552305543482624,7563552305543482624,98383539711,30826.0,8232900.0,1761026762,0.0,4.0,0.0,False,False,0.0,__MISSING__,820687.0,9799712.0,1.0,6251.0,False,720,720,640.0,360.0,True,True,False,True,False,0.0,0.0,6.0,1.0,257,254,230,37,4,10,23.2,抖音精选公开课,3.0,0,5.0,0,10.0,5.0,1,1,1,very_long_x_抖音精选公开课,1,train
7563585523508399386,7563585523508399386,6f3f800f-83ef-fbc1-ef88-35f75512b9c3,0.0,0.0,1778166281161,0.0,0.0,0.0,__MISSING__,__MISSING__,0.0,__MISSING__,0.0,0.0,0.0,0.0,__MISSING__,300,318,0.0,0.0,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,0.0,0.0,0.0,0.0,38,38,0,0,2,6,0.0,__MISSING__,0.0,0,0.0,0,0.0,0.0,0,0,0,unknown_x___MISSING__,0,train
7563942642787126538,7563942642787126538,65047832253,14315.0,29315018.0,1761528600,0.0,4.0,0.0,False,False,0.0,__MISSING__,526631.0,6914269.0,1.0,0.0,__MISSING__,720,720,640.0,360.0,True,True,False,True,False,0.0,0.0,1.0,0.0,85,80,76,59,6,6,0.0,大连理工大学,3.0,0,0.0,0,0.0,0.0,1,1,1,very_long_x_大连理工大学,0,train
7564266010748964159,7564266010748964159,98383539711,51611.0,22707281.0,1761192931,0.0,4.0,0.0,False,False,0.0,__MISSING__,820687.0,9799712.0,1.0,6251.0,False,720,720,640.0,360.0,True,True,False,True,False,0.0,0.0,4.0,3.0,191,187,174,37,4,10,46.2,火山引擎,3.0,0,5.0,0,10.0,5.0,1,1,1,very_long_x_火山引擎,1,train
7567284867466071306,7567284867466071306,78529946587,16691.0,2267893.0,1761895810,0.0,4.0,0.0,False,False,0.0,__MISSING__,4083413.0,14728107.0,1.0,2267.0,False,720,720,640.0,360.0,True,True,False,True,False,0.0,0.0,7.0,4.0,248,237,218,36,6,12,15.2,火山引擎,3.0,0,5.0,0,10.0,5.0,1,1,1,very_long_x_火山引擎,0,train
7568320604852473123,7568320604852473123,721700892993743,1486.0,2326731.0,1762136964,0.0,4.0,0.0,False,False,0.0,__MISSING__,13101.0,54826.0,1.0,2326.0,False,720,720,635.0,360.0,True,True,False,True,False,0.0,0.0,2.0,0.0,72,69,59,17,4,10,29.8,AI新星计划,3.0,0,5.0,0,10.0,5.0,1,1,1,very_long_x_AI新星计划,0,train
7568702566624808202,7568702566624808202,6f3f800f-83ef-fbc1-ef88-35f75512b9c3,0.0,0.0,1778166281161,0.0,0.0,0.0,__MISSING__,__MISSING__,0.0,__MISSING__,0.0,0.0,0.0,0.0,__MISSING__,300,318,0.0,0.0,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,0.0,0.0,0.0,0.0,38,38,0,0,2,6,0.0,__MISSING__,0.0,0,0.0,0,0.0,0.0,0,0,0,unknown_x___MISSING__,0,train
7569106505291631907,7569106505291631907,78529946587,21847.0,2532020.0,1762319948,0.0,4.0,0.0,False,False,0.0,__MISSING__,4083413.0,14728107.0,1.0,2532.0,False,720,720,640.0,360.0,True,True,False,True,False,0.0,0.0,5.0,2.0,247,228,223,36,6,12,0.0,火山引擎,3.0,0,0.0,0,0.0,0.0,1,1,1,very_long_x_火山引擎,1,train
7569586392179707179,7569586392179707179,6f3f800f-83ef-fbc1-ef88-35f75512b9c3,0.0,0.0,1778166281161,0.0,0.0,0.0,__MISSING__,__MISSING__,0.0,__MISSING__,0.0,0.0,0.0,0.0,__MISSING__,300,318,0.0,0.0,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,0.0,0.0,0.0,0.0,38,38,0,0,2,6,0.0,__MISSING__,0.0,0,0.0,0,0.0,0.0,0,0,0,unknown_x___MISSING__,0,train
7572554930871864626,7572554930871864626,78529946587,13380.0,3616275.0,1763122856,0.0,4.0,0.0,False,False,0.0,__MISSING__,4083413.0,14728107.0,1.0,3616.0,False,720,720,640.0,360.0,True,True,False,True,False,0.0,0.0,12.0,4.0,212,200,183,36,6,12,0.0,火山引擎,3.0,0,0.0,0,0.0,0.0,1,1,1,very_long_x_火山引擎,0,train
7592195553556057380,7592195553556057380,103797704116,35961.0,4946650.0,1767695804,0.0,4.0,0.0,False,False,0.0,__MISSING__,1383694.0,14367153.0,1.0,4946.0,False,720,720,640.0,360.0,True,True,False,True,False,0.0,0.0,10.0,1.0,3,3,249,41,6,12,0.0,上海交通大学,5.0,0,0.0,0,0.0,0.0,1,1,1,very_long_x_上海交通大学,1,train
7603726437715656399,7603726437715656399,468860308305123,89063.0,219010.0,1770380522,0.0,4.0,0.0,False,False,0.0,CN,22764.0,573210.0,1.0,219.0,False,720,720,640.0,360.0,True,True,False,True,False,0.0,0.0,12.0,4.0,7,7,72,55,4,4,0.0,宫本,4.0,0,0.0,0,0.0,0.0,1,1,1,medium_x_宫本,1,train
7603736558218300722,7603736558218300722,989180887574755,1429.0,235115.0,1770476723,0.0,4.0,0.0,False,False,0.0,CN,1028487.0,5286944.0,1.0,235.0,False,720,720,640.0,360.0,True,True,False,True,False,0.0,0.0,15.0,5.0,88,83,62,24,3,9,14.4,__MISSING__,0.0,0,5.0,0,10.0,5.0,1,1,1,medium_x___MISSING__,0,train
7603755400656393147,7603755400656393147,10d54f27-60f7-4c88-61ad-8868952821b8,0.0,0.0,1778166700991,0.0,0.0,0.0,__MISSING__,__MISSING__,0.0,__MISSING__,0.0,0.0,0.0,0.0,__MISSING__,300,318,0.0,0.0,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,0.0,0.0,0.0,0.0,38,38,0,0,2,6,0.0,__MISSING__,0.0,0,0.0,0,0.0,0.0,0,0,0,unknown_x___MISSING__,0,train
7603793573145742643,7603793573145742643,3985060483051645,305756.0,1148300.0,1770462900,0.0,4.0,0.0,False,False,0.0,__MISSING__,244482.0,1214016.0,1.0,1148.0,False,720,720,480.0,360.0,True,True,False,True,False,0.0,0.0,11.0,5.0,143,142,113,38,5,11,0.0,__MISSING__,0.0,0,0.0,0,0.0,0.0,1,1,1,very_long_x___MISSING__,1,train
7603864787012881710,7603864787012881710,6f3f800f-83ef-fbc1-ef88-35f75512b9c3,0.0,0.0,1778166281161,0.0,0.0,0.0,__MISSING__,__MISSING__,0.0,__MISSING__,0.0,0.0,0.0,0.0,__MISSING__,300,318,0.0,0.0,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,0.0,0.0,0.0,0.0,38,38,0,0,2,6,0.0,__MISSING__,0.0,0,0.0,0,0.0,0.0,0,0,0,unknown_x___MISSING__,0,train
7603891979139719610,7603891979139719610,4378683369589120,87296.0,761267.0,1770701959,0.0,4.0,0.0,False,True,0.0,CN,165275.0,832243.0,2.0,761.0,False,720,720,467.0,360.0,True,True,False,True,False,0.0,0.0,5.0,1.0,10,10,32,63,4,0,23.8,__MISSING__,0.0,0,5.0,0,10.0,5.0,1,1,1,very_long_x___MISSING__,1,train
7603939586112244998,7603939586112244998,6f3f800f-83ef-fbc1-ef88-35f75512b9c3,0.0,0.0,1778166281161,0.0,0.0,0.0,__MISSING__,__MISSING__,0.0,__MISSING__,0.0,0.0,0.0,0.0,__MISSING__,300,318,0.0,0.0,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,0.0,0.0,0.0,0.0,38,38,0,0,2,6,0.0,__MISSING__,0.0,0,0.0,0,0.0,0.0,0,0,0,unknown_x___MISSING__,0,train
7603940317389229355,7603940317389229355,6f3f800f-83ef-fbc1-ef88-35f75512b9c3,0.0,0.0,1778166281161,0.0,0.0,0.0,__MISSING__,__MISSING__,0.0,__MISSING__,0.0,0.0,0.0,0.0,__MISSING__,300,318,0.0,0.0,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,0.0,0.0,0.0,0.0,38,38,0,0,2,6,0.0,__MISSING__,0.0,0,0.0,0,0.0,0.0,0,0,0,unknown_x___MISSING__,0,train
