video_id,cover_uri,cover_url_list,cover_width,cover_height,origin_cover_uri,origin_cover_url_list,origin_cover_width,origin_cover_height,dynamic_cover_uri,dynamic_cover_url_list,dynamic_cover_width,dynamic_cover_height,video_width,video_height,video_format,video_ratio,is_h265,is_long_video,has_watermark,bit_rate_raw,big_thumbs_raw,video_meta_raw,crawl_time
7629661151560204276,,https://p9-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1778482800&x-signature=2yXEHNqEKgteriTajlpNemiPSmI%3D&from=327834062,-1,-1,tos-cn-p-0015/owduEBAFyQLrv7DALfBwK6QfsoAtDfpCEMRTUE,"[""https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/owduEBAFyQLrv7DALfBwK6QfsoAtDfpCEMRTUE~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1778482800&x-signature=Zm8RKUypgfFPbBwIBzvyl6hmGZU%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=2026042715125732DBD1763B8521B8A4A1"", ""https://p9-pc-sign.douyinpic.com/tos-cn-p-0015/owduEBAFyQLrv7DALfBwK6QfsoAtDfpCEMRTUE~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1778482800&x-signature=ksaDjNe5WKcNCImhvyG220%2BWbUg%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=2026042715125732DBD1763B8521B8A4A1""]",640,360,tos-cn-i-0813/oYDi2A7GEi4ACF8CNiMBfAKeAxAiAAQgALl0IY,"[""tos-cn-i-0813/oYDi2A7GEi4ACF8CNiMBfAKeAxAiAAQgALl0IY""]",-1,-1,-1,-1,,,-1,-1,False,,,,2026-04-27 15:12:49.401678
7629672736956108072,,https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1778482800&x-signature=Ixn7ArmIXzuJDuNFZdwa39VlbT0%3D&from=327834062,-1,-1,tos-cn-p-0015/o4IAii01IB3JAdBrIvjNpDAgiRCnSe5gizKAev,"[""https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/o4IAii01IB3JAdBrIvjNpDAgiRCnSe5gizKAev~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1778482800&x-signature=EbSu9SMJVn5M56qmHeatBok7y7s%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=2026042715131209E8607DD3225D7D26F7"", ""https://p9-pc-sign.douyinpic.com/tos-cn-p-0015/o4IAii01IB3JAdBrIvjNpDAgiRCnSe5gizKAev~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1778482800&x-signature=xOPfXj2IBCzhvwNSDB1sx8o%2BMtU%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=2026042715131209E8607DD3225D7D26F7""]",640,360,tos-cn-i-dy/6401d5f60bc54e9583ae77b948af92b6,"[""tos-cn-i-dy/6401d5f60bc54e9583ae77b948af92b6""]",-1,-1,-1,-1,,,-1,-1,False,,,,2026-04-27 15:13:06.974684
7629694390683962624,,https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1778482800&x-signature=Ixn7ArmIXzuJDuNFZdwa39VlbT0%3D&from=327834062,-1,-1,tos-cn-p-0015/oIrAA4kNEIAhrthoCiHzifApPgEfQBDvpIy9gF,"[""https://p9-pc-sign.douyinpic.com/tos-cn-p-0015/oIrAA4kNEIAhrthoCiHzifApPgEfQBDvpIy9gF~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1778482800&x-signature=IjLH1ofU4x5dVw72tDpBMRoczP4%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=20260427151321E4157AF99BE8626EC731"", ""https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/oIrAA4kNEIAhrthoCiHzifApPgEfQBDvpIy9gF~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1778482800&x-signature=0xDlRqsuV6coWh5RVDLfd1XCLIA%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=20260427151321E4157AF99BE8626EC731""]",480,360,tos-cn-i-dy/35f234c79f24414cbbfd262a356c8355,"[""tos-cn-i-dy/35f234c79f24414cbbfd262a356c8355""]",-1,-1,-1,-1,,,-1,-1,False,,,,2026-04-27 15:13:15.117251
7629701737275998309,,https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1778482800&x-signature=Ixn7ArmIXzuJDuNFZdwa39VlbT0%3D&from=327834062,-1,-1,tos-cn-p-0015c000-ce/o8SihAfGn4QFYJ9fAdwZQpFErDJd7piVD1EiBG,"[""https://p3-pc-sign.douyinpic.com/tos-cn-p-0015c000-ce/o8SihAfGn4QFYJ9fAdwZQpFErDJd7piVD1EiBG~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1778482800&x-signature=8pMjyiedU3OkUa0%2FMY7MbN3AJMA%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=202604271513294AA79F73E2872878CFC4"", ""https://p9-pc-sign.douyinpic.com/tos-cn-p-0015c000-ce/o8SihAfGn4QFYJ9fAdwZQpFErDJd7piVD1EiBG~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1778482800&x-signature=S4oCZmeNw1uoyv4VY48A76%2BKfnE%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=202604271513294AA79F73E2872878CFC4""]",640,360,tos-cn-i-0813c000-ce/oIIB08A8vimRACpg51KE7BAAiDnUiNAEPwfieJ,"[""tos-cn-i-0813c000-ce/oIIB08A8vimRACpg51KE7BAAiDnUiNAEPwfieJ""]",-1,-1,-1,-1,,,-1,-1,False,,,,2026-04-27 15:13:23.220945
7629710513185869107,,https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1778482800&x-signature=Ixn7ArmIXzuJDuNFZdwa39VlbT0%3D&from=327834062,-1,-1,tos-cn-p-0015/o4DitDvGIBn4OIE0Xf9LAbvAENrTigeWDPASFp,"[""https://p9-pc-sign.douyinpic.com/tos-cn-p-0015/o4DitDvGIBn4OIE0Xf9LAbvAENrTigeWDPASFp~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1778482800&x-signature=4MrlRuVLo5KjKiADzPGju%2FVSWOQ%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=2026042715133722DB8AEEE0BADCD2CA6E"", ""https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/o4DitDvGIBn4OIE0Xf9LAbvAENrTigeWDPASFp~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1778482800&x-signature=Yuyo21FOvqRwuHfS2ZyDAiaNqsI%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=2026042715133722DB8AEEE0BADCD2CA6E""]",640,360,tos-cn-i-dy/740cc2f45c9b4924b3a224f823dacf52,"[""tos-cn-i-dy/740cc2f45c9b4924b3a224f823dacf52""]",-1,-1,-1,-1,,,-1,-1,False,,,,2026-04-27 15:13:31.547925
7629801442697903802,,https://p9-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1778482800&x-signature=2yXEHNqEKgteriTajlpNemiPSmI%3D&from=327834062,-1,-1,tos-cn-p-0015c000-ce/ogfms5PXJft9QfQHXfAuZBAMJAHwE3sLR48OfO,"[""https://p3-pc-sign.douyinpic.com/tos-cn-p-0015c000-ce/ogfms5PXJft9QfQHXfAuZBAMJAHwE3sLR48OfO~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1778482800&x-signature=auEPzSk%2B41vPKpUrZ4IBciBGwSo%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=20260427151345B0501ACB1E06B27229A7"", ""https://p9-pc-sign.douyinpic.com/tos-cn-p-0015c000-ce/ogfms5PXJft9QfQHXfAuZBAMJAHwE3sLR48OfO~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1778482800&x-signature=KvlSFUN8RDF9SslFt7xx6rQVgII%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=20260427151345B0501ACB1E06B27229A7""]",360,640,tos-cn-p-0015c000-ce/o4HsxfgAwsAXoQffO9teOE8X35M4mLRgsHfPQJ,"[""tos-cn-p-0015c000-ce/o4HsxfgAwsAXoQffO9teOE8X35M4mLRgsHfPQJ""]",-1,-1,-1,-1,,,-1,-1,False,,,,2026-04-27 15:13:38.763052
7630024688740102137,,https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1778482800&x-signature=Ixn7ArmIXzuJDuNFZdwa39VlbT0%3D&from=327834062,-1,-1,tos-cn-p-0015c000-ce/oA2plsqCfAb6D9KCwQFE4SeD4fPx9w0EEACnjQ,"[""https://p3-pc-sign.douyinpic.com/tos-cn-p-0015c000-ce/oA2plsqCfAb6D9KCwQFE4SeD4fPx9w0EEACnjQ~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1778482800&x-signature=gXMwvbvRGPFJQ6RcQmQLyPwZfc8%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=20260427151351F7489DA6263A86CF3C8B"", ""https://p9-pc-sign.douyinpic.com/tos-cn-p-0015c000-ce/oA2plsqCfAb6D9KCwQFE4SeD4fPx9w0EEACnjQ~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1778482800&x-signature=oUjL7UfmpOjqyzjlFAjAtcTEePM%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=20260427151351F7489DA6263A86CF3C8B""]",360,640,tos-cn-i-0813c000-ce/oQFswANp4AKGEzGAEhO0D9SEebjfIrTAAedwED,"[""tos-cn-i-0813c000-ce/oQFswANp4AKGEzGAEhO0D9SEebjfIrTAAedwED""]",-1,-1,-1,-1,,,-1,-1,False,,,,2026-04-27 15:13:43.197795
7630026128996706225,,https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1778482800&x-signature=Ixn7ArmIXzuJDuNFZdwa39VlbT0%3D&from=327834062,-1,-1,tos-cn-p-0015c000-ce/osLTFR7TxAsfJGxAIwKpn7TDQijeIYYLB1fgIG,"[""https://p3-pc-sign.douyinpic.com/tos-cn-p-0015c000-ce/osLTFR7TxAsfJGxAIwKpn7TDQijeIYYLB1fgIG~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1778482800&x-signature=Eb8jksEhCBIx5HsC5KGkjWojG38%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=2026042715135693FAFBD6635C7A7B6031"", ""https://p9-pc-sign.douyinpic.com/tos-cn-p-0015c000-ce/osLTFR7TxAsfJGxAIwKpn7TDQijeIYYLB1fgIG~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1778482800&x-signature=qdkK%2BplBg9KXA5z1Qpdve1vUoYk%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=2026042715135693FAFBD6635C7A7B6031""]",640,360,tos-cn-i-0813c000-ce/ocajqrw8fAEVRYDdABe0AFCBTiEoiAAyZaAIc7,"[""tos-cn-i-0813c000-ce/ocajqrw8fAEVRYDdABe0AFCBTiEoiAAyZaAIc7""]",-1,-1,-1,-1,,,-1,-1,False,,,,2026-04-27 15:13:49.362819
7630028593015346377,,https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1778482800&x-signature=Ixn7ArmIXzuJDuNFZdwa39VlbT0%3D&from=327834062,-1,-1,tos-cn-p-0015/o4IAmN0mBTeuiPjAiNA3mIIBjgZNenqB6HPTs2,"[""https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/o4IAmN0mBTeuiPjAiNA3mIIBjgZNenqB6HPTs2~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1778482800&x-signature=e6Wa%2FHVACd43To%2BWbQqxF%2FUUWZc%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=2026042715140223BE98034F8FE17E0C4A"", ""https://p9-pc-sign.douyinpic.com/tos-cn-p-0015/o4IAmN0mBTeuiPjAiNA3mIIBjgZNenqB6HPTs2~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1778482800&x-signature=1j7sRa%2BKaY%2FzDH7nU7T9fzWC3iQ%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=2026042715140223BE98034F8FE17E0C4A""]",360,640,tos-cn-i-0813c001/o4pDE1iNAcNJITRjAABAId85eq0gTCDAAaiHf0,"[""tos-cn-i-0813c001/o4pDE1iNAcNJITRjAABAId85eq0gTCDAAaiHf0""]",-1,-1,-1,-1,,,-1,-1,False,,,,2026-04-27 15:13:54.520762
7630056950717222159,,https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1778482800&x-signature=Ixn7ArmIXzuJDuNFZdwa39VlbT0%3D&from=327834062,-1,-1,tos-cn-p-0015/oYzIFaXGQAMBETxCCjrGeBC789ALBfsAqVbTQe,"[""https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/oYzIFaXGQAMBETxCCjrGeBC789ALBfsAqVbTQe~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1778482800&x-signature=zO3fEjvVuqOrzZm01WNB5Dl5LpI%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=20260427151409070CCA9F52E76370EF3A"", ""https://p9-pc-sign.douyinpic.com/tos-cn-p-0015/oYzIFaXGQAMBETxCCjrGeBC789ALBfsAqVbTQe~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1778482800&x-signature=5Tzm6SPmzhBxAvsBlsIBk9mWVDM%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=20260427151409070CCA9F52E76370EF3A""]",640,360,tos-cn-i-dy/1ded9f9e9fac4cc1b43f4f1ecc8a5bfd,"[""tos-cn-i-dy/1ded9f9e9fac4cc1b43f4f1ecc8a5bfd""]",-1,-1,-1,-1,,,-1,-1,False,,,,2026-04-27 15:14:01.230688
7630085171941900456,,https://p9-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1778482800&x-signature=2yXEHNqEKgteriTajlpNemiPSmI%3D&from=327834062,-1,-1,tos-cn-p-0015/o0Gfgw1UDIHg7j4JAiFBG17e5CfRT0BIEGAVBx,"[""https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/o0Gfgw1UDIHg7j4JAiFBG17e5CfRT0BIEGAVBx~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1778482800&x-signature=Si2i%2FfcZnU8DS4fx8ZiUZPjDepQ%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=20260427151421D7228B0782D729CC893A"", ""https://p9-pc-sign.douyinpic.com/tos-cn-p-0015/o0Gfgw1UDIHg7j4JAiFBG17e5CfRT0BIEGAVBx~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1778482800&x-signature=8Wi8Nd35%2BFEhVSYqkd8s8AbNlkg%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=20260427151421D7228B0782D729CC893A""]",360,640,tos-cn-i-0813/oAEAji0yOCA2A5BaIvC9ADAgiWgqOe9BWDCAeg,"[""tos-cn-i-0813/oAEAji0yOCA2A5BaIvC9ADAgiWgqOe9BWDCAeg""]",-1,-1,-1,-1,,,-1,-1,False,,,,2026-04-27 15:14:13.756529
7630096638253616435,,https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1778482800&x-signature=Ixn7ArmIXzuJDuNFZdwa39VlbT0%3D&from=327834062,-1,-1,tos-cn-p-0015/ok4MXCfXxBnOefYjQBbIQ8WtGjxxTQAA2Bb7Ak,"[""https://p9-pc-sign.douyinpic.com/tos-cn-p-0015/ok4MXCfXxBnOefYjQBbIQ8WtGjxxTQAA2Bb7Ak~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1778482800&x-signature=2CjaGitwKQeiVsu9bRUo3YzeE%2Fw%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=20260427151429942BBEC229E046C9EB63"", ""https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/ok4MXCfXxBnOefYjQBbIQ8WtGjxxTQAA2Bb7Ak~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1778482800&x-signature=2JSG%2BrlcaajjlSoUx3iAo93lpRE%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=20260427151429942BBEC229E046C9EB63""]",640,360,tos-cn-i-dy/606f9c8923d54fd88f01e93ee732dd34,"[""tos-cn-i-dy/606f9c8923d54fd88f01e93ee732dd34""]",-1,-1,-1,-1,,,-1,-1,False,,,,2026-04-27 15:14:20.082468
7630304849803873574,,https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1778482800&x-signature=Ixn7ArmIXzuJDuNFZdwa39VlbT0%3D&from=327834062,-1,-1,tos-cn-p-0015/okMkeAYeTnB7HZMICgLIADGxByA7LLFQQaeiEJ,"[""https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/okMkeAYeTnB7HZMICgLIADGxByA7LLFQQaeiEJ~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1778482800&x-signature=f67aHhW71e4r1ZhJf9PQPpFjU04%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=20260427151442DAA653A6DCE697644610"", ""https://p9-pc-sign.douyinpic.com/tos-cn-p-0015/okMkeAYeTnB7HZMICgLIADGxByA7LLFQQaeiEJ~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1778482800&x-signature=GwVJ4SX67B7C4abV7intgURfpsA%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=20260427151442DAA653A6DCE697644610""]",640,360,tos-cn-i-dy/9fc448ecb47848869fd9dea13dedf902,"[""tos-cn-i-dy/9fc448ecb47848869fd9dea13dedf902""]",-1,-1,-1,-1,,,-1,-1,False,,,,2026-04-27 15:14:33.220944
7630329911005154595,,https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1778482800&x-signature=Ixn7ArmIXzuJDuNFZdwa39VlbT0%3D&from=327834062,-1,-1,tos-cn-p-0015/o8jBFIM3k6pA9KOYedEGBF5A9ALD7g7DMIfv1P,"[""https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/o8jBFIM3k6pA9KOYedEGBF5A9ALD7g7DMIfv1P~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1778482800&x-signature=a9eq5ghC%2BOvNr94DbV8QN16Dw2M%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=2026042715144856981CF4904CFAC39609"", ""https://p9-pc-sign.douyinpic.com/tos-cn-p-0015/o8jBFIM3k6pA9KOYedEGBF5A9ALD7g7DMIfv1P~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1778482800&x-signature=IyxixzFJgZlmlpFLdL8zpzu0i%2Bo%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=2026042715144856981CF4904CFAC39609""]",640,360,tos-cn-i-dy/0377ac14d7af4cd7ae214f4e4070d5dd,"[""tos-cn-i-dy/0377ac14d7af4cd7ae214f4e4070d5dd""]",-1,-1,-1,-1,,,-1,-1,False,,,,2026-04-27 15:14:40.598495
7630333079898361128,,https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1778482800&x-signature=Ixn7ArmIXzuJDuNFZdwa39VlbT0%3D&from=327834062,-1,-1,tos-cn-p-0015/oo0ckoDPQFAfQeCyyAEaaxBHB4Lif7lITlzPAJ,"[""https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/oo0ckoDPQFAfQeCyyAEaaxBHB4Lif7lITlzPAJ~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1778482800&x-signature=zXCYshUzvMksnZpIp2MYAvNbBpI%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=20260427151458C9541842844F6F7819B1"", ""https://p9-pc-sign.douyinpic.com/tos-cn-p-0015/oo0ckoDPQFAfQeCyyAEaaxBHB4Lif7lITlzPAJ~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1778482800&x-signature=2xLEvdaLrZXQLAO7cE02kV5Px24%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=20260427151458C9541842844F6F7819B1""]",640,360,tos-cn-i-dy/d726ce02e6e24fe1bdbaf5036e071c07,"[""tos-cn-i-dy/d726ce02e6e24fe1bdbaf5036e071c07""]",-1,-1,-1,-1,,,-1,-1,False,,,,2026-04-27 15:14:50.268226
7630742038295629108,,https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1778482800&x-signature=Ixn7ArmIXzuJDuNFZdwa39VlbT0%3D&from=327834062,-1,-1,tos-cn-p-0015/oUeBWiAzBuWvrwea30sJAiNlJQIAIUWCBX1Zig,"[""https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/oUeBWiAzBuWvrwea30sJAiNlJQIAIUWCBX1Zig~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1778482800&x-signature=SflfgFVyvxpMFEZVkAe8OY5GJJY%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=20260427151505203DD0C675BA127C6B7E"", ""https://p9-pc-sign.douyinpic.com/tos-cn-p-0015/oUeBWiAzBuWvrwea30sJAiNlJQIAIUWCBX1Zig~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1778482800&x-signature=CTCRqEj1bGyoNh%2BjGTfBBwi3es8%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=20260427151505203DD0C675BA127C6B7E""]",640,360,tos-cn-i-dy/10827796a47d48edad9a15d21fe5f031,"[""tos-cn-i-dy/10827796a47d48edad9a15d21fe5f031""]",-1,-1,-1,-1,,,-1,-1,False,,,,2026-04-27 15:14:57.049509
7630746470311922984,,https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1778482800&x-signature=Ixn7ArmIXzuJDuNFZdwa39VlbT0%3D&from=327834062,-1,-1,tos-cn-p-0015/osDlKNLMIBf5XIEYXf93AunAVzFAdgvWAjA4Fp,"[""https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/osDlKNLMIBf5XIEYXf93AunAVzFAdgvWAjA4Fp~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1778482800&x-signature=dPz5hvj5InkGibHC0wWeSEWnGRE%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=20260427151513E2527525FD31FA88E7E1"", ""https://p9-pc-sign.douyinpic.com/tos-cn-p-0015/osDlKNLMIBf5XIEYXf93AunAVzFAdgvWAjA4Fp~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1778482800&x-signature=YCf1%2BmpKtd1jPiByuWLsq1RxFTM%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=20260427151513E2527525FD31FA88E7E1""]",640,360,tos-cn-i-dy/7acb069fa8f7490d9eec72b50ade6668,"[""tos-cn-i-dy/7acb069fa8f7490d9eec72b50ade6668""]",-1,-1,-1,-1,,,-1,-1,False,,,,2026-04-27 15:15:05.196921
7630750215242610875,,https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1778482800&x-signature=Ixn7ArmIXzuJDuNFZdwa39VlbT0%3D&from=327834062,-1,-1,tos-cn-p-0015c000-ce/o05AsCEduLDw9OwOytXpFdlEf0eFfpQA3OQ0ZS,"[""https://p3-pc-sign.douyinpic.com/tos-cn-p-0015c000-ce/o05AsCEduLDw9OwOytXpFdlEf0eFfpQA3OQ0ZS~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1778482800&x-signature=du2Lq67MZi3a7WS1xGd2xQXYzCI%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=2026042715152202E4FB352EF8BC6DAF21"", ""https://p9-pc-sign.douyinpic.com/tos-cn-p-0015c000-ce/o05AsCEduLDw9OwOytXpFdlEf0eFfpQA3OQ0ZS~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1778482800&x-signature=dDihr%2BzlJZ%2BT1bC9LsuEokvY4Po%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=2026042715152202E4FB352EF8BC6DAF21""]",640,360,tos-cn-p-0015c000-ce/oQAEJcOL5tpQfCfn0HDdpQ0Ke5v9EyFwsIOAsZ,"[""tos-cn-p-0015c000-ce/oQAEJcOL5tpQfCfn0HDdpQ0Ke5v9EyFwsIOAsZ""]",-1,-1,-1,-1,,,-1,-1,False,,,,2026-04-27 15:15:15.550102
