epoch,train_loss,val_loss,auc,accuracy,precision,recall,f1,is_best
1,0.563519,0.490454,0.7817111111111111,0.6706666666666666,0.5550935550935551,0.89,0.6837387964148528,True
2,0.51006,0.484494,0.8040518518518519,0.7133333333333334,0.6357827476038339,0.6633333333333333,0.6492659053833605,True
3,0.50071,0.477179,0.8107407407407407,0.7186666666666667,0.6205962059620597,0.7633333333333333,0.6846038863976084,True
4,0.495746,0.475514,0.820911111111111,0.728,0.6371428571428571,0.7433333333333333,0.6861538461538461,True
5,0.488907,0.469315,0.8212296296296295,0.7306666666666667,0.6296296296296297,0.7933333333333333,0.7020648967551623,True
6,0.484477,0.468306,0.825725925925926,0.7333333333333333,0.6396648044692738,0.7633333333333333,0.6960486322188449,True
7,0.478861,0.463569,0.828037037037037,0.7373333333333333,0.6344647519582245,0.81,0.7115666178623719,True
8,0.474923,0.460669,0.8294148148148148,0.7426666666666667,0.6375321336760925,0.8266666666666667,0.7198838896952104,True
9,0.476852,0.460816,0.8302296296296295,0.744,0.65,0.78,0.7090909090909091,False
10,0.465351,0.459431,0.8321407407407407,0.7453333333333333,0.6526610644257703,0.7766666666666666,0.7092846270928462,True
11,0.460896,0.456094,0.8328222222222222,0.744,0.6428571428571429,0.81,0.7168141592920354,True
12,0.45859,0.455976,0.834,0.7466666666666667,0.65625,0.77,0.7085889570552147,True
13,0.456456,0.455439,0.8345333333333333,0.748,0.6581196581196581,0.77,0.7096774193548387,True
14,0.449396,0.452778,0.8354074074074074,0.752,0.6583333333333333,0.79,0.7181818181818181,True
15,0.447915,0.452203,0.8375777777777779,0.7533333333333333,0.664756446991404,0.7733333333333333,0.7149460708782742,True
16,0.446176,0.453203,0.8371407407407407,0.7506666666666667,0.66189111747851,0.77,0.711864406779661,False
17,0.440068,0.452335,0.8379407407407408,0.7506666666666667,0.6647230320699709,0.76,0.7091757387247278,False
18,0.434683,0.45213,0.8381851851851853,0.7493333333333333,0.665680473372781,0.75,0.7053291536050157,True
19,0.434099,0.449082,0.8397703703703703,0.7533333333333333,0.6638176638176638,0.7766666666666666,0.7158218125960062,True
20,0.428216,0.452397,0.8380148148148149,0.7533333333333333,0.6726726726726727,0.7466666666666667,0.707740916271722,False
21,0.425369,0.449783,0.8392296296296298,0.7506666666666667,0.6609686609686609,0.7733333333333333,0.7127496159754224,False
22,0.424217,0.450589,0.8389407407407408,0.7493333333333333,0.6676646706586826,0.7433333333333333,0.7034700315457413,False
23,0.420564,0.450758,0.8382296296296297,0.7466666666666667,0.6598837209302325,0.7566666666666667,0.7049689440993789,False
24,0.420621,0.452084,0.8374444444444444,0.752,0.6737804878048781,0.7366666666666667,0.7038216560509554,False
25,0.414862,0.451445,0.8383111111111112,0.7506666666666667,0.6696696696696697,0.7433333333333333,0.7045813586097947,False
26,0.408809,0.452683,0.8374740740740741,0.7493333333333333,0.6728395061728395,0.7266666666666667,0.6987179487179487,False
27,0.406115,0.45225,0.8381481481481481,0.7466666666666667,0.6697530864197531,0.7233333333333334,0.6955128205128205,False
