video_id,page_url,author_id,author_name,author_profile_url,desc_text,publish_time_raw,publish_time_std,like_count_raw,comment_count_raw,share_count_raw,collect_count,hashtag_list,hashtag_count,cover_url,music_name,duration_sec,author_follower_count,author_total_favorited,author_signature,author_verification_type,risk_warning_text,video_cover_url,dynamic_cover_url,origin_cover_url,bitrate_count,source_entry,match_type,confidence,selected_reason,is_primary_match,matched_object_id,crawl_time
7627399396702850340,https://www.douyin.com/video/7627399396702850340,1090355730318606,姜Dora在此,https://www.douyin.com/user/MS4wLjABAAAAN072cpRG6Ascc27mTfEvKj07hvclZfsDrjCqg3PzHZTYZ0WEknPaW61-qYa422MH,#搞钱#唯品会419特卖节#我的春日搭子#姜Dora,1775905226,2026-04-11 19:00:26,467342,7177,142924,187280,"['搞钱', '唯品会419特卖节', '我的春日搭子', '姜Dora']",4,https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/cb16e73369684963f13014c5e97e69ba~tplv-dy-resize-origshort-autoq-75:330.jpeg?lk3s=138a59ce&x-expires=2092039200&x-signature=qkWMp5kqwJRBlgRRelP7UDbhbG4%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=cover&biz_tag=pcweb_cover&l=202604201810584916D2C252E57C43980A,@姜Dora在此创作的原声,1411,3213383,20278065,"🙋‍♀️治愈系职场博主 愿你早日成为自己喜欢的大人
✍️为职场年轻人提供精神力量和解决方案
🤝商务V：ming-8065（备注品牌）",1,,https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1777888800&x-signature=JrmPhmsYAkkcdSCbQ8eud9S6Htw%3D&from=327834062,"{'height': 720, 'uri': 'tos-cn-i-dy/013036c7e8494671a1adbab41b97a330', 'url_list': ['https://p3-pc-sign.douyinpic.com/obj/tos-cn-i-dy/013036c7e8494671a1adbab41b97a330?lk3s=138a59ce&x-expires=1777888800&x-signature=VvWQFuTdnClfsuX7BnvfN6z4qm4%3D&from=327834062_large&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=dynamic_cover&biz_tag=pcweb_cover&l=20260420181058C75EDFF5714A8CCC7F5A', 'https://p9-pc-sign.douyinpic.com/obj/tos-cn-i-dy/013036c7e8494671a1adbab41b97a330?lk3s=138a59ce&x-expires=1777888800&x-signature=wdKCvpXkfWoD9Dx%2Frlutzr8pr%2FU%3D&from=327834062_large&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=dynamic_cover&biz_tag=pcweb_cover&l=20260420181058C75EDFF5714A8CCC7F5A'], 'width': 720}","{'height': 360, 'uri': 'tos-cn-p-0015/oAufWCGNQLANQlEZSAI0U7DYCDeee2YznLsmAF', 'url_list': ['https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/oAufWCGNQLANQlEZSAI0U7DYCDeee2YznLsmAF~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1777888800&x-signature=Lnwna3CSeHbx7QLimNIA9ikSb5Y%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=20260420181058C75EDFF5714A8CCC7F5A', 'https://p9-pc-sign.douyinpic.com/tos-cn-p-0015/oAufWCGNQLANQlEZSAI0U7DYCDeee2YznLsmAF~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1777888800&x-signature=0IBfIOrSRhMvrZApBjrnBqVGCFA%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=20260420181058C75EDFF5714A8CCC7F5A'], 'width': 640}",,manual_url,exact,high,exact_video_id_match,True,7627399396702850340,2026-04-20 18:10:45.955548
