epoch,train_loss,val_loss,auc,accuracy,precision,recall,f1,is_best
1,2.725095,0.50249,0.7860185185185186,0.6813333333333333,0.5565862708719852,1.0,0.7151370679380215,True
2,0.786102,0.492206,0.7928740740740741,0.68,0.556390977443609,0.9866666666666667,0.7115384615384616,True
3,0.521946,0.484998,0.8228185185185185,0.696,0.573170731707317,0.94,0.7121212121212122,True
4,0.508328,0.47778,0.8244629629629631,0.7293333333333333,0.6465256797583081,0.7133333333333334,0.6782884310618067,True
5,0.494492,0.471968,0.8351296296296296,0.7413333333333333,0.6456043956043956,0.7833333333333333,0.7078313253012049,True
6,0.493385,0.464709,0.8348185185185185,0.74,0.6422764227642277,0.79,0.7085201793721974,True
7,0.484561,0.460895,0.8351296296296297,0.748,0.6750788643533123,0.7133333333333334,0.6936790923824959,True
8,0.488486,0.45903,0.8337074074074075,0.7373333333333333,0.6426592797783933,0.7733333333333333,0.7019667170953101,True
9,0.487071,0.46059,0.8342555555555555,0.74,0.6470588235294118,0.77,0.7031963470319634,False
10,0.482086,0.460411,0.8300777777777778,0.7386666666666667,0.6452513966480447,0.77,0.7021276595744681,False
11,0.484963,0.460086,0.8340185185185185,0.7506666666666667,0.6656891495601173,0.7566666666666667,0.7082683307332294,False
12,0.480312,0.459297,0.8343444444444446,0.7386666666666667,0.6413043478260869,0.7866666666666666,0.7065868263473054,False
13,0.478928,0.460065,0.8332185185185186,0.744,0.6616766467065869,0.7366666666666667,0.6971608832807571,False
14,0.480485,0.457789,0.8334407407407408,0.744,0.6508379888268156,0.7766666666666666,0.7082066869300911,True
15,0.47384,0.457734,0.8354555555555555,0.752,0.6727272727272727,0.74,0.7047619047619048,True
16,0.481478,0.457581,0.8359814814814814,0.7373333333333333,0.6782006920415224,0.6533333333333333,0.66553480475382,True
17,0.480709,0.45849,0.8332629629629631,0.74,0.647887323943662,0.7666666666666667,0.7022900763358778,False
18,0.476559,0.457006,0.835062962962963,0.7493333333333333,0.6590909090909091,0.7733333333333333,0.7116564417177914,True
19,0.476926,0.459299,0.8320925925925926,0.744,0.651685393258427,0.7733333333333333,0.7073170731707317,False
20,0.475227,0.461144,0.8297148148148148,0.736,0.6363636363636364,0.7933333333333333,0.7062314540059347,False
21,0.476393,0.458018,0.8342925925925926,0.7466666666666667,0.6751592356687898,0.7066666666666667,0.6905537459283387,False
22,0.471381,0.457679,0.831114814814815,0.7453333333333333,0.6646525679758308,0.7333333333333333,0.6973058637083994,False
23,0.471695,0.460897,0.8287592592592593,0.7306666666666667,0.6310160427807486,0.7866666666666666,0.7002967359050445,False
24,0.468305,0.461404,0.8303814814814815,0.7293333333333333,0.6713780918727915,0.6333333333333333,0.6518010291595198,False
25,0.470236,0.457399,0.8338851851851852,0.7426666666666667,0.6532951289398281,0.76,0.7026194144838213,False
26,0.469624,0.463749,0.8283148148148148,0.7213333333333334,0.6151898734177215,0.81,0.6992805755395683,False
