video_id,crawl_time,can_comment,can_forward,can_share,can_show_comment,allow_download,allow_duet,allow_music,allow_record,allow_stitch,private_status,is_delete,is_prohibited,in_reviewing,review_status,comment_permission_status
7619594145959357371,2026-05-10 21:06:00.131440,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7619595930559565062,2026-05-10 21:06:09.558637,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7619596074893839667,2026-05-10 21:06:13.602296,,,,,,,,,,,,,,,
7619597492346467257,2026-05-10 21:06:17.314697,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7619600000472990843,2026-05-10 21:06:29.055004,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7619602170045296489,2026-05-10 21:06:54.295293,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7619606429355281716,2026-05-10 21:07:01.684955,,,,,,,,,,,,,,,
7619608335427456256,2026-05-10 21:07:04.699333,,,,,,,,,,,,,,,
7619609687901687066,2026-05-10 21:07:07.228539,,,,,,,,,,,,,,,
7619617870620701617,2026-05-10 21:07:09.736293,,,,,,,,,,,,,,,
7619619822908804390,2026-05-10 21:07:13.601806,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7619622114655857890,2026-05-10 21:07:19.274302,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7619625735161908531,2026-05-10 21:07:22.687671,,,,,,,,,,,,,,,
7619626467575565587,2026-05-10 21:07:25.284806,,,,,,,,,,,,,,,
7619631039635410230,2026-05-10 21:07:27.689053,,,,,,,,,,,,,,,
7619632618283207988,2026-05-10 21:07:29.998610,,,,,,,,,,,,,,,
7619635267007569395,2026-05-10 21:07:32.127706,,,,,,,,,,,,,,,
7619636755322457353,2026-05-10 21:07:34.642353,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7619641327945311872,2026-05-10 21:07:41.929329,,,,,,,,,,,,,,,
7619642364730101032,2026-05-10 21:07:45.835490,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7619643397713002161,2026-05-10 21:07:51.658324,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7619645968354577705,2026-05-10 21:07:57.877945,True,True,True,True,False,True,False,True,False,0,False,False,False,0,0
7619646335294515313,2026-05-10 21:08:01.145522,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7619647566447405987,2026-05-10 21:08:04.579090,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7619648299401825578,2026-05-10 21:08:11.743516,True,True,True,True,False,True,True,True,True,0,False,False,False,0,0
7619649439157734710,2026-05-10 21:08:19.136578,,,,,,,,,,,,,,,
7619649618493958479,2026-05-10 21:08:31.603675,,,,,,,,,,,,,,,
7619650018132087525,2026-05-10 21:08:34.424495,,,,,,,,,,,,,,,
7619651283071450545,2026-05-10 21:08:36.896712,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7619654382791667904,2026-05-10 21:08:53.577252,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7619659705120759545,2026-05-10 21:09:04.990194,True,True,True,True,False,True,False,True,False,0,False,False,False,0,0
7619660091536477494,2026-05-10 21:09:11.240664,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7619662383698480422,2026-05-10 21:09:14.265930,,,,,,,,,,,,,,,
7619663094272298294,2026-05-10 21:09:17.961801,,,,,,,,,,,,,,,
7619663359419403530,2026-05-10 21:09:20.174054,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7619664379126911665,2026-05-10 21:09:28.337920,,,,,,,,,,,,,,,
7619666659426553142,2026-05-10 21:09:32.235650,,,,,,,,,,,,,,,
7619667041833880867,2026-05-10 21:09:34.725561,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7619671237858164899,2026-05-10 21:10:01.473352,,,,,,,,,,,,,,,
