crawl_batch_id,crawl_time,target_url,source_page_type,request_url,request_cursor,response_status,response_timestamp,response_headers_raw,network_response_count,runtime_objects_count,primary_source_key,match_type,confidence
20260510_210600,2026-05-10T21:06:00.131440,https://www.douyin.com/video/7619594145959357371,video_detail,https://www.douyin.com/video/7619594145959357371,,200,2026-05-10T21:06:00.131440,,35,,network_response_33,exact,high
20260510_210600,2026-05-10T21:06:09.558637,https://www.douyin.com/video/7619595930559565062,video_detail,https://www.douyin.com/video/7619595930559565062,,200,2026-05-10T21:06:09.558637,,30,,,none,low
20260510_210600,2026-05-10T21:06:13.602296,https://www.douyin.com/video/7619596074893839667,video_detail,https://www.douyin.com/video/7619596074893839667,,200,2026-05-10T21:06:13.602296,,12,,,none,low
20260510_210600,2026-05-10T21:06:17.314697,https://www.douyin.com/video/7619597492346467257,video_detail,https://www.douyin.com/video/7619597492346467257,,200,2026-05-10T21:06:17.314697,,89,1,network_response_23,exact,high
20260510_210600,2026-05-10T21:06:29.055004,https://www.douyin.com/video/7619600000472990843,video_detail,https://www.douyin.com/video/7619600000472990843,,200,2026-05-10T21:06:29.055004,,90,1,network_response_32,exact,high
20260510_210600,2026-05-10T21:06:54.295293,https://www.douyin.com/video/7619602170045296489,video_detail,https://www.douyin.com/video/7619602170045296489,,200,2026-05-10T21:06:54.295293,,55,1,network_response_45,exact,high
20260510_210600,2026-05-10T21:07:01.684955,https://www.douyin.com/video/7619606429355281716,video_detail,https://www.douyin.com/video/7619606429355281716,,200,2026-05-10T21:07:01.684955,,13,,,none,low
20260510_210600,2026-05-10T21:07:04.699333,https://www.douyin.com/video/7619608335427456256,video_detail,https://www.douyin.com/video/7619608335427456256,,200,2026-05-10T21:07:04.699333,,14,,,none,low
20260510_210600,2026-05-10T21:07:07.228539,https://www.douyin.com/video/7619609687901687066,video_detail,https://www.douyin.com/video/7619609687901687066,,200,2026-05-10T21:07:07.228539,,13,,,none,low
20260510_210600,2026-05-10T21:07:09.736293,https://www.douyin.com/video/7619617870620701617,video_detail,https://www.douyin.com/video/7619617870620701617,,200,2026-05-10T21:07:09.736293,,13,,,none,low
20260510_210600,2026-05-10T21:07:13.601806,https://www.douyin.com/video/7619619822908804390,video_detail,https://www.douyin.com/video/7619619822908804390,,200,2026-05-10T21:07:13.601806,,31,,network_response_28,exact,high
20260510_210600,2026-05-10T21:07:19.274302,https://www.douyin.com/video/7619622114655857890,video_detail,https://www.douyin.com/video/7619622114655857890,,200,2026-05-10T21:07:19.274302,,24,,network_response_23,exact,high
20260510_210600,2026-05-10T21:07:22.687671,https://www.douyin.com/video/7619625735161908531,video_detail,https://www.douyin.com/video/7619625735161908531,,200,2026-05-10T21:07:22.687671,,26,,,none,low
20260510_210600,2026-05-10T21:07:25.284806,https://www.douyin.com/video/7619626467575565587,video_detail,https://www.douyin.com/video/7619626467575565587,,200,2026-05-10T21:07:25.284806,,15,,,none,low
20260510_210600,2026-05-10T21:07:27.689053,https://www.douyin.com/video/7619631039635410230,video_detail,https://www.douyin.com/video/7619631039635410230,,200,2026-05-10T21:07:27.689053,,13,,,none,low
