epoch,train_loss,val_loss,auc,accuracy,precision,recall,f1,is_best
1,9.248251,1.644019,0.7658,0.652,0.7349397590361446,0.20333333333333334,0.3185378590078329,True
2,1.546536,0.496455,0.7037925925925925,0.6813333333333333,0.5565862708719852,1.0,0.7151370679380215,True
3,0.824723,0.503038,0.7020444444444445,0.5973333333333334,0.3333333333333333,0.006666666666666667,0.013071895424836602,False
4,0.565401,0.510318,0.7337407407407408,0.6,0.0,0.0,0.0,False
5,0.5354,0.507117,0.7317777777777779,0.6,0.0,0.0,0.0,False
6,0.527406,0.504782,0.7317777777777779,0.6,0.0,0.0,0.0,False
7,0.523425,0.502505,0.7317777777777779,0.6,0.5,0.0033333333333333335,0.006622516556291391,False
8,0.523999,0.500723,0.7317777777777779,0.5986666666666667,0.4,0.006666666666666667,0.013114754098360656,False
9,0.520318,0.499185,0.7317777777777779,0.5986666666666667,0.4,0.006666666666666667,0.013114754098360656,False
10,0.511047,0.497656,0.7339851851851851,0.6813333333333333,0.5565862708719852,1.0,0.7151370679380215,False
