crawl_batch_id,crawl_time,target_url,source_page_type,request_url,request_cursor,response_status,response_timestamp,response_headers_raw,network_response_count,runtime_objects_count,primary_source_key,match_type,confidence
20260510_151052,2026-05-10T15:10:52.792976,https://www.douyin.com/video/7609234531203206446,video_detail,https://www.douyin.com/video/7609234531203206446,,200,2026-05-10T15:10:52.792976,,38,,network_response_28,exact,high
20260510_151052,2026-05-10T15:11:11.261459,https://www.douyin.com/video/7609237272457710911,video_detail,https://www.douyin.com/video/7609237272457710911,,200,2026-05-10T15:11:11.261459,,78,1,network_response_30,exact,high
20260510_151052,2026-05-10T15:11:19.966245,https://www.douyin.com/video/7609247736906452234,video_detail,https://www.douyin.com/video/7609247736906452234,,200,2026-05-10T15:11:19.966245,,71,1,network_response_31,exact,high
20260510_151052,2026-05-10T15:11:29.441014,https://www.douyin.com/video/7609249318403748281,video_detail,https://www.douyin.com/video/7609249318403748281,,200,2026-05-10T15:11:29.441014,,12,,,none,low
20260510_151052,2026-05-10T15:11:31.570490,https://www.douyin.com/video/7609253689307450666,video_detail,https://www.douyin.com/video/7609253689307450666,,200,2026-05-10T15:11:31.570490,,75,1,network_response_31,exact,high
20260510_151052,2026-05-10T15:11:39.889286,https://www.douyin.com/video/7609256965910983089,video_detail,https://www.douyin.com/video/7609256965910983089,,200,2026-05-10T15:11:39.889286,,80,1,network_response_32,exact,high
20260510_151052,2026-05-10T15:11:53.895278,https://www.douyin.com/video/7609257947324068507,video_detail,https://www.douyin.com/video/7609257947324068507,,200,2026-05-10T15:11:53.895278,,71,1,network_response_31,exact,high
20260510_151052,2026-05-10T15:12:02.593415,https://www.douyin.com/video/7609258186339812025,video_detail,https://www.douyin.com/video/7609258186339812025,,200,2026-05-10T15:12:02.593415,,27,,,none,low
20260510_151052,2026-05-10T15:12:04.755793,https://www.douyin.com/video/7609258400518452465,video_detail,https://www.douyin.com/video/7609258400518452465,,200,2026-05-10T15:12:04.755793,,68,1,network_response_31,exact,high
20260510_151052,2026-05-10T15:12:10.847846,https://www.douyin.com/video/7609263711907342778,video_detail,https://www.douyin.com/video/7609263711907342778,,200,2026-05-10T15:12:10.847846,,71,1,network_response_25,exact,high
20260510_151052,2026-05-10T15:12:18.933470,https://www.douyin.com/video/7609264892156276328,video_detail,https://www.douyin.com/video/7609264892156276328,,200,2026-05-10T15:12:18.933470,,38,,network_response_30,exact,high
20260510_151052,2026-05-10T15:12:25.588624,https://www.douyin.com/video/7609270477764201728,video_detail,https://www.douyin.com/video/7609270477764201728,,200,2026-05-10T15:12:25.588624,,25,,,none,low
20260510_151052,2026-05-10T15:12:27.871946,https://www.douyin.com/video/7609274603249615993,video_detail,https://www.douyin.com/video/7609274603249615993,,200,2026-05-10T15:12:27.871946,,73,1,network_response_32,exact,high
20260510_151052,2026-05-10T15:12:35.678332,https://www.douyin.com/video/7609276716301581989,video_detail,https://www.douyin.com/video/7609276716301581989,,200,2026-05-10T15:12:35.678332,,69,1,network_response_31,exact,high
20260510_151052,2026-05-10T15:12:42.833464,https://www.douyin.com/video/7609282971559939370,video_detail,https://www.douyin.com/video/7609282971559939370,,200,2026-05-10T15:12:42.833464,,74,1,network_response_26,exact,high
20260510_151052,2026-05-10T15:12:49.742009,https://www.douyin.com/video/7609284015854791814,video_detail,https://www.douyin.com/video/7609284015854791814,,200,2026-05-10T15:12:49.742009,,94,1,network_response_20,exact,high
20260510_151052,2026-05-10T15:13:04.555834,https://www.douyin.com/video/7609284301134183782,video_detail,https://www.douyin.com/video/7609284301134183782,,200,2026-05-10T15:13:04.555834,,26,,network_response_18,exact,high
20260510_151052,2026-05-10T15:13:08.857782,https://www.douyin.com/video/7609285197485689003,video_detail,https://www.douyin.com/video/7609285197485689003,,200,2026-05-10T15:13:08.857782,,27,,network_response_15,exact,high
20260510_151052,2026-05-10T15:13:11.495967,https://www.douyin.com/video/7609288762858948337,video_detail,https://www.douyin.com/video/7609288762858948337,,200,2026-05-10T15:13:11.495967,,77,1,network_response_28,exact,high
20260510_151052,2026-05-10T15:13:19.839080,https://www.douyin.com/video/7609293976624975145,video_detail,https://www.douyin.com/video/7609293976624975145,,200,2026-05-10T15:13:19.839080,,69,1,network_response_29,exact,high
20260510_151052,2026-05-10T15:13:29.237117,https://www.douyin.com/video/7609301947010665780,video_detail,https://www.douyin.com/video/7609301947010665780,,200,2026-05-10T15:13:29.237117,,49,,network_response_35,exact,high
20260510_151052,2026-05-10T15:13:36.247616,https://www.douyin.com/video/7609302344068533567,video_detail,https://www.douyin.com/video/7609302344068533567,,200,2026-05-10T15:13:36.247616,,34,,network_response_11,exact,high
20260510_151052,2026-05-10T15:13:40.995947,https://www.douyin.com/video/7609303378321100084,video_detail,https://www.douyin.com/video/7609303378321100084,,200,2026-05-10T15:13:40.995947,,14,,,none,low
20260510_151052,2026-05-10T15:13:43.824251,https://www.douyin.com/video/7609307534905707811,video_detail,https://www.douyin.com/video/7609307534905707811,,200,2026-05-10T15:13:43.824251,,10,,,none,low
20260510_151052,2026-05-10T15:13:46.124069,https://www.douyin.com/video/7609321500864622450,video_detail,https://www.douyin.com/video/7609321500864622450,,200,2026-05-10T15:13:46.124069,,28,,network_response_27,exact,high
20260510_151052,2026-05-10T15:13:48.941408,https://www.douyin.com/video/7609330192552660264,video_detail,https://www.douyin.com/video/7609330192552660264,,200,2026-05-10T15:13:48.941408,,76,1,network_response_71,exact,high
20260510_151052,2026-05-10T15:13:57.828261,https://www.douyin.com/video/7609331472114042843,video_detail,https://www.douyin.com/video/7609331472114042843,,200,2026-05-10T15:13:57.828261,,28,,network_response_26,exact,high
20260510_151052,2026-05-10T15:14:01.276375,https://www.douyin.com/video/7609338322171351717,video_detail,https://www.douyin.com/video/7609338322171351717,,200,2026-05-10T15:14:01.276375,,28,,,none,low
20260510_151052,2026-05-10T15:14:03.990641,https://www.douyin.com/video/7609339199140990214,video_detail,https://www.douyin.com/video/7609339199140990214,,200,2026-05-10T15:14:03.990641,,20,,,none,low
20260510_151052,2026-05-10T15:14:06.278378,https://www.douyin.com/video/7609346232292543807,video_detail,https://www.douyin.com/video/7609346232292543807,,200,2026-05-10T15:14:06.278378,,73,1,network_response_62,exact,high
20260510_151052,2026-05-10T15:14:14.804438,https://www.douyin.com/video/7609348530687184164,video_detail,https://www.douyin.com/video/7609348530687184164,,200,2026-05-10T15:14:14.804438,,42,,network_response_31,exact,high
20260510_151052,2026-05-10T15:14:20.714907,https://www.douyin.com/video/7609357409513535909,video_detail,https://www.douyin.com/video/7609357409513535909,,200,2026-05-10T15:14:20.714907,,76,1,network_response_71,exact,high
20260510_151052,2026-05-10T15:14:28.266771,https://www.douyin.com/video/7609360049735027995,video_detail,https://www.douyin.com/video/7609360049735027995,,200,2026-05-10T15:14:28.266771,,70,1,network_response_31,exact,high
20260510_151052,2026-05-10T15:14:34.705274,https://www.douyin.com/video/7609375627342318902,video_detail,https://www.douyin.com/video/7609375627342318902,,200,2026-05-10T15:14:34.705274,,28,,network_response_27,exact,high
20260510_151052,2026-05-10T15:14:37.275501,https://www.douyin.com/video/7609406177427885322,video_detail,https://www.douyin.com/video/7609406177427885322,,200,2026-05-10T15:14:37.275501,,69,1,network_response_33,exact,high
20260510_151052,2026-05-10T15:14:43.774327,https://www.douyin.com/video/7609434785257196834,video_detail,https://www.douyin.com/video/7609434785257196834,,200,2026-05-10T15:14:43.774327,,26,,,none,low
20260510_151052,2026-05-10T15:14:46.051521,https://www.douyin.com/video/7609459905250037001,video_detail,https://www.douyin.com/video/7609459905250037001,,200,2026-05-10T15:14:46.051521,,72,1,network_response_30,exact,high
20260510_151052,2026-05-10T15:14:53.186058,https://www.douyin.com/video/7609491802986384678,video_detail,https://www.douyin.com/video/7609491802986384678,,200,2026-05-10T15:14:53.186058,,71,1,network_response_29,exact,high
20260510_151052,2026-05-10T15:15:00.513581,https://www.douyin.com/video/7609496106027863338,video_detail,https://www.douyin.com/video/7609496106027863338,,200,2026-05-10T15:15:00.513581,,72,1,network_response_27,exact,high
20260510_151052,2026-05-10T15:15:07.687820,https://www.douyin.com/video/7609517967953138865,video_detail,https://www.douyin.com/video/7609517967953138865,,200,2026-05-10T15:15:07.687820,,71,1,network_response_33,exact,high
20260510_151052,2026-05-10T15:15:15.666808,https://www.douyin.com/video/7609519430296423732,video_detail,https://www.douyin.com/video/7609519430296423732,,200,2026-05-10T15:15:15.666808,,44,,network_response_32,exact,high
20260510_151052,2026-05-10T15:15:22.096209,https://www.douyin.com/video/7609525882880904467,video_detail,https://www.douyin.com/video/7609525882880904467,,200,2026-05-10T15:15:22.096209,,27,,network_response_10,exact,high
20260510_151052,2026-05-10T15:15:25.046828,https://www.douyin.com/video/7609532257409174803,video_detail,https://www.douyin.com/video/7609532257409174803,,200,2026-05-10T15:15:25.046828,,58,1,network_response_32,exact,high
20260510_151052,2026-05-10T15:15:28.728189,https://www.douyin.com/video/7609533554220977414,video_detail,https://www.douyin.com/video/7609533554220977414,,200,2026-05-10T15:15:28.728189,,25,,,none,low
