video_id,hashtag_name,crawl_time,hashtag_id,hashtag_type,is_commerce,caption_start,caption_end,start,end
7609234531203206446,动漫解说,2026-05-10T15:10:52.792976,1611295887654920,1,False,0,5,31,36
7609234531203206446,goat,2026-05-10T15:10:52.792976,1611087535578116,1,False,5,10,36,41
7609234531203206446,百合,2026-05-10T15:10:52.792976,1596464625912840,1,False,10,13,41,44
7609234531203206446,福瑞,2026-05-10T15:10:52.792976,1589919197485060,1,False,13,16,44,47
7609234531203206446,动物世界,2026-05-10T15:10:52.792976,1563220812237825,1,False,16,21,47,52
7609237272457710911,因为一个片段看了整部剧,2026-05-10T15:11:11.261459,7419051913427027980,1,False,0,12,28,40
7609237272457710911,我的观影报告,2026-05-10T15:11:11.261459,1640007327696910,1,False,13,20,41,48
7609237272457710911,人民的名义,2026-05-10T15:11:11.261459,1597514606590983,1,False,21,27,49,55
7609247736906452234,流量明星,2026-05-10T15:11:19.966245,1617188220107783,1,False,0,5,29,34
7609247736906452234,娱乐圈,2026-05-10T15:11:19.966245,1580954150651917,1,False,6,10,35,39
7609247736906452234,影娱年味不打烊,2026-05-10T15:11:19.966245,7600667281332373558,1,False,11,19,40,48
7609247736906452234,影娱漫谈编辑部,2026-05-10T15:11:19.966245,7504682951579879435,1,False,21,29,50,58
7609247736906452234,影娱热点团,2026-05-10T15:11:19.966245,7435956288158992411,1,False,30,36,59,65
7609253689307450666,深度解析,2026-05-10T15:11:31.570490,1625271134396427,1,False,0,5,27,32
7609253689307450666,雍正王朝,2026-05-10T15:11:31.570490,1602864865491022,1,False,6,11,33,38
7609253689307450666,焦晃,2026-05-10T15:11:31.570490,1644180587925512,1,False,12,15,39,42
7609253689307450666,康熙,2026-05-10T15:11:31.570490,1600002414668878,1,False,16,19,43,46
7609253689307450666,唐国强,2026-05-10T15:11:31.570490,1595192618078221,1,False,20,24,47,51
7609256965910983089,春晚,2026-05-10T15:11:39.889286,1767586802321415,1,False,26,29,26,29
