video_id,crawl_time,can_comment,can_forward,can_share,can_show_comment,allow_download,allow_duet,allow_music,allow_record,allow_stitch,private_status,is_delete,is_prohibited,in_reviewing,review_status,comment_permission_status
7609234531203206446,2026-05-10 15:10:52.792976,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7609237272457710911,2026-05-10 15:11:11.261459,True,True,True,True,False,True,False,True,False,0,False,False,False,0,0
7609247736906452234,2026-05-10 15:11:19.966245,True,True,True,True,False,True,False,True,False,0,False,False,False,0,0
7609249318403748281,2026-05-10 15:11:29.441014,,,,,,,,,,,,,,,
7609253689307450666,2026-05-10 15:11:31.570490,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7609256965910983089,2026-05-10 15:11:39.889286,True,True,True,True,False,True,False,True,False,0,False,False,False,0,0
7609257947324068507,2026-05-10 15:11:53.895278,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7609258186339812025,2026-05-10 15:12:02.593415,,,,,,,,,,,,,,,
7609258400518452465,2026-05-10 15:12:04.755793,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7609263711907342778,2026-05-10 15:12:10.847846,True,True,True,True,False,True,True,True,True,0,False,False,False,0,0
7609264892156276328,2026-05-10 15:12:18.933470,True,True,True,True,False,True,False,True,False,0,False,False,False,0,0
7609270477764201728,2026-05-10 15:12:25.588624,,,,,,,,,,,,,,,
7609274603249615993,2026-05-10 15:12:27.871946,True,True,True,True,False,True,True,True,True,0,False,False,False,0,0
7609276716301581989,2026-05-10 15:12:35.678332,True,True,True,True,False,True,True,True,True,0,False,False,False,0,0
7609282971559939370,2026-05-10 15:12:42.833464,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7609284015854791814,2026-05-10 15:12:49.742009,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7609284301134183782,2026-05-10 15:13:04.555834,True,True,True,True,False,True,False,True,False,0,False,False,False,0,0
7609285197485689003,2026-05-10 15:13:08.857782,True,True,True,True,False,True,True,True,True,0,False,False,False,0,0
7609288762858948337,2026-05-10 15:13:11.495967,True,True,True,True,False,True,False,True,False,0,False,False,False,0,0
7609293976624975145,2026-05-10 15:13:19.839080,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7609301947010665780,2026-05-10 15:13:29.237117,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7609302344068533567,2026-05-10 15:13:36.247616,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7609303378321100084,2026-05-10 15:13:40.995947,,,,,,,,,,,,,,,
7609307534905707811,2026-05-10 15:13:43.824251,,,,,,,,,,,,,,,
7609321500864622450,2026-05-10 15:13:46.124069,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7609330192552660264,2026-05-10 15:13:48.941408,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
