epoch,train_loss,val_loss,auc,accuracy,precision,recall,f1,is_best
1,4.538156,2.996314,0.36648148148148146,0.6,0.0,0.0,0.0,True
2,2.75646,0.547259,0.8033333333333335,0.64,0.8,0.13333333333333333,0.22857142857142856,True
3,1.875026,1.010369,0.8350000000000001,0.6,0.5,1.0,0.6666666666666666,False
4,1.541803,0.557149,0.835925925925926,0.6066666666666667,1.0,0.016666666666666666,0.03278688524590164,False
5,1.107957,0.56827,0.8503703703703703,0.6066666666666667,1.0,0.016666666666666666,0.03278688524590164,False
6,0.973961,0.503889,0.8529629629629629,0.6933333333333334,0.5875,0.7833333333333333,0.6714285714285714,True
7,0.787089,0.48723,0.8588888888888889,0.7133333333333334,0.6197183098591549,0.7333333333333333,0.6717557251908397,True
8,0.609629,0.476498,0.8629629629629629,0.8,0.875,0.5833333333333334,0.7,True
9,0.554053,0.470972,0.8662962962962962,0.7733333333333333,0.90625,0.48333333333333334,0.6304347826086957,True
10,0.490368,0.439678,0.8855555555555555,0.8133333333333334,0.8809523809523809,0.6166666666666667,0.7254901960784313,True
11,0.434254,0.402356,0.9024074074074073,0.8466666666666667,0.8775510204081632,0.7166666666666667,0.7889908256880734,True
12,0.393615,0.368273,0.9262962962962963,0.8466666666666667,0.9302325581395349,0.6666666666666666,0.7766990291262136,True
13,0.361245,0.334056,0.947962962962963,0.86,0.9333333333333333,0.7,0.8,True
14,0.343327,0.301447,0.9644444444444445,0.8666666666666667,0.9166666666666666,0.7333333333333333,0.8148148148148148,True
15,0.32521,0.277899,0.9712962962962962,0.88,0.9565217391304348,0.7333333333333333,0.8301886792452831,True
16,0.308749,0.250978,0.9744444444444444,0.8866666666666667,0.9574468085106383,0.75,0.8411214953271028,True
17,0.291911,0.230294,0.9781481481481481,0.9066666666666666,1.0,0.7666666666666667,0.8679245283018868,True
18,0.256596,0.217062,0.9809259259259259,0.92,1.0,0.8,0.8888888888888888,True
19,0.238899,0.204303,0.9844444444444443,0.92,1.0,0.8,0.8888888888888888,True
20,0.236136,0.194635,0.987037037037037,0.9133333333333333,0.9795918367346939,0.8,0.8807339449541285,True
21,0.221646,0.188413,0.9892592592592592,0.9133333333333333,0.9795918367346939,0.8,0.8807339449541285,True
22,0.19017,0.178138,0.9892592592592592,0.92,0.98,0.8166666666666667,0.8909090909090909,True
23,0.202804,0.181998,0.9831481481481481,0.9133333333333333,0.9607843137254902,0.8166666666666667,0.8828828828828829,False
24,0.197852,0.187093,0.985,0.9133333333333333,1.0,0.7833333333333333,0.8785046728971962,False
25,0.172659,0.172986,0.9855555555555556,0.9266666666666666,1.0,0.8166666666666667,0.8990825688073395,True
26,0.156164,0.157934,0.9874074074074074,0.9333333333333333,1.0,0.8333333333333334,0.9090909090909091,True
27,0.155451,0.158622,0.9907407407407407,0.9266666666666666,1.0,0.8166666666666667,0.8990825688073395,False
28,0.155958,0.149562,0.9935185185185186,0.92,0.98,0.8166666666666667,0.8909090909090909,True
29,0.139692,0.149788,0.9914814814814815,0.92,0.98,0.8166666666666667,0.8909090909090909,False
30,0.151517,0.156253,0.9933333333333333,0.9266666666666666,1.0,0.8166666666666667,0.8990825688073395,False
31,0.146735,0.138124,0.9933333333333334,0.9333333333333333,0.9807692307692307,0.85,0.9107142857142857,True
32,0.135651,0.145623,0.9925925925925925,0.9333333333333333,1.0,0.8333333333333334,0.9090909090909091,False
33,0.126268,0.141666,0.9955555555555555,0.9266666666666666,1.0,0.8166666666666667,0.8990825688073395,False
34,0.116505,0.125105,0.9962962962962963,0.9466666666666667,1.0,0.8666666666666667,0.9285714285714286,True
35,0.132819,0.124636,0.9964814814814815,0.9533333333333334,1.0,0.8833333333333333,0.9380530973451328,True
36,0.112751,0.121919,0.995,0.9466666666666667,0.9814814814814815,0.8833333333333333,0.9298245614035088,True
37,0.119609,0.139977,0.9948148148148148,0.9333333333333333,1.0,0.8333333333333334,0.9090909090909091,False
38,0.115516,0.129282,0.9957407407407407,0.9333333333333333,0.9807692307692307,0.85,0.9107142857142857,False
39,0.101111,0.117799,0.9953703703703703,0.9533333333333334,0.9818181818181818,0.9,0.9391304347826087,True
40,0.101143,0.125594,0.9948148148148148,0.94,0.9811320754716981,0.8666666666666667,0.9203539823008849,False
41,0.090554,0.119095,0.9938888888888889,0.9533333333333334,0.9818181818181818,0.9,0.9391304347826087,False
42,0.101262,0.106026,0.9959259259259259,0.96,0.9821428571428571,0.9166666666666666,0.9482758620689655,True
43,0.117046,0.124642,0.995925925925926,0.9266666666666666,0.9803921568627451,0.8333333333333334,0.9009009009009009,False
44,0.090108,0.121864,0.9959259259259259,0.9333333333333333,0.9807692307692307,0.85,0.9107142857142857,False
45,0.087982,0.099063,0.9957407407407407,0.9666666666666667,0.9824561403508771,0.9333333333333333,0.9572649572649573,True
46,0.084645,0.121304,0.9955555555555555,0.94,1.0,0.85,0.918918918918919,False
47,0.087358,0.112389,0.9953703703703703,0.94,0.9811320754716981,0.8666666666666667,0.9203539823008849,False
48,0.081316,0.09975,0.9955555555555555,0.96,0.9821428571428571,0.9166666666666666,0.9482758620689655,False
49,0.074927,0.099558,0.9955555555555555,0.96,0.9821428571428571,0.9166666666666666,0.9482758620689655,False
50,0.095517,0.120882,0.9957407407407407,0.94,1.0,0.85,0.918918918918919,False
