epoch,train_loss,val_loss,auc,accuracy,precision,recall,f1,is_best
1,0.492631,0.461959,0.8267037037037037,0.7306666666666667,0.6212871287128713,0.8366666666666667,0.7130681818181818,True
2,0.453996,0.46544,0.8315703703703704,0.74,0.6392572944297082,0.8033333333333333,0.7119645494830132,False
3,0.443893,0.462402,0.8337111111111112,0.748,0.6441558441558441,0.8266666666666667,0.724087591240876,False
4,0.436304,0.464825,0.8341851851851851,0.7453333333333333,0.693950177935943,0.65,0.6712564543889845,False
5,0.437728,0.465219,0.8344518518518518,0.7426666666666667,0.6720257234726688,0.6966666666666667,0.6841243862520459,False
6,0.430581,0.463514,0.8371703703703705,0.7506666666666667,0.6666666666666666,0.7533333333333333,0.7073552425665102,False
7,0.427531,0.468307,0.8293629629629631,0.7306666666666667,0.6521739130434783,0.7,0.6752411575562701,False
8,0.425292,0.475162,0.8338296296296297,0.7426666666666667,0.7065637065637066,0.61,0.6547406082289803,False
9,0.421769,0.463851,0.8381777777777779,0.7386666666666667,0.655688622754491,0.73,0.6908517350157729,False
10,0.419218,0.465344,0.8346666666666667,0.7493333333333333,0.665680473372781,0.75,0.7053291536050157,False
11,0.412499,0.480633,0.8278555555555556,0.7493333333333333,0.6696969696969697,0.7366666666666667,0.7015873015873015,False
