crawl_batch_id,crawl_time,target_url,source_page_type,request_url,request_cursor,response_status,response_timestamp,response_headers_raw,network_response_count,runtime_objects_count,primary_source_key,match_type,confidence
20260510_180935,2026-05-10T18:09:35.907411,https://www.douyin.com/video/7609234531203206446,video_detail,https://www.douyin.com/video/7609234531203206446,,200,2026-05-10T18:09:35.907411,,33,,network_response_20,exact,high
20260510_180935,2026-05-10T18:09:46.960114,https://www.douyin.com/video/7609237272457710911,video_detail,https://www.douyin.com/video/7609237272457710911,,200,2026-05-10T18:09:46.960114,,74,1,network_response_28,exact,high
20260510_180935,2026-05-10T18:10:01.658900,https://www.douyin.com/video/7609247736906452234,video_detail,https://www.douyin.com/video/7609247736906452234,,200,2026-05-10T18:10:01.658900,,86,1,network_response_31,exact,high
20260510_180935,2026-05-10T18:10:19.450284,https://www.douyin.com/video/7609249318403748281,video_detail,https://www.douyin.com/video/7609249318403748281,,200,2026-05-10T18:10:19.450284,,80,1,network_response_29,exact,high
20260510_180935,2026-05-10T18:10:34.969579,https://www.douyin.com/video/7609253689307450666,video_detail,https://www.douyin.com/video/7609253689307450666,,200,2026-05-10T18:10:34.969579,,66,1,network_response_33,exact,high
20260510_180935,2026-05-10T18:10:49.467392,https://www.douyin.com/video/7609256965910983089,video_detail,https://www.douyin.com/video/7609256965910983089,,200,2026-05-10T18:10:49.467392,,84,1,network_response_68,exact,high
20260510_180935,2026-05-10T18:11:07.476437,https://www.douyin.com/video/7609257947324068507,video_detail,https://www.douyin.com/video/7609257947324068507,,200,2026-05-10T18:11:07.476437,,75,1,network_response_65,exact,high
20260510_180935,2026-05-10T18:11:21.165595,https://www.douyin.com/video/7609258186339812025,video_detail,https://www.douyin.com/video/7609258186339812025,,200,2026-05-10T18:11:21.165595,,74,1,network_response_64,exact,high
20260510_180935,2026-05-10T18:11:36.025523,https://www.douyin.com/video/7609258400518452465,video_detail,https://www.douyin.com/video/7609258400518452465,,200,2026-05-10T18:11:36.025523,,70,1,network_response_69,exact,high
20260510_180935,2026-05-10T18:11:49.643434,https://www.douyin.com/video/7609263711907342778,video_detail,https://www.douyin.com/video/7609263711907342778,,200,2026-05-10T18:11:49.643434,,27,,,none,low
20260510_180935,2026-05-10T18:11:56.429521,https://www.douyin.com/video/7609264892156276328,video_detail,https://www.douyin.com/video/7609264892156276328,,200,2026-05-10T18:11:56.429521,,33,,network_response_24,exact,high
20260510_180935,2026-05-10T18:12:04.035979,https://www.douyin.com/video/7609270477764201728,video_detail,https://www.douyin.com/video/7609270477764201728,,200,2026-05-10T18:12:04.035979,,52,1,network_response_29,exact,high
20260510_180935,2026-05-10T18:12:12.580924,https://www.douyin.com/video/7609274603249615993,video_detail,https://www.douyin.com/video/7609274603249615993,,200,2026-05-10T18:12:12.580924,,28,,network_response_17,exact,high
20260510_180935,2026-05-10T18:12:18.401772,https://www.douyin.com/video/7609276716301581989,video_detail,https://www.douyin.com/video/7609276716301581989,,200,2026-05-10T18:12:18.401772,,29,,network_response_26,exact,high
20260510_180935,2026-05-10T18:12:23.304793,https://www.douyin.com/video/7609282971559939370,video_detail,https://www.douyin.com/video/7609282971559939370,,200,2026-05-10T18:12:23.304793,,82,1,network_response_27,exact,high
20260510_180935,2026-05-10T18:12:36.770498,https://www.douyin.com/video/7609284015854791814,video_detail,https://www.douyin.com/video/7609284015854791814,,200,2026-05-10T18:12:36.770498,,28,,network_response_26,exact,high
