epoch,train_loss,val_loss,auc,accuracy,precision,recall,f1,is_best
1,2.166844,0.54766,0.7553518518518518,0.6826666666666666,0.5576208178438662,1.0,0.7159904534606205,True
2,1.137828,0.497073,0.7563962962962962,0.6666666666666666,0.5518672199170125,0.8866666666666667,0.680306905370844,True
3,0.799409,0.499584,0.7639222222222222,0.648,0.6764705882352942,0.23,0.34328358208955223,False
4,0.598906,0.49699,0.7621962962962964,0.6693333333333333,0.5992366412213741,0.5233333333333333,0.5587188612099644,True
5,0.54188,0.493792,0.7633592592592591,0.672,0.5681818181818182,0.75,0.646551724137931,True
6,0.52557,0.49351,0.7683222222222222,0.6586666666666666,0.5769230769230769,0.55,0.5631399317406144,True
7,0.518678,0.491766,0.7838925925925927,0.6773333333333333,0.6464646464646465,0.4266666666666667,0.5140562248995983,True
8,0.51099,0.490483,0.779425925925926,0.6746666666666666,0.5616740088105727,0.85,0.6763925729442971,True
9,0.512932,0.49112,0.7766037037037037,0.6813333333333333,0.6548223350253807,0.43,0.5191146881287726,False
10,0.509186,0.490452,0.7813222222222221,0.6746666666666666,0.5864197530864198,0.6333333333333333,0.6089743589743589,True
11,0.507099,0.489031,0.7846925925925926,0.6786666666666666,0.577023498694517,0.7366666666666667,0.6471449487554904,True
12,0.507164,0.487977,0.788374074074074,0.68,0.5742574257425742,0.7733333333333333,0.6590909090909091,True
13,0.502766,0.487093,0.7897444444444444,0.6853333333333333,0.5761904761904761,0.8066666666666666,0.6722222222222223,True
14,0.502562,0.485518,0.7912444444444444,0.6866666666666666,0.5736961451247166,0.8433333333333334,0.6828609986504723,True
15,0.501074,0.484999,0.7915074074074074,0.6893333333333334,0.5759637188208617,0.8466666666666667,0.6855600539811066,True
16,0.500327,0.48515,0.7919666666666667,0.6826666666666666,0.5691964285714286,0.85,0.6818181818181818,False
17,0.501227,0.483674,0.7958333333333333,0.684,0.5695364238410596,0.86,0.6852589641434262,True
18,0.499815,0.48324,0.7990703703703704,0.6813333333333333,0.5697940503432495,0.83,0.6757123473541384,True
19,0.501085,0.481676,0.8029962962962963,0.6893333333333334,0.5788235294117647,0.82,0.6786206896551724,True
20,0.495702,0.481013,0.8055888888888889,0.6973333333333334,0.5879518072289157,0.8133333333333334,0.6825174825174826,True
21,0.495151,0.481339,0.8060555555555555,0.7066666666666667,0.6,0.8,0.6857142857142857,False
22,0.497269,0.480207,0.8084703703703703,0.7053333333333334,0.6015424164524421,0.78,0.6792452830188679,True
23,0.496411,0.479132,0.8114555555555555,0.7066666666666667,0.6025641025641025,0.7833333333333333,0.6811594202898551,True
24,0.495547,0.476739,0.8135,0.712,0.609375,0.78,0.6842105263157895,True
25,0.492321,0.476491,0.8138851851851852,0.7173333333333334,0.6182795698924731,0.7666666666666667,0.6845238095238095,True
26,0.491584,0.476086,0.8154407407407408,0.7173333333333334,0.6215469613259669,0.75,0.6797583081570997,True
27,0.488097,0.473604,0.8166037037037037,0.716,0.6166219839142091,0.7666666666666667,0.6835066864784547,True
28,0.489518,0.472074,0.8181370370370371,0.7173333333333334,0.6222222222222222,0.7466666666666667,0.6787878787878788,True
29,0.486688,0.470658,0.8194111111111111,0.716,0.6178861788617886,0.76,0.6816143497757847,True
30,0.488979,0.469978,0.8227962962962964,0.728,0.6325966850828729,0.7633333333333333,0.6918429003021148,True
31,0.489123,0.46861,0.8233962962962963,0.728,0.6333333333333333,0.76,0.6909090909090909,True
32,0.486684,0.467378,0.8209962962962963,0.728,0.6290322580645161,0.78,0.6964285714285714,True
33,0.488899,0.467445,0.8241444444444443,0.7253333333333334,0.6305555555555555,0.7566666666666667,0.6878787878787879,False
34,0.484826,0.46623,0.8246111111111112,0.7213333333333334,0.6288951841359773,0.74,0.6799387442572741,True
35,0.485196,0.465751,0.8261666666666667,0.7293333333333333,0.6358543417366946,0.7566666666666667,0.6910197869101978,True
36,0.484346,0.466484,0.8277518518518517,0.7346666666666667,0.6489675516224189,0.7333333333333333,0.6885758998435054,False
37,0.486962,0.465332,0.8263962962962963,0.728,0.6363636363636364,0.7466666666666667,0.6871165644171779,True
38,0.482221,0.463707,0.8271666666666666,0.732,0.6386554621848739,0.76,0.6940639269406392,True
39,0.483396,0.4632,0.8276925925925925,0.7306666666666667,0.6416184971098265,0.74,0.6873065015479877,True
40,0.479233,0.464717,0.8258555555555555,0.732,0.6468842729970327,0.7266666666666667,0.6844583987441131,False
41,0.483675,0.463374,0.8265962962962963,0.7306666666666667,0.6424418604651163,0.7366666666666667,0.6863354037267081,False
42,0.484563,0.463638,0.8281148148148147,0.7346666666666667,0.6507462686567164,0.7266666666666667,0.6866141732283465,False
43,0.483105,0.462077,0.8277814814814815,0.732,0.6434782608695652,0.74,0.6883720930232559,True
44,0.480935,0.463249,0.8277296296296297,0.732,0.6451612903225806,0.7333333333333333,0.6864274570982839,False
45,0.483965,0.464271,0.8268481481481481,0.732,0.6504559270516718,0.7133333333333334,0.6804451510333863,False
46,0.482188,0.462426,0.8282777777777778,0.732,0.6451612903225806,0.7333333333333333,0.6864274570982839,False
47,0.482706,0.462549,0.8286185185185184,0.7293333333333333,0.6447761194029851,0.72,0.6803149606299213,False
48,0.478136,0.462818,0.8284333333333334,0.7346666666666667,0.6507462686567164,0.7266666666666667,0.6866141732283465,False
49,0.478623,0.462294,0.8282703703703703,0.728,0.6445783132530121,0.7133333333333334,0.6772151898734177,False
50,0.482062,0.462131,0.8279148148148148,0.7306666666666667,0.6467065868263473,0.72,0.6813880126182965,False
