video_id,crawl_time,can_comment,can_forward,can_share,can_show_comment,allow_download,allow_duet,allow_music,allow_record,allow_stitch,private_status,is_delete,is_prohibited,in_reviewing,review_status,comment_permission_status
7624873382114282803,2026-05-06 23:14:22.687017,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7624990104373376421,2026-05-06 23:14:33.686902,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7625140333864586559,2026-05-06 23:14:51.382591,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7625266759122124394,2026-05-06 23:15:04.636051,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7625382302234791183,2026-05-06 23:15:22.371436,,,,,,,,,,,,,,,
7625492021486144777,2026-05-06 23:15:27.864517,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7625531481825330537,2026-05-06 23:15:42.965706,,,,,,,,,,,,,,,
7625546845988749440,2026-05-06 23:15:55.189090,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7625929057691078053,2026-05-06 23:16:05.848164,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7625931818142878995,2026-05-06 23:16:14.644352,,,,,,,,,,,,,,,
7625943440111941754,2026-05-06 23:16:24.431830,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7625983892776400448,2026-05-06 23:16:38.101574,,,,,,,,,,,,,,,
7626039783856311604,2026-05-06 23:16:49.254189,True,True,True,True,False,True,False,True,False,0,False,False,False,0,0
7626119147679665427,2026-05-06 23:17:16.060408,,,,,,,,,,,,,,,
