video_id,page_url,crawl_time,sec_item_id,group_id,comment_gid,share_url,caption,desc,preview_title,item_title,create_time,duration_ms,aweme_type,media_type,region,is_top,is_ads,is_life_item,original,shoot_way,digg_count,comment_count,share_count,collect_count,play_count,recommend_count,admire_count,primary_source_key
7624873382114282803,https://www.douyin.com/video/7624873382114282803,2026-05-06 23:14:22.687017,MS4wLjAAAAAAqbPK2PPezC82sERX69nHp4526lHs4T-6wMsOTeSzmtbm-B-7Zn-LxmYY9j1benyE,7624873382114282803,7624873382114282803,,她又是如何蜕变攻略豪门的？#深度解析 #许我耀眼 #赵露思 #青年创作者成长计划,引言,深度解析许妍送顶级羊绒围巾给豪豪门婆婆，得到的是嘲笑与羞辱 她又是如何蜕变攻略豪门的？#深度解析 #许我耀眼 #赵露思 #青年创作者成长计划,深度解析许妍送顶级羊绒围巾给豪豪门婆婆，得到的是嘲笑与羞辱,1775304185,556050,0,4,,0,False,False,0,,37853,279,1199,2258,0,406,0,network_response_28
7624990104373376421,https://www.douyin.com/video/7624990104373376421,2026-05-06 23:14:33.686902,MS4wLjAAAAAAFU1bg2TFQhzjD4yYtayIXUlSSdKAJYE48ixhgCEx4z3Efb_2lKMGi4Zxq2LPM4hg,7624990104373376421,7624990104373376421,,匠心制作9h以上的一期…#抽象#高中生#校园#日常vlog#青年创作者成长计划,09高中生上学vlog 今天学校义卖！ 匠心制作9h以上的一期…#抽象#高中生#校园#日常vlog#青年创作者成长计划 #2026高考 #抖音精选高考应援联盟,09高中生上学vlog 今天学校义卖！ 匠心制作9h以上的一期…#抽象#高中生#校园#日常vlog#青年创作者成长计划 #2026高考 #抖音精选高考应援联盟,09高中生上学vlog 今天学校义卖！,1775377800,303567,0,4,CN,0,False,False,0,,26907,469,816,2910,0,1011,0,network_response_30
7625140333864586559,https://www.douyin.com/video/7625140333864586559,2026-05-06 23:14:51.382591,MS4wLjAAAAAAg4CI-vNt5Gz9h29cXAZsYdZkR-443SMy1YJXpb8YaERqUanRCwNHWZyOr4I8fYcY,7625140333864586559,7625140333864586559,,#沪漂生活 #打工人日常 #山姆超市 #出租屋美食 #打工人的小幸福,引言,花238块逛吃山姆，回出租屋在整一顿无敌大餐快乐直接拉满 #沪漂生活 #打工人日常 #山姆超市 #出租屋美食 #打工人的小幸福,花238块逛吃山姆，回出租屋在整一顿无敌大餐快乐直接拉满,1775492712,833167,0,4,CN,0,False,False,0,,5,280,1803,1553,0,203,0,network_response_65
7625266759122124394,https://www.douyin.com/video/7625266759122124394,2026-05-06 23:15:04.636051,MS4wLjAAAAAA7hau8fDs8E6-p4RfBPQnnNCq-lIvLUg8HmC3qk68yzfvrGmwzRyW7kqpYorQAxE9,7625232805659823386,7625266759122124394,,一人雨天床车露营#露营车#床车#露营神车#雨天露营,一人雨天床车露营#露营车#床车#露营神车#雨天露营,一人雨天床车露营#露营车#床车#露营神车#雨天露营,,1775573402,386600,0,4,CN,0,False,False,0,,357,4783,32076,4828,0,1138,0,network_response_72
7625382302234791183,https://www.douyin.com/video/7625382302234791183,2026-05-06 23:15:22.371436,,,,,,,,,1778080281038,,,,,,,,,,,,,,,,,
7625492021486144777,https://www.douyin.com/video/7625492021486144777,2026-05-06 23:15:27.864517,MS4wLjAAAAAAypdcyqayPIEiXjCj7sdmkH-yFezatO8GpE4FV8XkmeMVMfhcSXbtcYGFagm1g_Pf,7625492021486144777,7625492021486144777,,别再玩M7了 KC17 才是真神 三角洲行动#三角洲行动  #三角洲烽火职业联赛 #我要成为三角洲高手 #三角洲行动漫剧 #三角洲天才少女的日常,别再玩M7了 KC17 才是真神 三角洲行动 别再玩M7了 KC17 才是真神 三角洲行动#三角洲行动  #三角洲烽火职业联赛 #我要成为三角洲高手 #三角洲行动漫剧 #三角洲天才少女的日常,别再玩M7了 KC17 才是真神 三角洲行动 别再玩M7了 KC17 才是真神 三角洲行动#三角洲行动  #三角洲烽火职业联赛 #我要成为三角洲高手 #三角洲行动漫剧 #三角洲天才少女的日常,别再玩M7了 KC17 才是真神 三角洲行动,1775448224,631026,0,4,,0,False,False,0,,20206,525,1124,8637,0,930,0,
7625531481825330537,https://www.douyin.com/video/7625531481825330537,2026-05-06 23:15:42.965706,,,,,,,,,1778080281038,60000,,,,,,,,,,,,,,,,
7625546845988749440,https://www.douyin.com/video/7625546845988749440,2026-05-06 23:15:55.189090,MS4wLjAAAAAA0nsU-LbA5HdaZo4uC1PNoakr5_jt3RjdmdPiJyp6hD7706HcUemh9_KiCounKx8b,7625546845988749440,7625546845988749440,,#这一碗好过瘾 #曹氏鸭脖,曹氏鸭脖 #这一碗好过瘾 #曹氏鸭脖,曹氏鸭脖 #这一碗好过瘾 #曹氏鸭脖,曹氏鸭脖,1775460981,204056,0,4,CN,0,False,False,0,,4392,129,2415,276,0,42,0,network_response_22
7625929057691078053,https://www.douyin.com/video/7625929057691078053,2026-05-06 23:16:05.848164,MS4wLjAAAAAAWmR9QPMlCHMZjbZnVTbJMD6OK41UfGdAOEFDEK-IOAivWXKVhsy2-Hs3I8hRCpYj,7625929057691078053,7625929057691078053,,所见皆是熟悉，所听皆是乡音，出发中国台湾！#让世界看到中国的美,所见皆是熟悉，所听皆是乡音，出发中国台湾！#让世界看到中国的美,所见皆是熟悉，所听皆是乡音，出发中国台湾！#让世界看到中国的美,,1775549971,453000,0,4,FR,0,False,False,0,,162099,7077,6037,7638,0,2546,7,network_response_25
7625931818142878995,https://www.douyin.com/video/7625931818142878995,2026-05-06 23:16:14.644352,,,,,,榜单按照加入粉丝团、新增粉丝、送礼等互动行为综合排序，榜单值越高排名越靠前。,,,1778080281038,60000,,,,,,,,,,,,,,,,
7625943440111941754,https://www.douyin.com/video/7625943440111941754,2026-05-06 23:16:24.431830,MS4wLjAAAAAA_2i6uUbLGlUzND3Z40WmPqy9Y-a5pmrzSb0ac_hnwn-EiQcG07jaH0zyo8CiptbJ,7625943440111941754,7625943440111941754,,"挑战比格披萨只是最贵单品羊肉串，将近55元1斤，看看能吃多少串!
#vlog十亿流量扶持计划 #毛铺荞酒换新装了 #荆楚都爱这一口 #武汉劲滋味","挑战比格披萨只是最贵单品羊肉串，将近55元1斤，看看能吃多少串!
#vlog十亿流量扶持计划 #毛铺荞酒换新装了 #荆楚都爱这一口 #武汉劲滋味","挑战比格披萨只是最贵单品羊肉串，将近55元1斤，看看能吃多少串!
#vlog十亿流量扶持计划 #毛铺荞酒换新装了 #荆楚都爱这一口 #武汉劲滋味",,1775553320,326984,0,4,CN,0,False,False,0,,7786,622,4272,416,0,87,0,network_response_30
7625983892776400448,https://www.douyin.com/video/7625983892776400448,2026-05-06 23:16:38.101574,,,,,,榜单按照加入粉丝团、新增粉丝、送礼等互动行为综合排序，榜单值越高排名越靠前。,,,"{'val': 1, 'vid': '90328043'}",60000,,,,,,,,,,,,,,,,
7626039783856311604,https://www.douyin.com/video/7626039783856311604,2026-05-06 23:16:49.254189,MS4wLjAAAAAAKDQXAqKsTewt_RgvNYKNguMbQMDa-mbhIN9cEs6fe0_oS5uEnsPT5lmfH_mdI2iL,7626035808813747496,7626039783856311604,,#mrbeast #野兽先生 #野兽游戏,引言,1美元vs1亿美元的车 #mrbeast #野兽先生 #野兽游戏,1美元vs1亿美元的车,1775611801,981974,0,4,,0,False,False,0,,17457,684,1260,11689,0,1511,0,network_response_26
7626119147679665427,https://www.douyin.com/video/7626119147679665427,2026-05-06 23:17:16.060408,,,,,,榜单按照加入粉丝团、新增粉丝、送礼等互动行为综合排序，榜单值越高排名越靠前。,,,1778080648219,60000,,,,,,,,,,,,,,,,
