author_id,crawl_time,author_user_id,sec_uid,unique_id,short_id,nickname,signature,follower_count,total_favorited,favoriting_count,following_count,verification_type,custom_verify,enterprise_verify_reason,avatar_thumb_url_list,cover_url_list,author_status,author_secret,author_prevent_download
64200561109,2026-05-06 23:14:22.687017,,MS4wLjABAAAA3OvdXARr3PYnYXJehjRq4Gcr6fjEOzfNHM9YYryPSUQ,,91119564,青樱格格,"真人配音，禁止克隆
诚招文案写手，投稿
买号勿扰，此号不出谢谢🙏",216287,6684307,,,1,,,,"[""https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779289200&x-signature=PqpTRk9MfLImfO5MPt%2BvOd4tS3Q%3D&from=327834062""]",,,
4000489808613520,2026-05-06 23:14:33.686902,,MS4wLjABAAAA946rEVrbWuHGzNaSEucJ5OXTePx9182erGrjjkLAz0u33MwTWzzqmxSsTlig6whJ,40380147589,40380147589,听舟日记,"📝09年ENTJ爱玩抽象
啊咧啊咧，这么优秀的你都关注我了！？
每天都要开心地进步🥇📚@听舟日记（小号版） 
合作👉Candy090703(🫧非本人
❗️内容封面拒仿哦无团队 拍着玩给未来的自己看💍",311310,5994666,,,1,,,,"[""https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779289200&x-signature=PqpTRk9MfLImfO5MPt%2BvOd4tS3Q%3D&from=327834062""]",,,
82721722526,2026-05-06 23:14:51.382591,,MS4wLjABAAAAceB00-LqAnB6--VQPTriwNRAaun-bUb8JWNKehh_9GI,,890931776,明月清风,好好生活，来日方长,175277,988778,,,1,,,,"[""https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779289200&x-signature=PqpTRk9MfLImfO5MPt%2BvOd4tS3Q%3D&from=327834062""]",,,
100008834191,2026-05-06 23:15:04.636051,,MS4wLjABAAAASNWS_LFrjrhxYPOZM0NWDWjBd2yxLKR31Vs_HWk9XxU,,1039779871,Anna,"户外经验乱侃家 玩物不丧志先锋
配音怪咖 只管好吃不管卖相特级厨师
不会说相声的主持人不是好买手
👇自用好物在橱窗→专属机制直接下单",326882,1838268,,,1,,,,"[""https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779289200&x-signature=PqpTRk9MfLImfO5MPt%2BvOd4tS3Q%3D&from=327834062""]",,,
041ab92d-c81a-0427-e7e4-618eb1a47c38,2026-05-06 23:15:22.371436,,,,,我的,,,,,,,,,,,,,
111544946217,2026-05-06 23:15:27.864517,,MS4wLjABAAAAHVBR5Z9ew2-JSheoj8Fg3XDZPEWgmKH477owHtfTaqk,Huya384126,3486170020,米尔Miru   （三角洲行动）,"直播时间第一场14:00-17:00  偶尔小号播：@SH电竞俱乐部 
自家宫棕赫大神甜妹33V：@SH电竞俱乐部",355386,8793899,,,1,,,,"[""https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779289200&x-signature=PqpTRk9MfLImfO5MPt%2BvOd4tS3Q%3D&from=327834062""]",,,
041ab92d-c81a-0427-e7e4-618eb1a47c38,2026-05-06 23:15:42.965706,,,,,我的,,,,,,,,,,,,,
633793014136968,2026-05-06 23:15:55.189090,,MS4wLjABAAAAkySGeRhujfuAo8b3qEjivuQQuDb30yDBlqvrvhG6iYU,61210397206,61210397206,花花吃不饱,"不是大胃王，只是面食狂，超级爱吃泡面和火鸡面。
竖屏视频更新在此@花花的饲养员 
自吃美食 👇🏻橱窗可以逛逛哦
⭐️Fhh-1115",393787,5879584,,,1,,,,"[""https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779289200&x-signature=PqpTRk9MfLImfO5MPt%2BvOd4tS3Q%3D&from=327834062""]",,,
3039476090415392,2026-05-06 23:16:05.848164,,MS4wLjABAAAAm0dqcReN8kNxumrDR2g4lBMQ-Rs4VGp2TO4y47AZiTXP2wydZEJtlPzG38-6rwsc,dadakanshijie,77397473588,哒哒看世界,"单车环球自驾宣传中国文化，让世界看到中国的美！
人生海海，相遇即暖，承蒙厚爱，感谢相遇。
日常在：@我是哒哒",2313232,42022780,,,1,,,,"[""https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779289200&x-signature=PqpTRk9MfLImfO5MPt%2BvOd4tS3Q%3D&from=327834062""]",,,
041ab92d-c81a-0427-e7e4-618eb1a47c38,2026-05-06 23:16:14.644352,,,,,我的,,,,,,,,,,,,,
