video_id,comment_id,crawl_time,comment_text,comment_create_time,comment_digg_count,comment_status,comment_reply_total,reply_id,reply_to_reply_id,is_hot,is_author_digged,stick_position,label_text,label_type,comment_user_id,comment_user_sec_uid,comment_user_nickname,comment_user_unique_id,comment_user_avatar_url_list,comment_user_region,comment_cursor,comment_has_more,comment_total
7625140333864586559,7625683116774310696,2026-05-06T23:14:51.382591,问男德的   去搜  南德调味料,1775492712,5,1,0,0,0,True,False,0,,-1,82721722526,MS4wLjABAAAAceB00-LqAnB6--VQPTriwNRAaun-bUb8JWNKehh_9GI,明月清风,,"[""https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c000-ce_o4HTe7D2FA89qfVVA2doAKHDx0dIQcAfAjfmqE.jpeg?from=2064092626""]",CN,5,True,280
7625140333864586559,7627049966120764175,2026-05-06T23:14:51.382591,一直以为山姆里面都是精致中产，不会为了试吃排队呢 [尬笑],1775811339,237,1,12,0,0,True,False,0,,-1,104523297892,MS4wLjABAAAALVIG3DGijiG_AOm_FAh6Ua-YcCjadnV9vHeD_lnV2Bs,X,KL980,"[""https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_5c10172366d44d4b96b65adead6ab5fc.jpeg?from=2064092626""]",CN,5,True,280
7625140333864586559,7625243873589723904,2026-05-06T23:14:51.382591,夯爆了[躺平],1775390441,9,1,2,0,0,True,False,0,,-1,1776405172990782,MS4wLjABAAAAlTN8hNf3ZDJZ7e0zvqCvYFMTwZ_leId8Jh6i23NkK5Qs2_0zWBn27tbjjx03raUZ,🦈Yu🦈,FishYuyyyyyyy,"[""https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_oAzsaQzAPE1OiBIAACL2AIxljIvAaAn7hKiZV.jpeg?from=2064092626""]",CN,5,True,280
7625140333864586559,7628113042710430515,2026-05-06T23:14:51.382591,感觉可以办个山姆会员年卡，然后每天饭点过去吃试吃，吃饱了回家 [舔屏],1776058968,78,1,7,0,0,True,False,0,,-1,35661096690696,MS4wLjABAAAADYq5zg37M9uJZ5QvPqNjWCKEXZES3zcnCzmsGG_37C8,雾雾雾,69077816209,"[""https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_ce35e8e2ffd620dcae0871198db92d10.jpeg?from=2064092626""]",CN,5,True,280
7625140333864586559,7626741610743595776,2026-05-06T23:14:51.382591,还是上海人少，山姆试吃都不用排队的。江西南昌的山姆，因为试吃的人排太长的队，堵的水泄不通，直接取消试吃了,1775739735,41,1,3,0,0,True,False,0,,-1,4278926914620660,MS4wLjABAAAA7O3XYYMY2R49wR40MR0u4GIjiBmTFOTy-mm_69cVdUPS2SUcx7Huyr7YmW8kNANk,whatsoever,,"[""https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_237f8ed568a04ad2a0fc723e955b470e.jpeg?from=2064092626""]",CN,5,True,280
7625266759122124394,7626029688179262245,2026-05-06T23:15:04.636051,现实是浑身都湿了，狗狗满地跑了跑完又去床上踩的到处是泥巴脚印，而且这种帐篷早就被风刮走了，冷冰冰的荒郊野外，孤零零的一个女人，一辆车，吃啥能好吃，要温暖没温暖，要温馨更谈不上。,1775573402,357,1,19,0,0,True,False,0,,-1,100008834191,MS4wLjABAAAASNWS_LFrjrhxYPOZM0NWDWjBd2yxLKR31Vs_HWk9XxU,Anna,,"[""https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_oEMI6NVAD0cGqHPqAAA2fzefD4CL1pIZAIUQfm.jpeg?from=2064092626""]",CN,5,True,4783
7625266759122124394,7625336424417461041,2026-05-06T23:15:04.636051,不知道为啥，看的全程不是感受露营的乐趣，都是在想天黑后雨夜遇到变态杀人的情节[捂脸],1775411991,4312,1,230,0,0,True,False,0,,-1,102190536816,MS4wLjABAAAAcXtNUdtFr3-b9egWoGJhxKkXkUCVMCcC5ZibYTlBhCA,Angela🌿,,"[""https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_e3ab9a5181e8d5fd64b7ce1465d078ef.jpeg?from=2064092626""]",CN,5,True,4783
7625266759122124394,7625647817117942537,2026-05-06T23:15:04.636051,我知道我的评价不重要，也没人在意，但是这个视频我是在恐惧里看完的，看得我非常不舒适，我可能有被害妄想症[尬笑][尬笑][尬笑],1775484492,87,1,13,0,0,True,False,0,,-1,2254413368407038,MS4wLjABAAAAqVIR3O3JcPKPE_Cf4s0eGb2Fmd1c_P-pLCyaqpoMlIItnmzdVL1w2yrQOS8T54kg,三人行必有三人,58337660688,"[""https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_93ad5f4476a2218aa110e659a69ccd35.jpeg?from=2064092626""]",CN,5,True,4783
7625266759122124394,7626141083474559781,2026-05-06T23:15:04.636051,没感觉到任何乐趣，只觉得太折腾了[尬笑],1775599341,4,1,0,0,0,True,False,0,,-1,2993300729241134,MS4wLjABAAAAC6QGk0rRyMCt8RsAvBJHVYAE9t5r-lZ2aHYrKmb6rhiUy_p5drcswmWcWi-nMw1Q,蓝戈～,yn860325,"[""https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_634107a4ca674648e47e9431d39ec64f.jpeg?from=2064092626""]",CN,5,True,4783
7625266759122124394,7625347352769725219,2026-05-06T23:15:04.636051,在深山，一个人！！！！！杀人犯见到这种的不得兴奋死了,1775414544,3,1,0,0,0,True,False,0,,-1,3131040090558103,MS4wLjABAAAAcNx7G3uro2KsWSVPPMfqux4gqoJ0gKx-PgEuwaX8vZKE0J0EOJ8ZwBnZPBLBNHcK,念头通达,dykur4m5fzz3,"[""https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_o0a8OAJB1EVPU2IAQIPigg9MBvmxAAiDAcRA4.jpeg?from=2064092626""]",CN,5,True,4783
