video_id,page_url,author_id,author_name,author_profile_url,desc_text,publish_time_raw,publish_time_std,like_count_raw,comment_count_raw,share_count_raw,collect_count,hashtag_list,hashtag_count,cover_url,music_name,duration_sec,author_follower_count,author_total_favorited,author_signature,author_verification_type,video_cover_url,dynamic_cover_url,origin_cover_url,source_entry,match_type,confidence,selected_reason,is_primary_match,matched_object_id,crawl_time
6773901168964798477,https://www.douyin.com/video/6773901168964798477,86dd09c4-b69c-df50-963b-9711735ae7a5,我的,https://www.douyin.com/user/self?from_nav=1,- 抖音电商直播间带货榜是根据真实数据进行排名的直播间排行榜，希望帮助消费者通过榜单找到正在直播的好商品，让选择更简单。直播间排名越靠前曝光机会越大。,1776769071174,2026-04-21 18:57:51.174,,,,,[],0,,直播间带货榜,60000,,,,,,,,manual_url,exact,high,exact_video_id_match,True,6773901168964798477,2026-04-21 19:01:26.847938
6773906068725565448,https://www.douyin.com/video/6773906068725565448,86dd09c4-b69c-df50-963b-9711735ae7a5,我的,https://www.douyin.com/user/self?from_nav=1,PC Tab,1776769071174,2026-04-21 18:57:51.174,,,,,[],0,,PC Tab,60000,,,,,,,,manual_url,exact,high,exact_video_id_match,True,6773906068725565448,2026-04-21 19:01:40.567741
7597644971830676771,https://www.douyin.com/video/7597644971830676771,4274507121438519,平姐电影,https://www.douyin.com/user/MS4wLjABAAAAIPgYA-Y-kZl-DKYXNlMDl2oWHyBdXEmgsXL_pIZr1GpWQpzpuUf2i4XzZ5OPw1OE,#暑期影视漫游企划#暑期档情报局#甄嬛传十级观众#甄嬛传解说#原创解说上热门,1769065200,2026-01-22 15:00:00,62113,297,3530,4667,"['暑期影视漫游企划', '暑期档情报局', '甄嬛传十级观众', '甄嬛传解说', '原创解说上热门']",5,https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/c3666dbd1f684eebaa4d58e75a949fb6~tplv-dy-resize-origshort-autoq-75:330.jpeg?lk3s=138a59ce&x-expires=2092129200&x-signature=6y9rPyEeeLdgXWxPqDG1Zud1tFY%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=cover&biz_tag=pcweb_cover&l=202604211901579CB44436F99F47201D0E,@平姐电影创作的原声,1657,365211,10298759,"原创文案~真人配音
深度解读《甄嬛传》幕后故事
用心制作每一个视频！",1,https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1777978800&x-signature=r7Uc51f%2BunGUD1iw0w4%2B0jJlSDE%3D&from=327834062,tos-cn-i-dy/c7b15fd699dc48909bdf81bba19132f1,tos-cn-p-0015/ocQYgSKBRCITLA70mcQA7LIBFgGPe4C2geSRfE,manual_url,exact,high,exact_video_id_match,True,7597644971830676771,2026-04-21 19:01:48.993311
7597669301147779441,https://www.douyin.com/video/7597669301147779441,2762428027510932,执念（高分团战）,https://www.douyin.com/user/MS4wLjABAAAABIUZSWWym6m3lCI9AgcEi_N7kb0wflx4isVx898jD3nBuHU873ytO-ggLnGzVX3R,{},1768993260,2026-01-21 19:01:00,4421,257,349,373,"['抖音acg新春会', '万象风华', '2026kpl春季赛', '我在抖音聊kpl', '抖音首播kpl']",5,https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/ba78a4554446e255274b4b4efd2858e3~tplv-dy-resize-origshort-autoq-75:330.jpeg?lk3s=138a59ce&x-expires=2092129200&x-signature=mBZqGhhweuH5sU2BXQUoyp1zURM%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=cover&biz_tag=pcweb_cover&l=20260421190205AAA948CEE3B5D206F782,王者荣耀,409,206202,2376533,全网账号同名执念，其余皆为侵权搬运,1,https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1777978800&x-signature=r7Uc51f%2BunGUD1iw0w4%2B0jJlSDE%3D&from=327834062,tos-cn-p-0015c000-ce/o0QT57DS34gr4LrtIejGfgIBQQJeAxXoZQ2nIK,tos-cn-p-0015c000-ce/o80gnQrxAX4BKIQS7MeDJrZDfIQWQFLgrrj4eG,manual_url,none,low,,False,,2026-04-21 19:01:59.983085
7597707131379148409,https://www.douyin.com/video/7597707131379148409,2852562902715588,传说中的蕙蕙,https://www.douyin.com/user/MS4wLjABAAAAAcOgbFvDQ0fTGouIk6ihHTVbHD5Qu7C0Ug6tlo7_EWGFva14LsG3CpwvqhdL4V-g,#妈呀太香了 #唯品会 #唯品会新春特卖,1768986583,2026-01-21 17:09:43,235761,6621,100800,15330,"['妈呀太香了', '唯品会', '唯品会新春特卖']",3,https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/e3a889ddbb0158383eb89533b6807040~tplv-dy-resize-origshort-autoq-75:330.jpeg?lk3s=138a59ce&x-expires=2092129200&x-signature=qDDnevZUvOpd%2FnW5DTwqRdA3lFY%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=cover&biz_tag=pcweb_cover&l=202604211902286569E47610923604FB47,@传说中的蕙蕙创作的原声,1447,4261533,46009805,"直播📺预告：4月23日星期四晚上6：50，辣白菜和冷面都有货啦~
之前是甄甄 是mini~以后就是蕙蕙啦😘欢迎回家💖
好吃好玩好物土特产分享小号@蕙蕙爱分享😎😁
🐏🐂🐙🦐🦑🐚🍖🍗🥩🦪🥟🍜🧄🥢🍻
有任何售后问题都会帮大家解决~大家要记得我是永远永远站在你们这边的！售后问题联系@蕙蕙小助理 
📺直播商务：huihuishangwu1  huihuishangwu2
⭐️星图商务：huihuixingtu",1,https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1777978800&x-signature=r7Uc51f%2BunGUD1iw0w4%2B0jJlSDE%3D&from=327834062,tos-cn-i-0813c000-ce/oIykfADc2eDEmF9GpY6ipAeAwIWgEUKQAA2HEa,tos-cn-p-0015c000-ce/oQe7o4Qjc6C5gg8mBcBzeFgQM8AjXJE0fCNSPQ,manual_url,exact,high,exact_video_id_match,True,7597707131379148409,2026-04-21 19:02:09.476403
7597740490842925562,https://www.douyin.com/video/7597740490842925562,86dd09c4-b69c-df50-963b-9711735ae7a5,我的,https://www.douyin.com/user/self?from_nav=1,PC Tab,1776769071174,2026-04-21 18:57:51.174,,,,,[],0,,PC Tab,60000,,,,,,,,manual_url,none,low,,False,,2026-04-21 19:02:34.021385
7597796630277204197,https://www.douyin.com/video/7597796630277204197,2895488534447034,我的,https://www.douyin.com/user/self?from_nav=1,PC Tab,2025-11-26,,,,,,[],0,,PC Tab,60000,,,,,,,,manual_url,none,low,,False,,2026-04-21 19:02:48.747244
7598135403585031466,https://www.douyin.com/video/7598135403585031466,self,我的,https://www.douyin.com/user/self?from_nav=1,- 抖音电商直播间带货榜是根据真实数据进行排名的直播间排行榜，希望帮助消费者通过榜单找到正在直播的好商品，让选择更简单。直播间排名越靠前曝光机会越大。,"{'val': 1, 'vid': '90328043'}",,,,,,[],0,,直播间带货榜,,,,,,,,,manual_url,none,low,,False,,2026-04-21 19:03:30.821835
7598224870405513894,https://www.douyin.com/video/7598224870405513894,109100916967,闲人。,hejianguo_2020,{},1776768849,2026-04-21 18:54:09,0,13326,78322,29346,[],0,https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/5853c2f79394ca9abc4e8647e500d0f2~tplv-dy-resize-origshort-autoq-75:330.jpeg?lk3s=138a59ce&x-expires=2092129200&x-signature=l2GP7TQB2UjFwDTpoGvgocqed%2BM%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=cover&biz_tag=pcweb_cover&l=20260421190500EED4CF542360390C69D2,王者荣耀,309167,1836104,46304123,"巅峰↑⭐️包时包标🛰️: dygzs03
配音非本人！本人性别男@乐崽1号 
商务:lezaiovo2
商务2️⃣:anff0928(备注乐崽)",1,https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1777978800&x-signature=r7Uc51f%2BunGUD1iw0w4%2B0jJlSDE%3D&from=327834062,tos-cn-i-0813c000-ce/okAAYeEQIEwpHocf1oFekEDs8oFUaAAXDEl9Aj,tos-cn-p-0015c000-ce/oMBoFwff9pEzBeEaCMDyyAFlzXycwA1ILKUiIA,manual_url,exact,high,exact_video_id_match,True,7598224870405513894,2026-04-21 19:04:06.496916
7598432512244068709,https://www.douyin.com/video/7598432512244068709,2500724502040912,泡泡喵喵,https://www.douyin.com/user/MS4wLjABAAAAHHhqHpxcE2YnY-RYO-fSYvayGTQG0DeZ2gCPJvYG_qkHsy_X7bGqVvrBplCLT4cX,"下初雪了❄️大家许愿啦嘛^o^
这周糖醋排骨很成功！特别好吃！大家可以根据这个配方去试试！
本周菜单：
黑松露煎焗鸡
糖醋排骨（超好吃版）
孜然土豆牛肉
番茄炒蛋
#抖音美食创作者 #我的厨房日记 #一周备餐 #自制预制菜 #黑松露酱",1769162400,2026-01-23 18:00:00,172316,1579,26530,35439,"['抖音美食创作者', '我的厨房日记', '一周备餐', '自制预制菜', '黑松露酱']",5,https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/2d15e319ff1e40f3a18ebaec99619ac2~tplv-dy-resize-origshort-autoq-75:330.jpeg?lk3s=138a59ce&x-expires=2092129200&x-signature=xkctGih%2FTcFOlAiZYesQyXnzGM8%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=cover&biz_tag=pcweb_cover&l=202604211906308B262521A3DCD1254C4D,蜜桃物语,337339,253335,1473453,"泡师傅独居小食堂👩🏻‍🍳
vlog｜日常｜美食｜烘焙
来了就是好朋友！每周更新好吃的🍱
定期放送一些节日特色备餐～🥮🥟🧆🥞
欢迎点菜！全网同名 嘿～",1,https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1777978800&x-signature=r7Uc51f%2BunGUD1iw0w4%2B0jJlSDE%3D&from=327834062,tos-cn-i-0813c000-ce/o8HwpEQt4ADIwuAdIsDACf4m2oFD9cOERA8TfA,tos-cn-p-0015c000-ce/oMmIjwoYEBDu5oOzvRilwZIieA8uBD2fAkB0BY,manual_url,exact,high,exact_video_id_match,True,7598432512244068709,2026-04-21 19:06:13.284989
