epoch,train_loss,val_loss,auc,accuracy,precision,recall,f1,is_best
1,0.50816,0.458792,0.8258074074074074,0.744,0.6384615384615384,0.83,0.7217391304347827,True
2,0.454825,0.451459,0.8330888888888888,0.74,0.6356589147286822,0.82,0.7161572052401747,True
3,0.444276,0.462818,0.827874074074074,0.74,0.6385224274406333,0.8066666666666666,0.7128129602356407,False
4,0.439859,0.460198,0.8338444444444445,0.7493333333333333,0.661849710982659,0.7633333333333333,0.7089783281733746,False
5,0.428936,0.466495,0.8315851851851852,0.7506666666666667,0.6582633053221288,0.7833333333333333,0.715372907153729,False
6,0.427788,0.46807,0.8325777777777779,0.7453333333333333,0.6636636636636637,0.7366666666666667,0.69826224328594,False
7,0.419661,0.47901,0.8329777777777779,0.736,0.6795774647887324,0.6433333333333333,0.660958904109589,False
8,0.414139,0.471682,0.8376074074074076,0.7426666666666667,0.6457765667574932,0.79,0.7106446776611695,False
9,0.40495,0.479257,0.8365925925925927,0.7493333333333333,0.6647058823529411,0.7533333333333333,0.70625,False
10,0.394396,0.502314,0.8323037037037037,0.7466666666666667,0.6510989010989011,0.79,0.713855421686747,False
11,0.38506,0.502724,0.8302666666666667,0.7386666666666667,0.6413043478260869,0.7866666666666666,0.7065868263473054,False
12,0.38666,0.504483,0.8328222222222221,0.748,0.6528925619834711,0.79,0.7149321266968326,False
