epoch,train_loss,val_loss,auc,accuracy,precision,recall,f1,is_best
1,0.618169,0.578078,0.7745740740740741,0.664,0.6176470588235294,0.42,0.5,True
2,0.569865,0.546326,0.7846037037037038,0.712,0.6265060240963856,0.6933333333333334,0.6582278481012658,True
3,0.547487,0.536228,0.7851370370370371,0.7093333333333334,0.6220238095238095,0.6966666666666667,0.6572327044025157,True
4,0.537026,0.530636,0.7868851851851852,0.7093333333333334,0.6205882352941177,0.7033333333333334,0.659375,True
5,0.528037,0.527553,0.7863,0.708,0.6194690265486725,0.7,0.6572769953051644,True
6,0.529106,0.52413,0.7890407407407408,0.712,0.622093023255814,0.7133333333333334,0.6645962732919255,True
7,0.516265,0.522893,0.7891592592592592,0.7146666666666667,0.6235632183908046,0.7233333333333334,0.6697530864197531,True
8,0.517756,0.520399,0.7905148148148148,0.716,0.6239316239316239,0.73,0.6728110599078341,True
9,0.509196,0.5188,0.7926925925925925,0.7173333333333334,0.625,0.7333333333333333,0.6748466257668712,True
10,0.50381,0.517162,0.7936037037037037,0.7186666666666667,0.6260623229461756,0.7366666666666667,0.6768759571209801,True
11,0.500373,0.515374,0.7946555555555557,0.724,0.6309859154929578,0.7466666666666667,0.683969465648855,True
12,0.498427,0.515311,0.7956037037037038,0.7226666666666667,0.632183908045977,0.7333333333333333,0.6790123456790124,True
13,0.490287,0.515262,0.7970555555555555,0.728,0.6379310344827587,0.74,0.6851851851851852,True
14,0.487965,0.51383,0.7971074074074074,0.732,0.6426512968299711,0.7433333333333333,0.6893353941267388,True
15,0.48128,0.515989,0.7964111111111113,0.7346666666666667,0.6472303206997084,0.74,0.6905132192846034,False
16,0.479417,0.51476,0.7960333333333333,0.7333333333333333,0.6445086705202312,0.7433333333333333,0.6904024767801857,False
17,0.470497,0.515619,0.7953296296296296,0.74,0.6521739130434783,0.75,0.6976744186046512,False
18,0.467962,0.51673,0.7944925925925926,0.7426666666666667,0.6559766763848397,0.75,0.6998444790046656,False
19,0.463392,0.517766,0.7961814814814814,0.74,0.6548672566371682,0.74,0.6948356807511737,False
20,0.460894,0.518541,0.798425925925926,0.7333333333333333,0.6497005988023952,0.7233333333333334,0.6845425867507886,False
21,0.452619,0.517705,0.7998555555555555,0.7386666666666667,0.6538461538461539,0.7366666666666667,0.6927899686520376,False
22,0.449585,0.521991,0.7987592592592593,0.7333333333333333,0.6524390243902439,0.7133333333333334,0.6815286624203821,False
