epoch,train_loss,val_loss,auc,accuracy,precision,recall,f1,is_best
1,0.925008,0.593821,0.7122222222222222,0.66,0.5957446808510638,0.4666666666666667,0.5233644859813084,True
2,0.884378,0.567347,0.7696296296296297,0.6666666666666666,0.625,0.4166666666666667,0.5,True
3,0.84315,0.532671,0.851111111111111,0.7466666666666667,0.84375,0.45,0.5869565217391305,True
4,0.791813,0.496624,0.8707407407407407,0.78,0.9090909090909091,0.5,0.6451612903225806,True
5,0.744939,0.458894,0.8775925925925926,0.78,0.8,0.6,0.6857142857142857,True
6,0.67206,0.419417,0.8898148148148148,0.8,0.7884615384615384,0.6833333333333333,0.7321428571428571,True
7,0.599696,0.377801,0.9051851851851851,0.8066666666666666,0.7627118644067796,0.75,0.7563025210084033,True
8,0.515002,0.340644,0.9222222222222222,0.8266666666666667,0.8148148148148148,0.7333333333333333,0.7719298245614035,True
9,0.458469,0.307474,0.9366666666666666,0.8466666666666667,0.8627450980392157,0.7333333333333333,0.7927927927927928,True
10,0.400554,0.284405,0.942962962962963,0.86,0.8979591836734694,0.7333333333333333,0.8073394495412844,True
11,0.338419,0.265955,0.952962962962963,0.88,0.9375,0.75,0.8333333333333334,True
12,0.281238,0.25279,0.9551851851851851,0.88,0.9375,0.75,0.8333333333333334,True
13,0.244939,0.23756,0.9587037037037037,0.8733333333333333,0.9361702127659575,0.7333333333333333,0.822429906542056,True
14,0.219228,0.230106,0.9635185185185184,0.8866666666666667,0.9574468085106383,0.75,0.8411214953271028,True
15,0.204638,0.223051,0.9622222222222223,0.8866666666666667,0.9387755102040817,0.7666666666666667,0.8440366972477065,True
16,0.159748,0.228688,0.9679629629629629,0.8933333333333333,0.9782608695652174,0.75,0.8490566037735849,False
17,0.132342,0.217348,0.9711111111111111,0.8933333333333333,0.9782608695652174,0.75,0.8490566037735849,True
18,0.137322,0.221775,0.970925925925926,0.8933333333333333,0.9782608695652174,0.75,0.8490566037735849,False
19,0.122809,0.203195,0.9733333333333333,0.9,0.9787234042553191,0.7666666666666667,0.8598130841121495,True
20,0.101239,0.213269,0.9768518518518517,0.8933333333333333,0.9782608695652174,0.75,0.8490566037735849,False
21,0.08851,0.212674,0.9762962962962962,0.8933333333333333,0.9782608695652174,0.75,0.8490566037735849,False
22,0.096019,0.192852,0.9772222222222221,0.9133333333333333,0.9795918367346939,0.8,0.8807339449541285,True
23,0.06538,0.200142,0.9787037037037036,0.9,0.9787234042553191,0.7666666666666667,0.8598130841121495,False
24,0.067038,0.196942,0.9814814814814814,0.9,0.9787234042553191,0.7666666666666667,0.8598130841121495,False
25,0.055963,0.199456,0.9800000000000001,0.9,1.0,0.75,0.8571428571428571,False
26,0.044623,0.202681,0.98,0.9066666666666666,1.0,0.7666666666666667,0.8679245283018868,False
27,0.050456,0.214961,0.9818518518518519,0.8933333333333333,1.0,0.7333333333333333,0.8461538461538461,False
28,0.042188,0.195189,0.9818518518518519,0.9133333333333333,1.0,0.7833333333333333,0.8785046728971962,False
29,0.03169,0.196482,0.9840740740740741,0.9066666666666666,1.0,0.7666666666666667,0.8679245283018868,False
30,0.038177,0.215816,0.9861111111111112,0.8933333333333333,1.0,0.7333333333333333,0.8461538461538461,False
