epoch,train_loss,val_loss,auc,accuracy,precision,recall,f1,is_best
1,1.448125,0.485849,0.7827962962962963,0.6826666666666666,0.5576208178438662,1.0,0.7159904534606205,True
2,0.642829,0.482341,0.7875666666666666,0.688,0.5901639344262295,0.72,0.6486486486486487,True
3,0.525371,0.483944,0.7919888888888889,0.6813333333333333,0.558766859344894,0.9666666666666667,0.7081807081807082,False
4,0.510479,0.484359,0.793962962962963,0.6826666666666666,0.5591603053435115,0.9766666666666667,0.7111650485436893,False
5,0.504655,0.485585,0.8109666666666667,0.7133333333333334,0.5977011494252874,0.8666666666666667,0.7074829931972789,False
6,0.501319,0.482199,0.8131370370370371,0.7053333333333334,0.583864118895966,0.9166666666666666,0.7133592736705577,True
7,0.500573,0.478704,0.8177666666666666,0.7266666666666667,0.6150121065375302,0.8466666666666667,0.7124824684431977,True
8,0.495698,0.476316,0.8205740740740741,0.7266666666666667,0.6122931442080378,0.8633333333333333,0.7164591977869986,True
9,0.492476,0.471971,0.8283740740740742,0.7413333333333333,0.6352040816326531,0.83,0.7196531791907514,True
10,0.491415,0.470407,0.8308851851851852,0.74,0.6548672566371682,0.74,0.6948356807511737,True
11,0.485307,0.464285,0.8328629629629629,0.7413333333333333,0.6387434554973822,0.8133333333333334,0.7155425219941349,True
12,0.486113,0.461594,0.8335518518518519,0.7306666666666667,0.6218905472636815,0.8333333333333334,0.7122507122507122,True
13,0.487107,0.462172,0.8319814814814815,0.7386666666666667,0.6444444444444445,0.7733333333333333,0.703030303030303,False
14,0.48727,0.459754,0.8339296296296297,0.7453333333333333,0.650137741046832,0.7866666666666666,0.7119155354449472,True
15,0.482337,0.466836,0.8304703703703704,0.7146666666666667,0.5918803418803419,0.9233333333333333,0.7213541666666666,False
16,0.481859,0.459872,0.8324407407407407,0.7386666666666667,0.6547619047619048,0.7333333333333333,0.6918238993710691,False
17,0.485692,0.459384,0.8325962962962964,0.7373333333333333,0.636604774535809,0.8,0.7090103397341211,True
18,0.478569,0.457566,0.8326555555555556,0.7426666666666667,0.6515580736543909,0.7666666666666667,0.7044410413476263,True
19,0.482281,0.458527,0.8323444444444446,0.736,0.6385869565217391,0.7833333333333333,0.7035928143712575,False
20,0.478744,0.461427,0.828737037037037,0.7346666666666667,0.658307210031348,0.7,0.678513731825525,False
21,0.478677,0.460074,0.8296037037037037,0.732,0.6348773841961853,0.7766666666666666,0.6986506746626686,False
22,0.476629,0.460235,0.8280259259259259,0.732,0.6386554621848739,0.76,0.6940639269406392,False
23,0.477423,0.461114,0.8274037037037036,0.7346666666666667,0.6498516320474778,0.73,0.6875981161695447,False
24,0.47842,0.462543,0.8273888888888888,0.7346666666666667,0.633245382585752,0.8,0.7069219440353461,False
25,0.47866,0.46146,0.8257740740740741,0.7266666666666667,0.640117994100295,0.7233333333333334,0.6791862284820032,False
26,0.478598,0.461154,0.8267888888888889,0.736,0.646551724137931,0.75,0.6944444444444444,False
