video_id,crawl_time,can_comment,can_forward,can_share,can_show_comment,allow_download,allow_duet,allow_music,allow_record,allow_stitch,private_status,is_delete,is_prohibited,in_reviewing,review_status,comment_permission_status
7624873382114282803,2026-05-07 16:53:47.359241,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7624990104373376421,2026-05-07 16:54:08.598872,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7625140333864586559,2026-05-07 16:54:17.741457,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7625266759122124394,2026-05-07 16:54:20.610778,,,,,,,,,,,,,,,
7625382302234791183,2026-05-07 16:54:22.856843,True,True,True,True,False,True,False,True,False,0,False,False,False,0,0
7625492021486144777,2026-05-07 16:54:31.709219,,,,,,,,,,,,,,,
7625531481825330537,2026-05-07 16:54:34.071901,,,,,,,,,,,,,,,
7625546845988749440,2026-05-07 16:54:36.378037,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7625929057691078053,2026-05-07 16:54:43.967214,,,,,,,,,,,,,,,
7625931818142878995,2026-05-07 16:54:46.894586,,,,,,,,,,,,,,,
7625943440111941754,2026-05-07 16:54:52.245043,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7625983892776400448,2026-05-07 16:54:57.471495,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7626039783856311604,2026-05-07 16:55:05.257055,True,True,True,True,False,True,False,True,False,0,False,False,False,0,0
7626119147679665427,2026-05-07 16:55:11.641606,,,,,,,,,,,,,,,
7626232419351317796,2026-05-07 16:55:14.068848,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7626285740250418473,2026-05-07 16:55:22.144929,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7626294890775145403,2026-05-07 16:55:29.006995,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7626305366351007011,2026-05-07 16:55:32.272876,True,True,True,True,False,True,False,True,False,0,False,False,False,0,0
7626324327146835250,2026-05-07 16:55:41.074481,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7626345751894838580,2026-05-07 16:55:48.865849,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7626355210050489635,2026-05-07 16:55:52.847014,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7626381492997885210,2026-05-07 16:55:57.650352,True,True,True,True,False,True,False,True,False,0,False,False,False,0,0
7626584955816021274,2026-05-07 16:56:06.831999,True,True,True,True,False,True,False,True,False,0,False,False,False,0,0
7626635262323346703,2026-05-07 16:56:10.065922,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7626684177663986971,2026-05-07 16:56:13.338268,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7626700596619348401,2026-05-07 16:56:15.989400,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7627061029150805302,2026-05-07 16:56:18.915317,True,True,True,True,False,True,False,True,False,0,False,False,False,0,0
7627071685094657299,2026-05-07 16:56:28.410408,,,,,,,,,,,,,,,
7627097855253089579,2026-05-07 16:56:31.037116,,,,,,,,,,,,,,,
7627138316899056603,2026-05-07 16:56:33.668657,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7627193816662936883,2026-05-07 16:56:44.120995,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7627326318220201258,2026-05-07 16:56:49.890697,True,True,True,True,False,True,False,True,False,0,False,False,False,0,0
7627338394946784563,2026-05-07 16:56:58.142127,,,,,,,,,,,,,,,
7627382211391050323,2026-05-07 16:57:00.897222,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7627392285403878651,2026-05-07 16:57:09.890690,,,,,,,,,,,,,,,
7627416174665452806,2026-05-07 16:57:13.072915,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7627417139495256057,2026-05-07 16:57:21.225361,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7627431605422901425,2026-05-07 16:57:30.753003,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7627441271367290164,2026-05-07 16:57:39.108354,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7627472380595910747,2026-05-07 16:57:48.550746,True,True,True,True,False,True,False,True,False,0,False,False,False,0,0
7627472699962576166,2026-05-07 16:57:59.891108,,,,,,,,,,,,,,,
7627626727761513778,2026-05-07 16:58:05.622636,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7627693001658504421,2026-05-07 16:58:14.602701,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7627771722061696308,2026-05-07 16:58:23.353126,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7627790321199705009,2026-05-07 16:58:33.015505,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7627792713907195190,2026-05-07 16:58:41.725995,True,True,True,True,False,True,False,True,False,0,False,False,False,0,0
7627796121867341075,2026-05-07 16:58:50.986849,,,,,,,,,,,,,,,
7627807559235483584,2026-05-07 16:58:53.301649,True,True,True,True,False,True,False,True,False,0,False,False,False,0,0
7627822640091459546,2026-05-07 16:59:00.589004,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7627886327517711651,2026-05-07 16:59:03.396487,True,True,True,True,False,True,False,True,False,0,False,False,False,0,0
