video_id,page_url,crawl_time,sec_item_id,group_id,comment_gid,share_url,caption,desc,preview_title,item_title,create_time,duration_ms,aweme_type,media_type,region,is_top,is_ads,is_life_item,original,shoot_way,digg_count,comment_count,share_count,collect_count,play_count,recommend_count,admire_count,primary_source_key
7625943440111941754,https://www.douyin.com/video/7625943440111941754,2026-05-07 16:54:52.245043,MS4wLjAAAAAA_2i6uUbLGlUzND3Z40WmPqy9Y-a5pmrzSb0ac_hnwn-EiQcG07jaH0zyo8CiptbJ,7625943440111941754,7625943440111941754,,"挑战比格披萨只是最贵单品羊肉串，将近55元1斤，看看能吃多少串!
#vlog十亿流量扶持计划 #毛铺荞酒换新装了 #荆楚都爱这一口 #武汉劲滋味","挑战比格披萨只是最贵单品羊肉串，将近55元1斤，看看能吃多少串!
#vlog十亿流量扶持计划 #毛铺荞酒换新装了 #荆楚都爱这一口 #武汉劲滋味","挑战比格披萨只是最贵单品羊肉串，将近55元1斤，看看能吃多少串!
#vlog十亿流量扶持计划 #毛铺荞酒换新装了 #荆楚都爱这一口 #武汉劲滋味",,1775553320,326984,0,4,CN,0,False,False,0,,7811,622,4283,417,0,87,0,network_response_33
7625983892776400448,https://www.douyin.com/video/7625983892776400448,2026-05-07 16:54:57.471495,MS4wLjAAAAAAT1ZBF1LEK7PquAZ7F4vPHPSW8Xr-DluSuTIm_7LNWhAN4i735qJXbmovIYYGCt_J,7625983892776400448,7625983892776400448,,#大邑 #成都周边游 #青年创作者成长计划 #药师岩 #新场古镇,大邑美食天下无敌！！！ #大邑 #成都周边游 #青年创作者成长计划 #药师岩 #新场古镇,大邑美食天下无敌！！！ #大邑 #成都周边游 #青年创作者成长计划 #药师岩 #新场古镇,大邑美食天下无敌！！！,1775562738,337013,0,4,CN,0,False,False,0,,2085,358,1232,1076,0,102,0,network_response_28
7626039783856311604,https://www.douyin.com/video/7626039783856311604,2026-05-07 16:55:05.257055,MS4wLjAAAAAAKDQXAqKsTewt_RgvNYKNguMbQMDa-mbhIN9cEs6fe0_oS5uEnsPT5lmfH_mdI2iL,7626035808813747496,7626039783856311604,,#mrbeast #野兽先生 #野兽游戏,引言,1美元vs1亿美元的车 #mrbeast #野兽先生 #野兽游戏,1美元vs1亿美元的车,1775611801,981974,0,4,,0,False,False,0,,17619,692,1265,11806,0,1533,0,network_response_31
7626119147679665427,https://www.douyin.com/video/7626119147679665427,2026-05-07 16:55:11.641606,,,,,,榜单按照加入粉丝团、新增粉丝、送礼等互动行为综合排序，榜单值越高排名越靠前。,,,1778144041101,,,,,,,,,,,,,,,,,
7626232419351317796,https://www.douyin.com/video/7626232419351317796,2026-05-07 16:55:14.068848,MS4wLjAAAAAAYFTT9DT4RcZsfz5eq-vkxrO7Au4jHGgJjbJd6bJZYG2_mW4yYsF-TI1iKcL692Uo,7626232419351317796,7626232419351317796,,#青年创作者成长计划 #交换世界计划 #环球旅行 #勇闯东南亚 #越南,体验越南帝王洗头，四手服务，爽到飞起！ #青年创作者成长计划 #交换世界计划 #环球旅行 #勇闯东南亚 #越南,体验越南帝王洗头，四手服务，爽到飞起！ #青年创作者成长计划 #交换世界计划 #环球旅行 #勇闯东南亚 #越南,体验越南帝王洗头，四手服务，爽到飞起！,1775620608,689262,0,4,,0,False,False,0,,99765,3218,107389,9813,0,1695,1,network_response_30
7626285740250418473,https://www.douyin.com/video/7626285740250418473,2026-05-07 16:55:22.144929,MS4wLjAAAAAAbBXRpAhM3mcvkV9pcJvBFNUkrHMz8oXsP1_Wlj9KpAFKBOzRZezraOg667E6_UaX,7626285740250418473,7626285740250418473,,#青年创作者成长计划 #肯德基 #嫩牛五方 #雪顶咖啡 #涨知识,肯德基怎么什么好吃下架什么？ #青年创作者成长计划 #肯德基 #嫩牛五方 #雪顶咖啡 #涨知识,肯德基怎么什么好吃下架什么？ #青年创作者成长计划 #肯德基 #嫩牛五方 #雪顶咖啡 #涨知识,肯德基怎么什么好吃下架什么？,1775640300,185319,0,4,,0,False,False,0,,3635,307,826,593,0,86,0,network_response_30
7626294890775145403,https://www.douyin.com/video/7626294890775145403,2026-05-07 16:55:29.006995,MS4wLjAAAAAA9haXlwlHY33pR6l593ji9fzy7GCVAd7JswqZIFzNmnihRlDUtDtE0k-83QBnaNZH,7626294890775145403,7626294890775145403,,#爱吃食物的女孩子 #创作者中心 #创作灵感 #自助餐 #三文鱼,三文鱼甜虾吃到爽🔥铁板烧自助😋太过瘾啦 #爱吃食物的女孩子 #创作者中心 #创作灵感 #自助餐 #三文鱼,三文鱼甜虾吃到爽🔥铁板烧自助😋太过瘾啦 #爱吃食物的女孩子 #创作者中心 #创作灵感 #自助餐 #三文鱼,三文鱼甜虾吃到爽🔥铁板烧自助😋太过瘾啦,1775635148,285634,0,4,CN,0,False,False,0,,23096,378,7098,1295,0,256,1,network_response_14
7626305366351007011,https://www.douyin.com/video/7626305366351007011,2026-05-07 16:55:32.272876,MS4wLjAAAAAABMApPUFpPu6Uvv_RbyjF-9KQhFvi2kDuVs3QgcPI6jeyBxEc_L8MGKD5M5JsR4kQ,7626305366351007011,7626305366351007011,,【深度解析｜第四期】芳若小课堂暗藏玄机，皇后华妃双管齐下，甄嬛发配碎玉轩#甄嬛传 #青年创作者成长计划,甄嬛获莞字封号,【深度解析｜第四期】芳若小课堂暗藏玄机，皇后华妃双管齐下，甄嬛发配碎玉轩#甄嬛传 #青年创作者成长计划,,1775637593,1719534,0,4,,0,False,False,0,,53715,659,3991,5818,0,1029,0,network_response_28
7626324327146835250,https://www.douyin.com/video/7626324327146835250,2026-05-07 16:55:41.074481,MS4wLjAAAAAAhZshGJw8xhFRtf33W1w9nxrCqiM2_DkpePylH5-GOp7ygHXp1heA2_TAsY4YTtR1,7626324327146835250,7626324327146835250,,怪兽来地球整活到底有多搞笑？古维拉专门戏弄奥特曼？#奥特曼 #抖音充能计划,怪兽来地球整活到底有多搞笑？古维拉专门戏弄奥特曼？#奥特曼 #抖音充能计划,怪兽来地球整活到底有多搞笑？古维拉专门戏弄奥特曼？#奥特曼 #抖音充能计划,,1775642009,215436,0,4,,0,False,False,0,,665,33,32,523,0,44,0,network_response_28
7626345751894838580,https://www.douyin.com/video/7626345751894838580,2026-05-07 16:55:48.865849,MS4wLjAAAAAAUWLORUbxQ4YWJZqz6S_kcc-5FJIs4myHBy5Dc4QSnwH0OSyxP5lIlwmOTBkx2397,7626345751894838580,7626345751894838580,,#三角洲行动#我要成为三角洲高手#三角洲最高游戏配置永远是固排#三角洲行动攻略#三角洲跑刀,绝密航天公式化跑刀，发射区又得吃了，有锅有红有房卡 #三角洲行动#我要成为三角洲高手#三角洲最高游戏配置永远是固排#三角洲行动攻略#三角洲跑刀,绝密航天公式化跑刀，发射区又得吃了，有锅有红有房卡 #三角洲行动#我要成为三角洲高手#三角洲最高游戏配置永远是固排#三角洲行动攻略#三角洲跑刀,绝密航天公式化跑刀，发射区又得吃了，有锅有红有房卡,1775647608,158467,0,4,,0,False,False,0,,4535,320,544,679,0,46,0,network_response_18
7626355210050489635,https://www.douyin.com/video/7626355210050489635,2026-05-07 16:55:52.847014,MS4wLjAAAAAAhEJCB9Dydub2ldu28-hJ-VFjMc4dnYJmw3NsRe5RUD9Eh_jjU0aJxqg9K69LAqnt,7626355210050489635,7626355210050489635,,#第五人格 #第五人格八周年#春眠不觉晓第五玩到老 #约瑟夫,双搏命想保平？和我的定点回塑说吧！ #第五人格 #第五人格八周年#春眠不觉晓第五玩到老 #约瑟夫,双搏命想保平？和我的定点回塑说吧！ #第五人格 #第五人格八周年#春眠不觉晓第五玩到老 #约瑟夫,双搏命想保平？和我的定点回塑说吧！,1775692800,464100,0,4,,0,False,False,0,,37400,341,1563,1584,0,1012,1,network_response_30
7626381492997885210,https://www.douyin.com/video/7626381492997885210,2026-05-07 16:55:57.650352,MS4wLjAAAAAAgdMYVKNGzkjknYWRcKIN7V7YQGKnVeNH_Rwv-DAzKv4V9g9VWA4amd-GMa8aKbz6,7626381492997885210,7626381492997885210,,#日剧母亲 #芦田爱菜 #松雪泰子 #母爱 #了不起的精讲团,日剧《母亲》万字解说全集，大家周末愉快！ #日剧母亲 #芦田爱菜 #松雪泰子 #母爱 #了不起的精讲团,日剧《母亲》万字解说全集，大家周末愉快！ #日剧母亲 #芦田爱菜 #松雪泰子 #母爱 #了不起的精讲团,日剧《母亲》万字解说全集，大家周末愉快！,1775952525,2608109,0,4,CN,0,False,False,0,,9416,2527,48068,32599,0,19858,0,network_response_68
7626584955816021274,https://www.douyin.com/video/7626584955816021274,2026-05-07 16:56:06.831999,MS4wLjAAAAAADRqpDC51RdPNvFOHNvFUVTf7WDxjm-EvWZMHamLVpvOqZ2QITtT6KTqAadCb02EA,7626584955816021274,7626584955816021274,,#退休直播在就业 #不用导航骑行 #vlog #骑行日记,不用手机，没有导航，我能骑到云南吗？ #退休直播在就业 #不用导航骑行 #vlog #骑行日记,不用手机，没有导航，我能骑到云南吗？ #退休直播在就业 #不用导航骑行 #vlog #骑行日记,不用手机，没有导航，我能骑到云南吗？,1775702688,2436540,0,4,,0,False,False,0,,36307,1655,2692,2413,0,173,0,network_response_26
7626635262323346703,https://www.douyin.com/video/7626635262323346703,2026-05-07 16:56:10.065922,MS4wLjAAAAAAlgSxbTWo9A3O2eDXyYQfCDHTMMYWog_LntcwBSZs8-TMr4jb8ETvmZe2xQ-F8iHF,7626635262323346703,7626635262323346703,,#曾舜晞 #田嘉瑞 #陈飞宇 #张凌赫 #影娱热点团,【辣评近期男主性缩力】：自恋、破碎、柔弱……越来越怪！ #曾舜晞 #田嘉瑞 #陈飞宇 #张凌赫 #影娱热点团,【辣评近期男主性缩力】：自恋、破碎、柔弱……越来越怪！ #曾舜晞 #田嘉瑞 #陈飞宇 #张凌赫 #影娱热点团,【辣评近期男主性缩力】：自恋、破碎、柔弱……越来越怪！,1775714402,308822,0,4,,0,False,False,0,,6363,1132,1141,514,0,126,1,network_response_26
7626684177663986971,https://www.douyin.com/video/7626684177663986971,2026-05-07 16:56:13.338268,MS4wLjAAAAAAXwlIJxqiRqMyiIXzeOQ4NuoZ3R7vWgEGg2ViPo5n0LDwm3IKKRTtgWIH9rjfs1kr,7400323362809023781,7626684177663986971,,#科比 #詹姆斯 #安东尼 #美国男篮,奥运史上最大惨案，单场狂输83分！ #科比 #詹姆斯 #安东尼 #美国男篮,奥运史上最大惨案，单场狂输83分！ #科比 #詹姆斯 #安东尼 #美国男篮,奥运史上最大惨案，单场狂输83分！,1775725791,589142,0,4,,0,False,False,0,,22954,380,1692,4012,0,1308,0,network_response_23
7626700596619348401,https://www.douyin.com/video/7626700596619348401,2026-05-07 16:56:15.989400,MS4wLjAAAAAAU0rAWzLw-oMQFTU1f1WuDctrFNp6I3nqBlc6UpU0XPJVgiS_xuX0VSsGoF7DHfUA,7626700596619348401,7626700596619348401,,在这里躺平几天，慢节奏享受碧海蓝天#海岛旅行 #马尔代夫 #图杜岛,引言,马尔代夫居民岛～图杜岛。这里的海滩海水美极了，浮潜能看到海龟 在这里躺平几天，慢节奏享受碧海蓝天#海岛旅行 #马尔代夫 #图杜岛,马尔代夫居民岛～图杜岛。这里的海滩海水美极了，浮潜能看到海龟,1775729609,651319,0,4,CN,0,False,False,0,,1637,85,99,240,0,23,5,network_response_26
7627061029150805302,https://www.douyin.com/video/7627061029150805302,2026-05-07 16:56:18.915317,MS4wLjAAAAAAxyRoJA3EbxWevGswjzkbYHPM4Yxj-9jQPfTrqdWaNme3-MjJYvXWHLSrZl0Fqf2T,7627061029150805302,7627061029150805302,,是一部底层创业者的逆袭史诗，更是一场关于尊严与幸福的修行。 #大江大河  #好剧推荐,合集+最后大结局：杨巡的一生！ 是一部底层创业者的逆袭史诗，更是一场关于尊严与幸福的修行。 #大江大河  #好剧推荐,合集+最后大结局：杨巡的一生！ 是一部底层创业者的逆袭史诗，更是一场关于尊严与幸福的修行。 #大江大河  #好剧推荐,合集+最后大结局：杨巡的一生！,1776509152,1798181,0,4,CN,0,False,False,0,,261,1277,3328,10833,0,2970,0,network_response_69
7627071685094657299,https://www.douyin.com/video/7627071685094657299,2026-05-07 16:56:28.410408,,,,,,,,,1778144041101,,,,,,,,,,,,,,,,,network_response_25
7627097855253089579,https://www.douyin.com/video/7627097855253089579,2026-05-07 16:56:31.037116,,,,,,榜单按照加入粉丝团、新增粉丝、送礼等互动行为综合排序，榜单值越高排名越靠前。,,,1778144041101,,,,,,,,,,,,,,,,,
7627138316899056603,https://www.douyin.com/video/7627138316899056603,2026-05-07 16:56:33.668657,MS4wLjAAAAAA1X1Y3Rs7atX32uKaFWcqHL2o7Evr6G7xSi3T7uw-i1l9dhWJ7sXPgtqggMrrBllS,7627138316899056603,7627138316899056603,,##cos假发 #毛娘 #黑执事#夏尔#波酱,没睡的宝宝快来呀 ##cos假发 #毛娘 #黑执事#夏尔#波酱,没睡的宝宝快来呀 ##cos假发 #毛娘 #黑执事#夏尔#波酱,没睡的宝宝快来呀,1775884749,320034,0,4,CN,0,False,False,0,,27,660,2834,8102,0,1754,0,network_response_70
7627193816662936883,https://www.douyin.com/video/7627193816662936883,2026-05-07 16:56:44.120995,MS4wLjAAAAAAetTLYWcAK3k1IRGA33LFWM8cFDldGrF3htPDeecLCtXOWCfHur_W8cjnkZyKCMA0,7627193816662936883,7627193816662936883,,动漫美食复刻。《鬼灭之刃》中恋柱甘露寺蜜璃爱吃的樱饼。软糯香甜的春日和果子。一天竟然可以吃下170个，连吃了8个月，还是小的时候？#动漫美食复刻 #鬼灭之刃 #樱饼 #甘露寺蜜璃 #和果子,开场,【鬼灭之刃】小蜜璃一天能炫170个的樱饼 动漫美食复刻。《鬼灭之刃》中恋柱甘露寺蜜璃爱吃的樱饼。软糯香甜的春日和果子。一天竟然可以吃下170个，连吃了8个月，还是小的时候？#动漫美食复刻 #鬼灭之刃 #樱饼 #甘露寺蜜璃 #和果子,【鬼灭之刃】小蜜璃一天能炫170个的樱饼,1775881560,246500,0,4,,0,False,False,0,,1778,68,206,1587,0,98,0,network_response_28
7627326318220201258,https://www.douyin.com/video/7627326318220201258,2026-05-07 16:56:49.890697,MS4wLjAAAAAAab8xzNMcOuWltM2xMhTfOZjksA9Qoq9qd53iidKQMkUfUNBpHaCryDuRp6ds10KI,7627326318220201258,7627326318220201258,,,高考考场上，我当众表演金鸡独立！ ,高考考场上，我当众表演金鸡独立！ ,高考考场上，我当众表演金鸡独立！,1775876149,1073087,0,4,,0,False,False,0,,660150,3775,72670,96392,0,27085,0,network_response_30
7627338394946784563,https://www.douyin.com/video/7627338394946784563,2026-05-07 16:56:58.142127,,,,,,榜单按照加入粉丝团、新增粉丝、送礼等互动行为综合排序，榜单值越高排名越靠前。,,,1778144214678,,,,,,,,,,,,,,,,,
7627382211391050323,https://www.douyin.com/video/7627382211391050323,2026-05-07 16:57:00.897222,MS4wLjAAAAAAOnuYMOKkAzXGpgJnK7W1P4tBHX7b_m85NRlAKeF9A82cbSVwsMqP4hOVhg538h-8,7627382211391050323,7627382211391050323,,#王者荣耀,花合斗35秒一血教学(#^.^#) #王者荣耀,花合斗35秒一血教学(#^.^#) #王者荣耀,花合斗35秒一血教学(#^.^#),1775889879,352734,0,4,CN,0,False,False,0,,3891,431,1779,1038,0,522,1,network_response_72
7627392285403878651,https://www.douyin.com/video/7627392285403878651,2026-05-07 16:57:09.890690,,,,,,榜单按照加入粉丝团、新增粉丝、送礼等互动行为综合排序，榜单值越高排名越靠前。,,,1778144214678,,,,,,,,,,,,,,,,,
7627416174665452806,https://www.douyin.com/video/7627416174665452806,2026-05-07 16:57:13.072915,MS4wLjAAAAAANKscRUxRTPfXmpIlvr622jszhwOdvK5fAwMyCpN3z73VuglsngFj47yHuwFBoaTw,7627416174665452806,7627416174665452806,,#我在抖音看动漫 #动漫编年史 #火影忍者手游 #带土 #二次元,引言,带土编年史：从小带土到十尾带土，魔方究竟有多爱这个亲儿子？ #我在抖音看动漫 #动漫编年史 #火影忍者手游 #带土 #二次元,带土编年史：从小带土到十尾带土，魔方究竟有多爱这个亲儿子？,1775955600,401242,0,4,,0,False,False,0,,9915,297,1028,1584,0,512,0,network_response_27
7627417139495256057,https://www.douyin.com/video/7627417139495256057,2026-05-07 16:57:21.225361,MS4wLjAAAAAAriJfNU9ziHC3pqltT6IWOOn3yYhpnfzOfiVqpnDn8eC68dJJw12yXL5YiiMkZu9W,7627417139495256057,7627417139495256057,,云南腾冲真的是一座既好吃又超好玩的宝藏城市！#腾冲 #腾冲美食 #腾冲旅行 #旅行 #vlog日常,云南腾冲真的是一座既好吃又超好玩的宝藏城市！#腾冲 #腾冲美食 #腾冲旅行 #旅行 #vlog日常,云南腾冲真的是一座既好吃又超好玩的宝藏城市！#腾冲 #腾冲美食 #腾冲旅行 #旅行 #vlog日常,,1775962800,318100,0,4,CN,0,False,False,0,,6922,551,6375,3138,0,325,0,network_response_26
7627431605422901425,https://www.douyin.com/video/7627431605422901425,2026-05-07 16:57:30.753003,MS4wLjAAAAAAA1mdAFVlhtANGR2wPwD2fbPfHwEKWw7bf2dNRwQ0Ccs0t47W4pBITRcsAUYpQl6b,7627431605422901425,7627431605422901425,,#赶大集 #胡辣汤 #vlog日常 #vlog美食记,小伙去北京沙河大集捡到大便宜，吃草莓糯米饭酱香饼喝胡辣汤 #赶大集 #胡辣汤 #vlog日常 #vlog美食记,小伙去北京沙河大集捡到大便宜，吃草莓糯米饭酱香饼喝胡辣汤 #赶大集 #胡辣汤 #vlog日常 #vlog美食记,小伙去北京沙河大集捡到大便宜，吃草莓糯米饭酱香饼喝胡辣汤,1775899810,538767,0,4,CN,0,False,False,0,,52395,1176,10160,4797,0,1312,3,network_response_29
7627441271367290164,https://www.douyin.com/video/7627441271367290164,2026-05-07 16:57:39.108354,MS4wLjAAAAAA1elcR4BcIBFrBOjZiTUoN_GuPEFd0rmImzrpHVxt6wslXg5pt7wctonAYI5Z0Toh,7627441271367290164,7627441271367290164,,#轮回眼佐助 #轮回眼 #火影忍者,你知道在火影忍者中出现过多少轮回眼吗？ #轮回眼佐助 #轮回眼 #火影忍者,你知道在火影忍者中出现过多少轮回眼吗？ #轮回眼佐助 #轮回眼 #火影忍者,你知道在火影忍者中出现过多少轮回眼吗？,1775902064,381528,0,4,,0,False,False,0,,1886,60,78,679,0,99,0,network_response_29
7627472380595910747,https://www.douyin.com/video/7627472380595910747,2026-05-07 16:57:48.550746,MS4wLjAAAAAAiG_C8eyZ0yijxzrI2_gVrxKkdhNGGwvGifUzX0qnngzQbElIoxrr0KwOhkJrkxIT,7627472380595910747,7627472380595910747,,在雨中露营过夜，是一种什么体验。#雨中露营#野外露营#户外露营#雨夜露营是什么体验 #助眠,在雨中露营过夜，是一种什么体验。#雨中露营#野外露营#户外露营#雨夜露营是什么体验 #助眠,在雨中露营过夜，是一种什么体验。#雨中露营#野外露营#户外露营#雨夜露营是什么体验 #助眠,,1775909304,1549700,0,4,CN,0,False,False,0,,8123,404,1211,1772,0,210,0,network_response_30
7627472699962576166,https://www.douyin.com/video/7627472699962576166,2026-05-07 16:57:59.891108,,,,,,榜单按照加入粉丝团、新增粉丝、送礼等互动行为综合排序，榜单值越高排名越靠前。,,,1778144041101,,,,,,,,,,,,,,,,,network_response_33
7627626727761513778,https://www.douyin.com/video/7627626727761513778,2026-05-07 16:58:05.622636,MS4wLjAAAAAAmGnN2Ol2uk8m2D977yheXSAyWFVfuUnNLhICCZEo4VMKlB-nYfl3Yl3B7IepX_EG,7627263633172499739,7627626727761513778,,#李知恩 #韩剧推荐#iu #新剧推荐 #韩剧解说,引言,李知恩新作，被M台奉为救世之作的《21世纪大君夫人》终于开播 #李知恩 #韩剧推荐#iu #新剧推荐 #韩剧解说,李知恩新作，被M台奉为救世之作的《21世纪大君夫人》终于开播,1775945257,670016,0,4,,0,False,False,0,,38230,695,12414,9747,0,1302,0,network_response_29
7627693001658504421,https://www.douyin.com/video/7627693001658504421,2026-05-07 16:58:14.602701,MS4wLjAAAAAAyLBY-iy17az1afT-e-K6GsACATU4U-Q82Weo7gKBLor0wWLY814IzGVgYhhcoCde,7627693001658504421,7627693001658504421,,#第五人格 #小六呀 #交代流,夫人归位下午做一个配音视频👀 #第五人格 #小六呀 #交代流,夫人归位下午做一个配音视频👀 #第五人格 #小六呀 #交代流,夫人归位下午做一个配音视频👀,1775960671,244400,0,4,CN,0,False,False,0,,4548,138,136,650,0,168,0,network_response_27
7627771722061696308,https://www.douyin.com/video/7627771722061696308,2026-05-07 16:58:23.353126,MS4wLjAAAAAAV6K0iExPiRrUJP3OGnY-YWcxR76UAMlkOjdQugWR19_6E-nDz7vvdQVeF3Yvd2wA,7627771722061696308,7627771722061696308,,#IU #边佑锡 #韩剧推荐 #新剧来袭 #抖音午夜放映厅,成熙周的处境,《21世纪大君夫人》太美味了！我将大吃特吃！ #IU #边佑锡 #韩剧推荐 #新剧来袭 #抖音午夜放映厅,《21世纪大君夫人》太美味了！我将大吃特吃！,1775979005,881757,0,4,,0,False,False,0,,37083,556,9906,5326,0,705,0,network_response_29
7627790321199705009,https://www.douyin.com/video/7627790321199705009,2026-05-07 16:58:33.015505,MS4wLjAAAAAApBCdzQUweh5tuu3w-uLgcIF6V_5EUdFdX_pgGnPMuFYMPTqiILzJttKnDDsqD7Wo,7627790321199705009,7627790321199705009,,清图了是很厉害，但夺舍你的已经丢包撤了#三角洲 #三角洲行动 #娱乐 #搞笑 #游戏日常,清图了是很厉害，但夺舍你的已经丢包撤了#三角洲 #三角洲行动 #娱乐 #搞笑 #游戏日常,清图了是很厉害，但夺舍你的已经丢包撤了#三角洲 #三角洲行动 #娱乐 #搞笑 #游戏日常,,1775983330,262134,0,4,CN,0,False,False,0,,275970,3262,46258,21939,0,6601,0,network_response_30
7627792713907195190,https://www.douyin.com/video/7627792713907195190,2026-05-07 16:58:41.725995,MS4wLjAAAAAAXVj66K2h9hssGToW16AZLxk84rt4lwiei_00P-kvHgMNYKEarx5CoHO8LuiTT08M,7627792713907195190,7627792713907195190,,舒淇袁咏仪互换身份，昔日好闺蜜让你“众叛亲离”#香港恐怖片 #恐怖片 #抖音午夜放映厅 #了不起的精讲团,引言,一口气看完香港分段式恐怖天花板《怪谈协会》 舒淇袁咏仪互换身份，昔日好闺蜜让你“众叛亲离”#香港恐怖片 #恐怖片 #抖音午夜放映厅 #了不起的精讲团,一口气看完香港分段式恐怖天花板《怪谈协会》,1775985070,1702849,0,4,,0,False,False,0,,19206,888,4287,5286,0,571,0,network_response_27
7627796121867341075,https://www.douyin.com/video/7627796121867341075,2026-05-07 16:58:50.986849,,,,,,榜单按照加入粉丝团、新增粉丝、送礼等互动行为综合排序，榜单值越高排名越靠前。,,,1778144041101,,,,,,,,,,,,,,,,,
