crawl_batch_id,crawl_time,target_url,source_page_type,request_url,request_cursor,response_status,response_timestamp,response_headers_raw,network_response_count,runtime_objects_count,primary_source_key,match_type,confidence
20260510_183114,2026-05-10T18:31:14.821939,https://www.douyin.com/video/7615058656707469951,video_detail,https://www.douyin.com/video/7615058656707469951,,200,2026-05-10T18:31:14.821939,,34,,network_response_17,exact,high
20260510_183114,2026-05-10T18:31:23.635802,https://www.douyin.com/video/7615063700684262707,video_detail,https://www.douyin.com/video/7615063700684262707,,200,2026-05-10T18:31:23.635802,,91,1,network_response_31,exact,high
20260510_183114,2026-05-10T18:31:40.972411,https://www.douyin.com/video/7615065620242308017,video_detail,https://www.douyin.com/video/7615065620242308017,,200,2026-05-10T18:31:40.972411,,65,1,network_response_29,exact,high
20260510_183114,2026-05-10T18:31:51.277299,https://www.douyin.com/video/7615068716622974248,video_detail,https://www.douyin.com/video/7615068716622974248,,200,2026-05-10T18:31:51.277299,,81,1,network_response_70,exact,high
20260510_183114,2026-05-10T18:32:06.765636,https://www.douyin.com/video/7615069348633333018,video_detail,https://www.douyin.com/video/7615069348633333018,,200,2026-05-10T18:32:06.765636,,62,1,network_response_34,exact,high
20260510_183114,2026-05-10T18:32:19.217931,https://www.douyin.com/video/7615075812320419411,video_detail,https://www.douyin.com/video/7615075812320419411,,200,2026-05-10T18:32:19.217931,,70,1,network_response_46,exact,high
20260510_183114,2026-05-10T18:32:30.612033,https://www.douyin.com/video/7615085505151077672,video_detail,https://www.douyin.com/video/7615085505151077672,,200,2026-05-10T18:32:30.612033,,37,,network_response_30,exact,high
20260510_183114,2026-05-10T18:32:36.446080,https://www.douyin.com/video/7615086011575680869,video_detail,https://www.douyin.com/video/7615086011575680869,,200,2026-05-10T18:32:36.446080,,57,1,network_response_30,exact,high
20260510_183114,2026-05-10T18:32:42.528527,https://www.douyin.com/video/7615092888829021446,video_detail,https://www.douyin.com/video/7615092888829021446,,200,2026-05-10T18:32:42.528527,,70,1,network_response_28,exact,high
20260510_183114,2026-05-10T18:32:52.254729,https://www.douyin.com/video/7615094675912936755,video_detail,https://www.douyin.com/video/7615094675912936755,,200,2026-05-10T18:32:52.254729,,30,,network_response_17,exact,high
20260510_183114,2026-05-10T18:32:58.306850,https://www.douyin.com/video/7615109339958791475,video_detail,https://www.douyin.com/video/7615109339958791475,,200,2026-05-10T18:32:58.306850,,35,,,none,low
20260510_183114,2026-05-10T18:33:05.935402,https://www.douyin.com/video/7615135738488769846,video_detail,https://www.douyin.com/video/7615135738488769846,,200,2026-05-10T18:33:05.935402,,23,,network_response_22,exact,high
20260510_183114,2026-05-10T18:33:09.939102,https://www.douyin.com/video/7615137170907513573,video_detail,https://www.douyin.com/video/7615137170907513573,,200,2026-05-10T18:33:09.939102,,71,1,network_response_66,exact,high
20260510_183114,2026-05-10T18:33:21.766284,https://www.douyin.com/video/7615139960122838324,video_detail,https://www.douyin.com/video/7615139960122838324,,200,2026-05-10T18:33:21.766284,,30,,network_response_29,exact,high
20260510_183114,2026-05-10T18:33:29.201595,https://www.douyin.com/video/7615140599020244243,video_detail,https://www.douyin.com/video/7615140599020244243,,200,2026-05-10T18:33:29.201595,,57,1,network_response_27,exact,high
20260510_183114,2026-05-10T18:33:38.473100,https://www.douyin.com/video/7615144573223963923,video_detail,https://www.douyin.com/video/7615144573223963923,,200,2026-05-10T18:33:38.473100,,61,1,network_response_24,exact,high
20260510_183114,2026-05-10T18:33:47.989758,https://www.douyin.com/video/7615145194161294632,video_detail,https://www.douyin.com/video/7615145194161294632,,200,2026-05-10T18:33:47.989758,,87,1,network_response_63,exact,high
20260510_183114,2026-05-10T18:34:04.270812,https://www.douyin.com/video/7615151023098809641,video_detail,https://www.douyin.com/video/7615151023098809641,,200,2026-05-10T18:34:04.270812,,55,1,network_response_31,exact,high
20260510_183114,2026-05-10T18:34:14.592342,https://www.douyin.com/video/7615153471976688906,video_detail,https://www.douyin.com/video/7615153471976688906,,200,2026-05-10T18:34:14.592342,,58,1,network_response_24,exact,high
20260510_183114,2026-05-10T18:34:25.595881,https://www.douyin.com/video/7615154078213036529,video_detail,https://www.douyin.com/video/7615154078213036529,,200,2026-05-10T18:34:25.595881,,46,1,network_response_33,exact,high
20260510_183114,2026-05-10T18:34:35.127969,https://www.douyin.com/video/7615154217435621746,video_detail,https://www.douyin.com/video/7615154217435621746,,200,2026-05-10T18:34:35.127969,,35,,network_response_33,exact,high
20260510_183114,2026-05-10T18:34:43.334594,https://www.douyin.com/video/7615160400543693914,video_detail,https://www.douyin.com/video/7615160400543693914,,200,2026-05-10T18:34:43.334594,,80,1,network_response_74,exact,high
20260510_183114,2026-05-10T18:34:56.163594,https://www.douyin.com/video/7615160621604927433,video_detail,https://www.douyin.com/video/7615160621604927433,,200,2026-05-10T18:34:56.163594,,30,,network_response_29,exact,high
20260510_183114,2026-05-10T18:35:03.295714,https://www.douyin.com/video/7615161291074565210,video_detail,https://www.douyin.com/video/7615161291074565210,,200,2026-05-10T18:35:03.295714,,76,1,network_response_74,exact,high
20260510_183114,2026-05-10T18:35:14.669513,https://www.douyin.com/video/7615164007443451151,video_detail,https://www.douyin.com/video/7615164007443451151,,200,2026-05-10T18:35:14.669513,,73,1,network_response_33,exact,high
20260510_183114,2026-05-10T18:35:27.502057,https://www.douyin.com/video/7615165648792645797,video_detail,https://www.douyin.com/video/7615165648792645797,,200,2026-05-10T18:35:27.502057,,21,,,none,low
20260510_183114,2026-05-10T18:35:31.395624,https://www.douyin.com/video/7615165707873022888,video_detail,https://www.douyin.com/video/7615165707873022888,,200,2026-05-10T18:35:31.395624,,72,1,network_response_27,exact,high
20260510_183114,2026-05-10T18:35:42.004228,https://www.douyin.com/video/7615169263850048804,video_detail,https://www.douyin.com/video/7615169263850048804,,200,2026-05-10T18:35:42.004228,,23,,network_response_22,exact,high
20260510_183114,2026-05-10T18:35:47.412170,https://www.douyin.com/video/7615177872927746171,video_detail,https://www.douyin.com/video/7615177872927746171,,200,2026-05-10T18:35:47.412170,,28,,network_response_25,exact,high
20260510_183114,2026-05-10T18:35:51.373175,https://www.douyin.com/video/7615178292052108517,video_detail,https://www.douyin.com/video/7615178292052108517,,200,2026-05-10T18:35:51.373175,,73,1,network_response_27,exact,high
20260510_183114,2026-05-10T18:36:04.656785,https://www.douyin.com/video/7615180683908058402,video_detail,https://www.douyin.com/video/7615180683908058402,,200,2026-05-10T18:36:04.656785,,33,,network_response_31,exact,high
20260510_183114,2026-05-10T18:36:11.790507,https://www.douyin.com/video/7615182090787410533,video_detail,https://www.douyin.com/video/7615182090787410533,,200,2026-05-10T18:36:11.790507,,29,,,none,low
20260510_183114,2026-05-10T18:36:16.298580,https://www.douyin.com/video/7615182503275498761,video_detail,https://www.douyin.com/video/7615182503275498761,,200,2026-05-10T18:36:16.298580,,58,1,,none,low
20260510_183114,2026-05-10T18:36:26.469642,https://www.douyin.com/video/7615183013999037715,video_detail,https://www.douyin.com/video/7615183013999037715,,200,2026-05-10T18:36:26.469642,,59,1,network_response_27,exact,high
20260510_183114,2026-05-10T18:36:36.149017,https://www.douyin.com/video/7615184186512592134,video_detail,https://www.douyin.com/video/7615184186512592134,,200,2026-05-10T18:36:36.149017,,31,,network_response_28,exact,high
20260510_183114,2026-05-10T18:36:42.977955,https://www.douyin.com/video/7615184555657514267,video_detail,https://www.douyin.com/video/7615184555657514267,,200,2026-05-10T18:36:42.977955,,63,1,network_response_27,exact,high
20260510_183114,2026-05-10T18:36:55.253801,https://www.douyin.com/video/7615185537460194611,video_detail,https://www.douyin.com/video/7615185537460194611,,200,2026-05-10T18:36:55.253801,,31,1,network_response_28,exact,high
20260510_183114,2026-05-10T18:37:02.310442,https://www.douyin.com/video/7615187264355847470,video_detail,https://www.douyin.com/video/7615187264355847470,,200,2026-05-10T18:37:02.310442,,27,,,none,low
20260510_183114,2026-05-10T18:37:05.609244,https://www.douyin.com/video/7615189051318587385,video_detail,https://www.douyin.com/video/7615189051318587385,,200,2026-05-10T18:37:05.609244,,28,,network_response_26,exact,high
20260510_183114,2026-05-10T18:37:09.269604,https://www.douyin.com/video/7615190939766581928,video_detail,https://www.douyin.com/video/7615190939766581928,,200,2026-05-10T18:37:09.269604,,61,1,network_response_27,exact,high
20260510_183114,2026-05-10T18:37:20.094411,https://www.douyin.com/video/7615191526385274127,video_detail,https://www.douyin.com/video/7615191526385274127,,200,2026-05-10T18:37:20.094411,,29,,,none,low
20260510_183114,2026-05-10T18:37:25.545240,https://www.douyin.com/video/7615191654185585970,video_detail,https://www.douyin.com/video/7615191654185585970,,200,2026-05-10T18:37:25.545240,,60,1,network_response_27,exact,high
20260510_183114,2026-05-10T18:37:35.172763,https://www.douyin.com/video/7615193698905723274,video_detail,https://www.douyin.com/video/7615193698905723274,,200,2026-05-10T18:37:35.172763,,33,1,,none,low
20260510_183114,2026-05-10T18:37:40.851810,https://www.douyin.com/video/7615199843393437041,video_detail,https://www.douyin.com/video/7615199843393437041,,200,2026-05-10T18:37:40.851810,,28,,network_response_27,exact,high
20260510_183114,2026-05-10T18:37:44.758324,https://www.douyin.com/video/7615203800814521663,video_detail,https://www.douyin.com/video/7615203800814521663,,200,2026-05-10T18:37:44.758324,,61,1,network_response_58,exact,high
20260510_183114,2026-05-10T18:37:54.681874,https://www.douyin.com/video/7615208521521430009,video_detail,https://www.douyin.com/video/7615208521521430009,,200,2026-05-10T18:37:54.681874,,55,1,network_response_27,exact,high
20260510_183114,2026-05-10T18:38:02.552155,https://www.douyin.com/video/7615209577532935458,video_detail,https://www.douyin.com/video/7615209577532935458,,200,2026-05-10T18:38:02.552155,,57,1,network_response_20,exact,high
20260510_183114,2026-05-10T18:38:11.666623,https://www.douyin.com/video/7615209947093093667,video_detail,https://www.douyin.com/video/7615209947093093667,,200,2026-05-10T18:38:11.666623,,28,,,none,low
20260510_183114,2026-05-10T18:38:18.345191,https://www.douyin.com/video/7615211760420703503,video_detail,https://www.douyin.com/video/7615211760420703503,,200,2026-05-10T18:38:18.345191,,58,1,network_response_27,exact,high
20260510_183114,2026-05-10T18:38:27.205300,https://www.douyin.com/video/7615220415434198312,video_detail,https://www.douyin.com/video/7615220415434198312,,200,2026-05-10T18:38:27.205300,,51,1,network_response_30,exact,high
20260510_183114,2026-05-10T18:38:39.404835,https://www.douyin.com/video/7615224030290778213,video_detail,https://www.douyin.com/video/7615224030290778213,,200,2026-05-10T18:38:39.404835,,33,,,none,low
20260510_183114,2026-05-10T18:38:46.412130,https://www.douyin.com/video/7615224240752594212,video_detail,https://www.douyin.com/video/7615224240752594212,,200,2026-05-10T18:38:46.412130,,29,,network_response_14,exact,high
20260510_183114,2026-05-10T18:38:51.587520,https://www.douyin.com/video/7615224891666599210,video_detail,https://www.douyin.com/video/7615224891666599210,,200,2026-05-10T18:38:51.587520,,79,1,network_response_27,exact,high
20260510_183114,2026-05-10T18:39:04.768007,https://www.douyin.com/video/7615224909756681482,video_detail,https://www.douyin.com/video/7615224909756681482,,200,2026-05-10T18:39:04.768007,,82,1,network_response_39,exact,high
20260510_183114,2026-05-10T18:39:22.826837,https://www.douyin.com/video/7615227324790855921,video_detail,https://www.douyin.com/video/7615227324790855921,,200,2026-05-10T18:39:22.826837,,62,1,network_response_33,exact,high
20260510_183114,2026-05-10T18:39:32.980915,https://www.douyin.com/video/7615233988688383275,video_detail,https://www.douyin.com/video/7615233988688383275,,200,2026-05-10T18:39:32.980915,,27,,network_response_26,exact,high
20260510_183114,2026-05-10T18:39:37.042144,https://www.douyin.com/video/7615235408997256454,video_detail,https://www.douyin.com/video/7615235408997256454,,200,2026-05-10T18:39:37.042144,,76,1,network_response_29,exact,high
20260510_183114,2026-05-10T18:39:49.117125,https://www.douyin.com/video/7615241410572209462,video_detail,https://www.douyin.com/video/7615241410572209462,,200,2026-05-10T18:39:49.117125,,27,,,none,low
20260510_183114,2026-05-10T18:39:52.396293,https://www.douyin.com/video/7615241979630233465,video_detail,https://www.douyin.com/video/7615241979630233465,,200,2026-05-10T18:39:52.396293,,28,,network_response_27,exact,high
20260510_183114,2026-05-10T18:39:56.870675,https://www.douyin.com/video/7615242902544944436,video_detail,https://www.douyin.com/video/7615242902544944436,,200,2026-05-10T18:39:56.870675,,27,,network_response_26,exact,high
20260510_183114,2026-05-10T18:40:02.508247,https://www.douyin.com/video/7615243572002021497,video_detail,https://www.douyin.com/video/7615243572002021497,,200,2026-05-10T18:40:02.508247,,32,,network_response_29,exact,high
20260510_183114,2026-05-10T18:40:08.216723,https://www.douyin.com/video/7615249209026010021,video_detail,https://www.douyin.com/video/7615249209026010021,,200,2026-05-10T18:40:08.216723,,15,,,none,low
20260510_183114,2026-05-10T18:40:11.873859,https://www.douyin.com/video/7615254789340859694,video_detail,https://www.douyin.com/video/7615254789340859694,,200,2026-05-10T18:40:11.873859,,85,1,network_response_29,exact,high
20260510_183114,2026-05-10T18:40:24.927149,https://www.douyin.com/video/7615255608496786740,video_detail,https://www.douyin.com/video/7615255608496786740,,200,2026-05-10T18:40:24.927149,,82,1,network_response_42,exact,high
20260510_183114,2026-05-10T18:40:40.260728,https://www.douyin.com/video/7615257397350649097,video_detail,https://www.douyin.com/video/7615257397350649097,,200,2026-05-10T18:40:40.260728,,74,1,network_response_33,exact,high
20260510_183114,2026-05-10T18:40:51.075856,https://www.douyin.com/video/7615258478839467279,video_detail,https://www.douyin.com/video/7615258478839467279,,200,2026-05-10T18:40:51.075856,,71,1,network_response_69,exact,high
