video_id,crawl_time,can_comment,can_forward,can_share,can_show_comment,allow_download,allow_duet,allow_music,allow_record,allow_stitch,private_status,is_delete,is_prohibited,in_reviewing,review_status,comment_permission_status
7615058656707469951,2026-05-10 18:31:14.821939,True,True,True,True,False,True,True,True,True,0,False,False,False,0,0
7615063700684262707,2026-05-10 18:31:23.635802,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7615065620242308017,2026-05-10 18:31:40.972411,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7615068716622974248,2026-05-10 18:31:51.277299,True,True,True,True,False,True,False,True,False,0,False,False,False,0,0
7615069348633333018,2026-05-10 18:32:06.765636,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7615075812320419411,2026-05-10 18:32:19.217931,True,True,True,True,False,True,True,True,True,0,False,False,False,0,0
7615085505151077672,2026-05-10 18:32:30.612033,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7615086011575680869,2026-05-10 18:32:36.446080,True,True,True,True,False,True,True,,,0,False,False,False,,
7615092888829021446,2026-05-10 18:32:42.528527,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7615094675912936755,2026-05-10 18:32:52.254729,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7615109339958791475,2026-05-10 18:32:58.306850,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7615135738488769846,2026-05-10 18:33:05.935402,True,True,True,True,False,True,False,True,False,0,False,False,False,0,0
7615137170907513573,2026-05-10 18:33:09.939102,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7615139960122838324,2026-05-10 18:33:21.766284,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7615140599020244243,2026-05-10 18:33:29.201595,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7615144573223963923,2026-05-10 18:33:38.473100,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7615145194161294632,2026-05-10 18:33:47.989758,True,True,True,True,False,True,False,True,False,0,False,False,False,0,0
7615151023098809641,2026-05-10 18:34:04.270812,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7615153471976688906,2026-05-10 18:34:14.592342,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7615154078213036529,2026-05-10 18:34:25.595881,True,True,True,True,False,True,True,True,True,0,False,False,False,0,0
7615154217435621746,2026-05-10 18:34:35.127969,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7615160400543693914,2026-05-10 18:34:43.334594,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7615160621604927433,2026-05-10 18:34:56.163594,True,True,True,True,False,True,False,True,False,0,False,False,False,0,0
7615161291074565210,2026-05-10 18:35:03.295714,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7615164007443451151,2026-05-10 18:35:14.669513,True,True,True,True,False,True,True,True,True,0,False,False,False,0,0
7615165648792645797,2026-05-10 18:35:27.502057,,,,,,,,,,,,,,,
7615165707873022888,2026-05-10 18:35:31.395624,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7615169263850048804,2026-05-10 18:35:42.004228,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7615177872927746171,2026-05-10 18:35:47.412170,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
