video_id,crawl_time,can_comment,can_forward,can_share,can_show_comment,allow_download,allow_duet,allow_music,allow_record,allow_stitch,private_status,is_delete,is_prohibited,in_reviewing,review_status,comment_permission_status
7622473264698314036,2026-05-06 18:29:05.809709,,,,,,,,,,,,,,,
7622305689017351906,2026-05-06 18:29:15.013238,,,,,,,,,,,,,,,
7619990977893339510,2026-05-06 18:29:19.772370,,,,,,,,,,,,,,,
7622236469284850970,2026-05-06 18:29:26.031967,,,,,,,,,,,,,,,
7625943440111941754,2026-05-06 18:29:39.345909,,,,,,,,,,,,,,,
7613388807098143194,2026-05-06 18:29:51.389041,,,,,,,,,,,,,,,
7628946780247428378,2026-05-06 18:30:00.900383,,,,,,,,,,,,,,,
7621066610589142322,2026-05-06 18:30:13.319622,,,,,,,,,,,,,,,
7604806816416927022,2026-05-06 18:30:23.959223,,,,,,,,,,,,,,,
7598118255686283761,2026-05-06 18:30:34.838470,,,,,,,,,,,,,,,
