crawl_batch_id,crawl_time,target_url,source_page_type,request_url,request_cursor,response_status,response_timestamp,response_headers_raw,network_response_count,runtime_objects_count,primary_source_key,match_type,confidence
20260506_182905,2026-05-06T18:29:05.809709,https://www.douyin.com/video/7622473264698314036,video_detail,https://www.douyin.com/video/7622473264698314036,,200,2026-05-06T18:29:05.809709,,33,,network_response_29,exact,high
20260506_182905,2026-05-06T18:29:15.013238,https://www.douyin.com/video/7622305689017351906,video_detail,https://www.douyin.com/video/7622305689017351906,,200,2026-05-06T18:29:15.013238,,26,,,none,low
20260506_182905,2026-05-06T18:29:19.772370,https://www.douyin.com/video/7619990977893339510,video_detail,https://www.douyin.com/video/7619990977893339510,,200,2026-05-06T18:29:19.772370,,27,,,none,low
20260506_182905,2026-05-06T18:29:26.031967,https://www.douyin.com/video/7622236469284850970,video_detail,https://www.douyin.com/video/7622236469284850970,,200,2026-05-06T18:29:26.031967,,62,1,network_response_32,exact,high
20260506_182905,2026-05-06T18:29:39.345909,https://www.douyin.com/video/7625943440111941754,video_detail,https://www.douyin.com/video/7625943440111941754,,200,2026-05-06T18:29:39.345909,,55,1,network_response_27,exact,high
20260506_182905,2026-05-06T18:29:51.389041,https://www.douyin.com/video/7613388807098143194,video_detail,https://www.douyin.com/video/7613388807098143194,,200,2026-05-06T18:29:51.389041,,35,1,network_response_31,exact,high
20260506_182905,2026-05-06T18:30:00.900383,https://www.douyin.com/video/7628946780247428378,video_detail,https://www.douyin.com/video/7628946780247428378,,200,2026-05-06T18:30:00.900383,,32,1,network_response_27,exact,high
20260506_182905,2026-05-06T18:30:13.319622,https://www.douyin.com/video/7621066610589142322,video_detail,https://www.douyin.com/video/7621066610589142322,,200,2026-05-06T18:30:13.319622,,30,1,,none,low
20260506_182905,2026-05-06T18:30:23.959223,https://www.douyin.com/video/7604806816416927022,video_detail,https://www.douyin.com/video/7604806816416927022,,200,2026-05-06T18:30:23.959223,,2,1,,none,low
20260506_182905,2026-05-06T18:30:34.838470,https://www.douyin.com/video/7598118255686283761,video_detail,https://www.douyin.com/video/7598118255686283761,,200,2026-05-06T18:30:34.838470,,8,1,,none,low
