epoch,train_loss,val_loss,auc,accuracy,precision,recall,f1,is_best
1,3.527109,0.579563,0.7605777777777778,0.6666666666666666,0.6811594202898551,0.31333333333333335,0.4292237442922374,True
2,2.738233,0.609902,0.7610444444444444,0.6706666666666666,0.71900826446281,0.29,0.41330166270783847,False
3,2.296486,0.547592,0.7657148148148147,0.6666666666666666,0.7016129032258065,0.29,0.41037735849056606,True
4,1.951457,0.515465,0.7782407407407408,0.6826666666666666,0.5576208178438662,1.0,0.7159904534606205,True
5,1.723932,0.704326,0.7688777777777778,0.6813333333333333,0.5565862708719852,1.0,0.7151370679380215,False
6,1.500577,0.496493,0.768637037037037,0.6826666666666666,0.5576208178438662,1.0,0.7159904534606205,True
7,1.313571,0.485815,0.7731629629629629,0.6533333333333333,0.625,0.3333333333333333,0.43478260869565216,True
8,1.218968,0.516926,0.7685814814814815,0.6813333333333333,0.5565862708719852,1.0,0.7151370679380215,False
9,1.091588,0.496042,0.7525518518518518,0.6746666666666666,0.5598290598290598,0.8733333333333333,0.6822916666666666,False
10,0.968466,0.493942,0.784362962962963,0.6786666666666666,0.6277056277056277,0.48333333333333334,0.5461393596986818,False
11,0.931519,0.509723,0.7700777777777779,0.6,0.5,0.006666666666666667,0.013157894736842105,False
12,0.837136,0.490161,0.7841666666666667,0.6826666666666666,0.5578358208955224,0.9966666666666667,0.715311004784689,False
13,0.796526,0.497921,0.7286629629629631,0.672,0.5535714285714286,0.93,0.6940298507462687,False
14,0.746814,0.497748,0.7267962962962962,0.6826666666666666,0.5578358208955224,0.9966666666666667,0.715311004784689,False
15,0.741747,0.49604,0.7824481481481482,0.6866666666666666,0.589041095890411,0.7166666666666667,0.6466165413533834,False
