video_id,page_url,author_id,author_name,author_profile_url,desc_text,publish_time_raw,publish_time_std,like_count_raw,comment_count_raw,share_count_raw,like_count,comment_count,share_count,collect_count,hashtag_list,hashtag_count,cover_url,music_name,duration_sec,source_entry,crawl_time
7601513586536455034,https://www.douyin.com/video/7601513586536455034,111285840763,飞腾影视,https://www.douyin.com/user/self?from_nav=1,"这部电影艺术成份很高 ,百看不厌 精彩无限 #赌神 #周润发 #刘德华 #吴孟达 #王祖贤",0,,2885,45,113,,,,,"['赌神', '周润发', '刘德华', '吴孟达', '王祖贤']",5,https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1777474800&x-signature=CIjbyjG%2BcdCj1c%2BdwQbqmaAg418%3D&from=327834062,,,manual_url,2026-04-15 23:05:28.622431
7601513586536455034,https://www.douyin.com/video/7616931519998774579,111285840763,飞腾影视,https://www.douyin.com/user/self?from_nav=1,"这部电影艺术成份很高 ,百看不厌 精彩无限 #赌神 #周润发 #刘德华 #吴孟达 #王祖贤",0,,2885,45,113,,,,,"['赌神', '周润发', '刘德华', '吴孟达', '王祖贤']",5,https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1777474800&x-signature=CIjbyjG%2BcdCj1c%2BdwQbqmaAg418%3D&from=327834062,,,manual_url,2026-04-15 23:05:41.113203
6601200774993152013,https://www.douyin.com/video/7601523151377321262,4161005071894719,喵游记MuaWoo,https://www.douyin.com/user/self?from_nav=1,{},0,,1916,149,208,60,,1220,,"['青年创作者成长计划', '抖音年味争霸赛', '家乡特色小吃', '推荐我的家乡美食', '沈阳']",5,https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1777474800&x-signature=CIjbyjG%2BcdCj1c%2BdwQbqmaAg418%3D&from=327834062,,,manual_url,2026-04-15 23:05:43.140248
253,https://www.douyin.com/video/7621965659508968767,a0d6cbbf-6908-a92f-a931-71ffe2a2317c,我的,https://www.douyin.com/user/self?from_nav=1,- 抖音电商直播间带货榜是根据真实数据进行排名的直播间排行榜，希望帮助消费者通过榜单找到正在直播的好商品，让选择更简单。直播间排名越靠前曝光机会越大。,1776265336122,,,,,,,,,[],0,,,,manual_url,2026-04-15 23:05:48.571009
