video_id,page_url,author_id,author_name,author_profile_url,desc_text,publish_time_raw,publish_time_std,like_count_raw,comment_count_raw,share_count_raw,like_count,comment_count,share_count,collect_count,hashtag_list,hashtag_count,cover_url,music_name,duration_sec,source_entry,match_type,confidence,selected_reason,is_primary_match,crawl_time
7601513586536455034,https://www.douyin.com/video/7601513586536455034,111285840763,飞腾影视,https://www.douyin.com/user/self?from_nav=1,"这部电影艺术成份很高 ,百看不厌 精彩无限 #赌神 #周润发 #刘德华 #吴孟达 #王祖贤",0,,2886,45,113,,,,,"['赌神', '周润发', '刘德华', '吴孟达', '王祖贤']",5,https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1777482000&x-signature=lU4ws6sFgK3RnY7yR%2FvawmpcTVw%3D&from=327834062,,,manual_url,exact,high,exact_video_id_match,True,2026-04-16 01:17:31.334205
7616931519998774579,https://www.douyin.com/video/7616931519998774579,3118643368181163,Mine威杰,https://www.douyin.com/user/self?from_nav=1,#我的世界极限生存 #我的世界多人剧情 #娱乐 #都市传说 #恐怖,0,,122329,2443,7910,,,,,"['我的世界极限生存', '我的世界多人剧情', '娱乐', '都市传说', '恐怖']",5,https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1777482000&x-signature=lU4ws6sFgK3RnY7yR%2FvawmpcTVw%3D&from=327834062,,,manual_url,exact,high,exact_video_id_match,True,2026-04-16 01:17:37.110096
1,https://www.douyin.com/video/7601523151377321262,2226983432888585,喵游记MuaWoo,https://www.douyin.com/user/self?from_nav=1,PC Tab,2025-11-26,,1916,149,208,60,,15,,"['青年创作者成长计划', '抖音年味争霸赛', '家乡特色小吃', '推荐我的家乡美食', '沈阳']",5,https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1777482000&x-signature=lU4ws6sFgK3RnY7yR%2FvawmpcTVw%3D&from=327834062,,,manual_url,partial,medium,partial_video_id_match,True,2026-04-16 01:17:39.568206
7621965659508968767,https://www.douyin.com/video/7621965659508968767,792113151749196,胡乱乱漫剪,https://www.douyin.com/user/self?from_nav=1,不死川实弥和富冈义勇两个人，简直是标准的文生武相和武生文相啊！！#鬼灭之刃 #不死川实弥 #富冈义勇 #我在抖音看动漫 #充能计划,0,,64213,302,2907,564,,2907,,"['鬼灭之刃', '不死川实弥', '富冈义勇', '我在抖音看动漫', '充能计划']",5,https://p9-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1777482000&x-signature=2JEHjvzVrZHlqiOxZohQjBh078w%3D&from=327834062,,,manual_url,exact,high,exact_video_id_match,True,2026-04-16 01:17:45.930050
