video_id,page_url,author_id,author_name,author_profile_url,desc_text,publish_time_raw,publish_time_std,like_count_raw,comment_count_raw,share_count_raw,like_count,comment_count,share_count,collect_count,hashtag_list,hashtag_count,cover_url,music_name,duration_sec,source_entry,crawl_time
16306145,https://www.douyin.com/video/7601513586536455034,53476834-9279-aa82-92a5-3ab2c2d13fac,飞腾影视,https://www.douyin.com/user/self?from_nav=1,- 抖音电商直播间带货榜是根据真实数据进行排名的直播间排行榜，希望帮助消费者通过榜单找到正在直播的好商品，让选择更简单。直播间排名越靠前曝光机会越大。,1776259936129,,2885,45,113,,,,,"['赌神', '周润发', '刘德华', '吴孟达', '王祖贤']",5,https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1777467600&x-signature=R8iBBD8Sgec1avWDJZstQx2rLvI%3D&from=327834062,,,manual_url,2026-04-15 21:37:56.881551
7601513586536455034,https://www.douyin.com/video/7616931519998774579,111285840763,飞腾影视,https://www.douyin.com/user/self?from_nav=1,"这部电影艺术成份很高 ,百看不厌 精彩无限 #赌神 #周润发 #刘德华 #吴孟达 #王祖贤",0,,2885,45,113,900,,113,,"['赌神', '周润发', '刘德华', '吴孟达', '王祖贤']",5,https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1777467600&x-signature=R8iBBD8Sgec1avWDJZstQx2rLvI%3D&from=327834062,,,manual_url,2026-04-15 21:38:06.844443
16306145,https://www.douyin.com/video/7601523151377321262,1284691497587795,喵游记MuaWoo,https://www.douyin.com/user/self?from_nav=1,,1776259936129,,0,149,208,60,,208,,"['青年创作者成长计划', '抖音年味争霸赛', '家乡特色小吃', '推荐我的家乡美食', '沈阳']",5,https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1777467600&x-signature=R8iBBD8Sgec1avWDJZstQx2rLvI%3D&from=327834062,,,manual_url,2026-04-15 21:38:14.499087
16306145,https://www.douyin.com/video/7621965659508968767,53476834-9279-aa82-92a5-3ab2c2d13fac,胡乱乱漫剪,https://www.douyin.com/user/self?from_nav=1,,1776259936129,,64177,302,2903,,,,,"['鬼灭之刃', '不死川实弥', '富冈义勇', '我在抖音看动漫', '充能计划']",5,https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1777467600&x-signature=R8iBBD8Sgec1avWDJZstQx2rLvI%3D&from=327834062,,,manual_url,2026-04-15 21:38:24.043407
