video_id,page_url,author_id,publish_time_raw,crawl_time,author_follower_count,author_total_favorited,hashtag_count,duration_sec,collect_count,like_count_num,comment_count_num,share_count_num,publish_hour,publish_weekday,is_weekend,days_since_publish,source_entry,match_type,confidence,author_verification_type,desc_text,author_name,hashtag_list,desc_text_length,has_desc_text,has_hashtag
7612586895486307590,https://www.douyin.com/video/7612586895486307590,61197954847616,1772455502,2026-04-21 20:57:51.633305,86798,5230054,0,215040,5992,5893,3078,4960,20,0,0,50,manual_url,exact,high,1.0,写三本火三本，墨香铜臭有多厉害？#墨香铜臭 #魔道祖师 #穿书自救指南 #天官赐福 #小说,Nachhaltig,[],45,1,0
7612968545047088438,https://www.douyin.com/video/7612968545047088438,2608458007323943,1772532415,2026-04-21 20:58:52.744889,202405,2287097,5,324546,3706,17332,404,8445,18,1,0,49,manual_url,exact,high,1.0,#火鸡面 #爆浆蛋糕 #炸鸡 #福团 #芝士虾滑,小果食🍜,"['火鸡面', '爆浆蛋糕', '炸鸡', '福团', '芝士虾滑']",24,1,1
7612974643011472681,https://www.douyin.com/video/7612974643011472681,2052121179721611,1772533850,2026-04-21 20:59:02.158691,23516,1614252,3,225067,3771,35008,1490,3262,18,1,0,49,manual_url,exact,high,1.0,#电锯人 #电锯人漫画 #藤本树,废柴菌的吐槽之魂,"['电锯人', '电锯人漫画', '藤本树']",16,1,1
7613006121490676075,https://www.douyin.com/video/7613006121490676075,4235784672253620,1772596500,2026-04-21 20:59:20.041124,80269,132546,5,669,1370,2054,106,671,11,2,0,48,manual_url,exact,high,1.0,灵隐寺为什么叫云林禅寺？灵隐寺里面有哪些看点？有哪些重要的古迹文物你知道吗？#杭州旅游攻略 #灵隐寺攻略  #浙江文旅宣推官 #灵隐寺 #灵隐寺飞来峰,杭州晓明旅行记,"['杭州旅游攻略', '灵隐寺攻略', '浙江文旅宣推官', '灵隐寺', '灵隐寺飞来峰']",75,1,1
7613072307984026920,https://www.douyin.com/video/7613072307984026920,1849791771050423,1772593140,2026-04-21 20:59:24.537073,109332,1089902,5,318694,667,5491,624,4390,10,2,0,48,manual_url,exact,high,1.0,#特斯拉 #自驾新疆 #modely #modelyl #特斯拉露,小胡特费电,"['特斯拉', '自驾新疆', 'modely', 'modelyl', '特斯拉露']",33,1,1
7613229026765384881,https://www.douyin.com/video/7613229026765384881,3399332604689403,1772614888,2026-04-21 20:59:33.804147,1747387,25219552,5,265403,6345,70518,2633,8710,17,2,0,48,manual_url,exact,high,1.0,#铁路  #火车 #高铁 #庄哥铁路游#瓜子二手车,庄哥铁路游（原名郑局庄段）,"['铁路', '火车', '高铁', '庄哥铁路游', '瓜子二手车']",25,1,1
7613300192837668142,https://www.douyin.com/video/7613300192837668142,70429709448,1772629200,2026-04-21 20:59:46.725517,1517022,12912929,4,404,24682,42562,860,6247,21,2,0,47,manual_url,exact,high,1.0,#安女士美食教程 #朝鲜族 #朝鲜族美食 #茄子咸菜,金盆儿,"['安女士美食教程', '朝鲜族', '朝鲜族美食', '茄子咸菜']",26,1,1
7613396176133459219,https://www.douyin.com/video/7613396176133459219,1097753690124362,1772633144,2026-04-21 20:59:59.952344,734624,7478904,4,730,30726,91747,1001,32480,22,2,0,47,manual_url,exact,high,1.0,#电影解说 #恐怖片 #恐怖电影解说 #抖音午夜放映厅,恐不说,"['电影解说', '恐怖片', '恐怖电影解说', '抖音午夜放映厅']",27,1,1
7613592279432924468,https://www.douyin.com/video/7613592279432924468,1020818953866695,1772847996,2026-04-21 21:00:16.988130,6931,76879,0,241367,2039,14,138,1191,9,5,1,45,manual_url,exact,high,1.0,"无广测评！
#糯叽叽 #抹茶控 #甜品治愈一切 #拼多多甜品 #糯叽叽美食",自由落体运动员,[],37,1,0
7613683628375133455,https://www.douyin.com/video/7613683628375133455,104571122388,1772699844,2026-04-21 21:00:30.736912,18856175,245275679,5,551,127492,718506,19454,212298,16,3,0,47,manual_url,exact,high,1.0,#炸鸡 #夜宵 #一起吃饭吧 #火鸡面 #汉堡,吃货老外铁蛋儿,"['炸鸡', '夜宵', '一起吃饭吧', '火鸡面', '汉堡']",23,1,1
7614013297335045422,https://www.douyin.com/video/7614013297335045422,84856040888,1772775624,2026-04-21 21:00:43.717129,1555772,4823707,4,241767,2970,3950,187,398,13,4,0,46,manual_url,exact,high,1.0,#童年零食 #开箱 #显眼包 #美食挑战,聚宝鹏,"['童年零食', '开箱', '显眼包', '美食挑战']",20,1,1
7614020063171054867,https://www.douyin.com/video/7614020063171054867,110222466413,1772798400,2026-04-21 21:00:59.192698,361732,1530497,5,842,960,8075,245,1016,20,4,0,46,manual_url,exact,high,1.0,"真实的韩国到底是什么样？这次我们会从韩国本地人、留学生以及我们自己的游客视角一起来看看！
#韩国 #旅行 #真实的韩国 #首尔 #vlog",六斤Libra,"['韩国', '旅行', '真实的韩国', '首尔', 'vlog']",69,1,1
7614051080132889866,https://www.douyin.com/video/7614051080132889866,3634312509659018,1772785028,2026-04-21 21:01:13.962146,6527,119282,4,311775,4673,9871,473,757,16,4,0,46,manual_url,exact,high,1.0,#鬼灭之刃 #日漫 #富冈义勇 #蝴蝶忍,动漫安利局,"['鬼灭之刃', '日漫', '富冈义勇', '蝴蝶忍']",20,1,1
7614105281647103284,https://www.douyin.com/video/7614105281647103284,2429276162631513,1772851614,2026-04-21 21:01:28.487480,160838,4697560,0,477,2655,514,721,1786,10,5,1,45,manual_url,exact,high,1.0,#尸兄 #我叫白小飞 #童年回忆 #尸王龙右 #葫芦娃,快乐贩卖机,[],27,1,0
7614132371868224811,https://www.douyin.com/video/7614132371868224811,101255463967,1772929552,2026-04-21 21:01:49.213040,88414,813536,0,718,1080,229,2035,545,8,6,1,44,manual_url,exact,high,1.0,#飞机餐 #公务舱 #商务舱 #坐飞机,sanctuary👾,[],19,1,0
7614409425726892155,https://www.douyin.com/video/7614409425726892155,3153045023632712,1772876700,2026-04-21 21:02:07.089105,382884,6461481,5,280367,521,3240,299,1077,17,5,1,45,manual_url,exact,high,1.0,#地理知识 #地理科普 #地理 #徒步登山 #玉龙雪山,探长地球说,"['地理知识', '地理科普', '地理', '徒步登山', '玉龙雪山']",27,1,1
7614416657586457871,https://www.douyin.com/video/7614416657586457871,1013101209849082,1772869544,2026-04-21 21:02:21.517245,119401,646782,5,719,33620,172266,1272,14318,15,5,1,45,manual_url,exact,high,1.0,#傲慢与偏见 #她说 #影视漫谈编辑部 #高分电影 #了不起的精讲团,哈姆雷妹,"['傲慢与偏见', '她说', '影视漫谈编辑部', '高分电影', '了不起的精讲团']",34,1,1
7614422485593678198,https://www.douyin.com/video/7614422485593678198,55365068410,1772878080,2026-04-21 21:02:59.840083,69100,1441643,5,195400,10762,53088,745,23337,18,5,1,45,manual_url,exact,high,1.0,#望远市场 #韩国小吃 #韩国美食推荐 #韩国首尔 #韩国传统市场,哎么英仔,"['望远市场', '韩国小吃', '韩国美食推荐', '韩国首尔', '韩国传统市场']",33,1,1
7614449562345803046,https://www.douyin.com/video/7614449562345803046,3956482029125818,1772877205,2026-04-21 21:03:14.053537,21993,2175658,5,186700,8859,59693,491,2760,17,5,1,45,manual_url,exact,high,1.0,#魔道祖师 #魏无羡 #沈清秋 #动漫编年史 #我在抖音看动漫,小婷漫剪,"['魔道祖师', '魏无羡', '沈清秋', '动漫编年史', '我在抖音看动漫']",31,1,1
7614483854670306546,https://www.douyin.com/video/7614483854670306546,4145605466404825,1772885178,2026-04-21 21:03:48.021645,283036,3205401,3,331255,5829,17958,2601,28113,20,5,1,45,manual_url,exact,high,1.0,#天价美食 #上海美食 #地方特色美食,村里人,"['天价美食', '上海美食', '地方特色美食']",19,1,1
7614525888310332707,https://www.douyin.com/video/7614525888310332707,2842690692317402,1772895012,2026-04-21 21:04:02.647371,7502,24662,4,176939,15701,11617,264,6411,22,5,1,44,manual_url,exact,high,1.0,#芝士猪排 #爆浆猪排 #美食推荐 #美食,寻味,"['芝士猪排', '爆浆猪排', '美食推荐', '美食']",21,1,1
7614561481413990779,https://www.douyin.com/video/7614561481413990779,3509238861930989,1772925600,2026-04-21 21:04:36.218473,53013,435595,3,538,11129,33758,2985,7582,7,6,1,44,manual_url,exact,high,1.0,佛教四大名山之一九华山全网超全祈福攻略，跟着猫姐的路线走省时省力不废腿#九华山祈福 #九华山风景区 #猫姐来了,猫姐来了,"['九华山祈福', '九华山风景区', '猫姐来了']",55,1,1
7614620459602152744,https://www.douyin.com/video/7614620459602152744,994405401498540,1772940600,2026-04-21 21:04:55.120248,208953,880387,5,1551,2091,17086,826,1537,11,6,1,44,manual_url,exact,high,1.0,#英国 #伦敦 #富人区  #旅行 #春日撒野指南,汀哥主要怕麻烦,"['英国', '伦敦', '富人区', '旅行', '春日撒野指南']",25,1,1
7614694376580730148,https://www.douyin.com/video/7614694376580730148,2313005177257262,1772934250,2026-04-21 21:05:40.091954,363272,10840142,4,676,4154,29325,450,1172,9,6,1,44,manual_url,exact,high,1.0,"漫画名：玩物
#玩物#玩物解说#漫画解说#漫画推荐",狐扯,"['玩物', '玩物解说', '漫画解说', '漫画推荐']",25,1,1
7614695862547025194,https://www.douyin.com/video/7614695862547025194,7507529782327706681,1772934579,2026-04-21 21:06:00.036266,8642,41998,0,294012,3408,2990,295,2419,9,6,1,44,manual_url,exact,high,1.0,如果你时间充裕，来贵州可以这样玩~,贵州领队 | 阿骆,[],17,1,0
7615061488977317146,https://www.douyin.com/video/7615061488977317146,3118638858243587,1773019678,2026-04-21 21:06:24.420832,462477,5430459,5,219917,6952,31664,264,2456,9,0,0,43,manual_url,exact,high,1.0,#国漫 #魔道祖师 #蓝忘机 #魏无羡 #铁链栓疯狗,喵叽漫谈,"['国漫', '魔道祖师', '蓝忘机', '魏无羡', '铁链栓疯狗']",26,1,1
7615149319166922027,https://www.douyin.com/video/7615149319166922027,4234972565605982,1773046199,2026-04-21 21:09:37.709349,1745863,9729222,5,717,39513,167493,1657,23476,16,0,0,43,manual_url,exact,high,1.0,美食测评千人千味，口味仅代表我个人，仅供大家参考！如果大家近期有什么超想看的测评，记得给我发私信或者评论区留言喔！注：封神榜>名士榜>凡人榜>妖魔榜#神奇的闲鱼 #新版闲鱼 #按斤称零食 #网红零食 #黄桃罐头,穿毛裤的小拉泽,"['神奇的闲鱼', '新版闲鱼', '按斤称零食', '网红零食', '黄桃罐头']",105,1,1
7615160400543693914,https://www.douyin.com/video/7615160400543693914,4472444156918444,1773050400,2026-04-21 21:10:48.035764,8339980,338112101,2,208867,7863,255144,1174,42045,18,0,0,43,manual_url,exact,high,1.0,#挑战20倍辣一蘭拉面#夫妻,你的茜茜上线啦！,"['挑战20倍辣一蘭拉面', '夫妻']",14,1,1
7615193698905723274,https://www.douyin.com/video/7615193698905723274,92751163696,1773050453,2026-04-21 21:11:05.791660,62652,1140668,4,1571,6791,10014,753,3932,18,0,0,43,manual_url,exact,high,1.0,"历时12个月 跨越四季 300多天  35000公里终于总结。了新疆一年四季的旅行攻略,希望能够帮到有需求的你！#万人说新疆 #RealXinjiang #SharetheRealXinjiangwiththeWorld #旅拍摄影师亮仔",是靓仔 （摄影师 ）,"['万人说新疆', 'realxinjiang', 'sharetherealxinjiangwiththeworld', '旅拍摄影师亮仔']",119,1,1
7615201383675414693,https://www.douyin.com/video/7615201383675414693,79963237264,1773052240,2026-04-21 21:11:18.433129,101260,2887974,5,347021,4675,17944,375,6291,18,0,0,43,manual_url,exact,high,1.0,#泰国美食 #泰国旅游 #曼谷美食 #曼谷旅游 #泰兰德的夏天永不停歇,碳酸妖的觅食日记,"['泰国美食', '泰国旅游', '曼谷美食', '曼谷旅游', '泰兰德的夏天永不停歇']",35,1,1
7615203800814521663,https://www.douyin.com/video/7615203800814521663,3804730574769360,1773052852,2026-04-21 21:13:21.574914,57104,1040300,4,391,6600,45742,968,8196,18,0,0,43,manual_url,exact,high,1.0,#黑科技 #熊出没 #光头强 #鸭梨牌山寨手机,魔神Z放映局,"['黑科技', '熊出没', '光头强', '鸭梨牌山寨手机']",23,1,1
7615234093273353481,https://www.douyin.com/video/7615234093273353481,98412240642,1773059874,2026-04-21 21:14:22.869983,779892,3686034,2,1517,2385,8247,194,833,20,0,0,43,manual_url,exact,high,1.0,#60秒 #游戏实况,宣宣老登,"['60秒', '游戏实况']",10,1,1
7615241410572209462,https://www.douyin.com/video/7615241410572209462,7598386966841820219,1773061626,2026-04-21 21:15:04.960713,7445,40384,5,470,1254,4080,107,114,21,0,0,43,manual_url,exact,high,1.0,#诺门坎战役 #二战 #西伯利亚挖土豆 #朱可夫 #战争,老丁不才,"['诺门坎战役', '二战', '西伯利亚挖土豆', '朱可夫', '战争']",28,1,1
7615452906074098971,https://www.douyin.com/video/7615452906074098971,1795969867321703,1773110808,2026-04-21 21:17:59.403684,39056,1022007,5,259668,18337,42428,575,3556,10,1,0,42,manual_url,exact,high,1.0,#抖音精选 #鬼灭之刃 #富冈义勇 #动漫编年史 #鬼灭之刃无限城篇,古桥文乃的动漫笔记,"['抖音精选', '鬼灭之刃', '富冈义勇', '动漫编年史', '鬼灭之刃无限城篇']",34,1,1
7615472845297158322,https://www.douyin.com/video/7615472845297158322,4292936076101757,1773115445,2026-04-21 21:18:33.174175,1085783,9580087,5,1558,1772,9267,278,544,12,1,0,42,manual_url,exact,high,1.0,#影娱漫谈编辑部 #了不起的精讲团 #高育良 #人民的名义 #沙瑞金,小允子,"['影娱漫谈编辑部', '了不起的精讲团', '高育良', '人民的名义', '沙瑞金']",34,1,1
7615549379047659163,https://www.douyin.com/video/7615549379047659163,52314834827,1773133870,2026-04-21 21:18:57.445705,585327,5187424,3,210800,3275,33662,2255,16381,17,1,0,42,manual_url,exact,high,1.0,来个牛排，来点串，简简单单快乐一下#美食 #烧烤 #惬意生活,孔十三,"['美食', '烧烤', '惬意生活']",30,1,1
7615566765363318054,https://www.douyin.com/video/7615566765363318054,2966939591508179,1773137318,2026-04-21 21:20:37.931069,6298,102778,4,212167,2178,4216,105,255,18,1,0,42,manual_url,exact,high,1.0,有爱的家庭养出恋家的鸟，其他人都去见了自己亲人，而她把家人留在人间#鬼灭之刃 #甘露寺蜜璃 #伊黑小芭内 #蛇恋,动漫补给站,"['鬼灭之刃', '甘露寺蜜璃', '伊黑小芭内', '蛇恋']",56,1,1
7615587699314986276,https://www.douyin.com/video/7615587699314986276,106605001361,1773142200,2026-04-21 21:21:42.391122,369948,10709041,0,1560,8740,39481,767,4000,19,1,0,42,manual_url,exact,high,1.0,,ZS剪辑,[],0,0,0
7615627442803417457,https://www.douyin.com/video/7615627442803417457,3441940370053795,1773151439,2026-04-21 21:23:15.614236,200508,3062488,3,824,2725,18718,682,4471,22,1,0,41,manual_url,exact,high,1.0,#经典港片 #恐怖 #怀旧,圣诞影视,"['经典港片', '恐怖', '怀旧']",13,1,1
7615834657766116654,https://www.douyin.com/video/7615834657766116654,1275038919567108,1773199691,2026-04-21 21:25:11.853614,942939,11967414,5,168926,14583,170355,1523,56981,11,2,0,41,manual_url,exact,high,1.0,#治愈系美食#把春天装进蛋糕里#高比克5A  #高比克5A三代双涡流风炉烤箱#高比克007,妮妮的料理时间,"['治愈系美食', '把春天装进蛋糕里', '高比克5A', '高比克5A三代双涡流风炉烤箱', '高比克007']",45,1,1
7615850961060639350,https://www.douyin.com/video/7615850961060639350,708535916430536,1773399078,2026-04-21 21:25:55.908973,2738314,46164672,0,250534,15414,912,2987,4905,18,4,0,39,manual_url,exact,high,1.0,#恋爱 #心动 #轻漫计划 #帅哥 #唯品会,鱼仔,[],22,1,0
7615853259512745216,https://www.douyin.com/video/7615853259512745216,99423614936099,1773219660,2026-04-21 21:26:31.206539,287074,1616955,5,612,2878,14226,2554,3860,17,2,0,41,manual_url,exact,high,1.0,#少林寺 #中岳嵩山 #少室山 #伯希和冲锋衣#旅游,山猫Girls,"['少林寺', '中岳嵩山', '少室山', '伯希和冲锋衣', '旅游']",26,1,1
7615906927494630675,https://www.douyin.com/video/7615906927494630675,7537680686586709050,1773224220,2026-04-21 21:28:20.043212,34086,168843,0,2744,1672,9043,690,429,18,2,0,41,manual_url,exact,high,1.0,巴布亚“土著人”的美食，巨大的红色植物,耀阳环球旅行,[],19,1,0
7615917938175905060,https://www.douyin.com/video/7615917938175905060,2482046980068944,1773228600,2026-04-21 21:30:28.226884,68295,9302582,5,574,54422,165374,2655,29712,19,2,0,41,manual_url,exact,high,1.0,你说你想看纯爱，于是我陪你看了一遍又一遍#好想告诉你#阿宅的恋爱真难 #元气少女缘结神#纯爱 #二次元,熬夜刷片的小涵,"['好想告诉你', '阿宅的恋爱真难', '元气少女缘结神', '纯爱', '二次元']",51,1,1
7615972494008143114,https://www.douyin.com/video/7615972494008143114,4163189782618772,1773231792,2026-04-21 21:31:01.328246,581973,6767998,5,729,2063,10192,540,830,20,2,0,41,manual_url,exact,high,1.0,#泰坦巨蟒 #蛇 #科普 #蟒蛇 #生物科普,陈龙科普,"['泰坦巨蟒', '蛇', '科普', '蟒蛇', '生物科普']",22,1,1
7616285672597153642,https://www.douyin.com/video/7616285672597153642,750313996815220,1773304696,2026-04-21 21:31:30.566078,39728,663531,5,60867,21580,93492,803,34228,16,3,0,40,manual_url,exact,high,1.0,"#好好吃饭大赛#把美食写成诗
软糯拉丝的糯米皮包裹着香甜丝滑的蓝莓慕斯，口感超丰富，好吃停不下来💕
#抖音美食推荐官##烘焙教程 #免烤箱甜品",馋嘴啵啵,"['好好吃饭大赛', '把美食写成诗', '抖音美食推荐官', '烘焙教程', '免烤箱甜品']",71,1,1
7616329006098533638,https://www.douyin.com/video/7616329006098533638,93151384288,1773314821,2026-04-21 21:31:44.787729,6316,33125,4,1748,1370,11746,1059,2888,19,3,0,40,manual_url,exact,high,1.0,"去了一趟越南，从胡志明一路南下到湄公河三角洲。
本来以为就是个普通景区，结果遇到很多离谱的东西：
 一个“只吃椰子”的教派遗迹
 九根龙柱的奇怪建筑
 便宜到怀疑人生的水果市场
有些地方真的 离谱，但上头。
 #嵩祺探长 #玩转经纬 #越南 #越南旅游 @觉木",嵩祺探长,"['嵩祺探长', '玩转经纬', '越南', '越南旅游']",130,1,1
7616680806907497766,https://www.douyin.com/video/7616680806907497766,1871790918874314,1773459000,2026-04-21 21:32:17.909217,15383,1050043,5,209282,2292,9007,332,895,11,5,1,38,manual_url,exact,high,1.0,#纯爱 #抖音精选 #撒野 #小蘑菇 #破云,开心的蜡笔,"['纯爱', '抖音精选', '撒野', '小蘑菇', '破云']",22,1,1
7616683875292483685,https://www.douyin.com/video/7616683875292483685,215940560585275,1773397410,2026-04-21 21:32:38.635828,1115214,16500009,5,352640,3786,16550,499,8237,18,4,0,39,manual_url,exact,high,1.0,#雪糕 #冰淇淋 #芭乐#奶糕 #水果,萝北的吃吃,"['雪糕', '冰淇淋', '芭乐', '奶糕', '水果']",19,1,1
7616699320989040506,https://www.douyin.com/video/7616699320989040506,63631662468,1773401351,2026-04-21 21:33:36.786822,1440246,13409750,0,207934,6551,116,201,981,19,4,0,39,manual_url,exact,high,1.0,#热梗 #音乐推荐 #不知火舞#熊大快跑,爱播,[],20,1,0
7616751829237419299,https://www.douyin.com/video/7616751829237419299,3714596697288060,1773413252,2026-04-21 21:35:10.644605,245458,1625056,5,1687,7205,25777,369,2099,22,4,0,38,manual_url,exact,high,1.0,#电影解说 #动作电影 #美剧 #悬疑 #犯罪悬疑,不染电影,"['电影解说', '动作电影', '美剧', '悬疑', '犯罪悬疑']",25,1,1
7616765958964105851,https://www.douyin.com/video/7616765958964105851,70398348177,1773458400,2026-04-21 21:35:53.202776,4719636,91508136,4,284606,1707,42393,1335,1581,11,5,1,38,manual_url,exact,high,1.0,大雪封路，货车司机等待解封：一锅白饭拌新疆辣椒丝，就是跑车人的一餐#记录卡车生活 #干饭人 #在路上 #下饭神器,田野上的繁荣,"['记录卡车生活', '干饭人', '在路上', '下饭神器']",56,1,1
7617024054834335019,https://www.douyin.com/video/7617024054834335019,699731334413051,1773476633,2026-04-21 21:36:35.364712,45923,1185720,5,1618,1035,5562,153,262,16,5,1,38,manual_url,exact,high,1.0,#库里38岁生日快乐 #库里 #篮球 #三分之神 #篮球众星,篮球众星,"['库里38岁生日快乐', '库里', '篮球', '三分之神', '篮球众星']",30,1,1
7617081482964564426,https://www.douyin.com/video/7617081482964564426,1913564544634760,1773489985,2026-04-21 21:37:13.089758,25084,710084,4,1575,18487,48394,450,5782,20,5,1,38,manual_url,exact,high,1.0,#国漫作者团 #国漫辩论赛 #一人之下#国漫编年史,文优是菜鸟.,"['国漫作者团', '国漫辩论赛', '一人之下', '国漫编年史']",25,1,1
7617215052890872037,https://www.douyin.com/video/7617215052890872037,4420509520889496,1773546000,2026-04-21 21:37:43.240668,4887,146206,5,597,2654,3294,330,2665,11,6,1,37,manual_url,exact,high,1.0,【越南行记1｜老街】去了一次越南才知道什么叫低成本快乐！#青年创作者成长计划 #交换世界计划  #旅行 #越南 #出国旅行,罗瑞,"['青年创作者成长计划', '交换世界计划', '旅行', '越南', '出国旅行']",61,1,1
7617411152225602822,https://www.douyin.com/video/7617411152225602822,3825931423057128,1773653145,2026-04-21 21:38:23.221572,217886,2259086,0,342500,430,59,1754,1312,17,0,0,36,manual_url,exact,high,1.0,{},一只蝈蝈,[],0,0,0
7617547065350773609,https://www.douyin.com/video/7617547065350773609,3624421501446782,1773648000,2026-04-21 21:40:24.770768,825051,12029412,5,693,5786,51432,1354,19231,16,0,0,36,manual_url,exact,high,1.0,,皮蛋蛋,"['抹茶', '抹茶控', '甜品治愈一切', '甜品', '深夜放毒系列之让你饿的睡不着']",0,0,1
7617816841326546182,https://www.douyin.com/video/7617816841326546182,3054864870681927,1773661226,2026-04-21 21:41:01.337839,274079,8297200,5,720,7608,27212,249,2625,19,0,0,36,manual_url,exact,high,1.0,#恶搞之家 #解说 #动画 #familyguy #饺子,宝哥动漫,"['恶搞之家', '解说', '动画', 'familyguy', '饺子']",28,1,1
7618116094112337202,https://www.douyin.com/video/7618116094112337202,105525949232,1773738120,2026-04-21 21:41:48.847774,13683279,104534036,5,1565,650921,5122383,64015,2058287,17,1,0,35,manual_url,exact,high,1.0,*本期内容不建议18岁以下未成年人观看。#人文 #纪录 #纪实 #孟加拉#人间观察计划,影视飓风,"['人文', '纪录', '纪实', '孟加拉', '人间观察计划']",43,1,1
7618139383429991722,https://www.douyin.com/video/7618139383429991722,7498248734699062332,1773740049,2026-04-21 21:43:49.711686,22300,183245,4,303486,19675,18439,2721,15078,17,1,0,35,manual_url,exact,high,1.0,伊犁环线，是藏在新疆北疆的“人间仙境闭环”，被誉为国内风景天花板！#新疆 #伊犁环线 #新疆美好推荐官 #新疆夏天,新疆领队 | 拉木（组队中）,"['新疆', '伊犁环线', '新疆美好推荐官', '新疆夏天']",57,1,1
7618140558922707791,https://www.douyin.com/video/7618140558922707791,800862281142096,1773736571,2026-04-21 21:45:13.843833,5274,410215,2,233334,112300,186806,8289,226935,16,1,0,35,manual_url,exact,high,1.0,4分钟告诉你南京有多好吃！！#南京旅游攻略 #南京美食,肉桂味的咖啡卷,"['南京旅游攻略', '南京美食']",27,1,1
