epoch,train_loss,val_loss,auc,accuracy,precision,recall,f1,is_best
1,0.608753,0.501472,0.7645037037037038,0.656,0.71,0.23666666666666666,0.355,True
2,0.528673,0.484287,0.7795703703703705,0.684,0.5711060948081265,0.8433333333333334,0.6810228802153432,True
3,0.521078,0.482831,0.8005703703703704,0.6866666666666666,0.6148409893992933,0.58,0.5969125214408233,True
4,0.509249,0.477749,0.8053185185185185,0.7066666666666667,0.6242236024844721,0.67,0.6463022508038585,True
5,0.501839,0.475944,0.8090370370370371,0.7186666666666667,0.6386292834890965,0.6833333333333333,0.6602254428341385,True
6,0.497509,0.472016,0.814237037037037,0.7266666666666667,0.6443768996960486,0.7066666666666667,0.6740858505564388,True
7,0.495064,0.47308,0.8208740740740741,0.7213333333333334,0.6531986531986532,0.6466666666666666,0.6499162479061976,False
8,0.489544,0.464863,0.8217185185185185,0.736,0.6448863636363636,0.7566666666666667,0.696319018404908,True
9,0.485549,0.467468,0.8258444444444444,0.728,0.6454545454545455,0.71,0.6761904761904762,False
10,0.476461,0.462146,0.8289037037037037,0.7333333333333333,0.6445086705202312,0.7433333333333333,0.6904024767801857,True
11,0.465839,0.464507,0.8330666666666666,0.732,0.6551724137931034,0.6966666666666667,0.6752827140549273,False
12,0.460525,0.46062,0.8344,0.732,0.6460176991150443,0.73,0.6854460093896714,True
13,0.459882,0.458201,0.836925925925926,0.7346666666666667,0.6489675516224189,0.7333333333333333,0.6885758998435054,True
14,0.451452,0.457914,0.8386296296296296,0.7466666666666667,0.671875,0.7166666666666667,0.6935483870967742,True
15,0.449754,0.454516,0.8386962962962963,0.736,0.6457142857142857,0.7533333333333333,0.6953846153846154,True
16,0.450147,0.455137,0.8400592592592593,0.7426666666666667,0.6666666666666666,0.7133333333333334,0.6892109500805152,False
17,0.444414,0.454331,0.8419333333333333,0.7453333333333333,0.6719242902208202,0.71,0.6904376012965965,True
18,0.441728,0.453072,0.8422296296296297,0.7466666666666667,0.6729559748427673,0.7133333333333334,0.6925566343042071,True
19,0.434801,0.451899,0.842562962962963,0.744,0.66875,0.7133333333333334,0.6903225806451613,True
20,0.433257,0.450569,0.8429555555555556,0.7453333333333333,0.6656534954407295,0.73,0.6963434022257552,True
21,0.433765,0.450566,0.842637037037037,0.7466666666666667,0.6697530864197531,0.7233333333333334,0.6955128205128205,True
22,0.431054,0.449839,0.8425333333333334,0.7413333333333333,0.6625766871165644,0.72,0.6900958466453674,True
23,0.424274,0.449923,0.842525925925926,0.74,0.6625386996904025,0.7133333333333334,0.6869983948635634,False
24,0.422018,0.44966,0.8425259259259259,0.7413333333333333,0.6635802469135802,0.7166666666666667,0.6891025641025641,True
25,0.419153,0.44909,0.8433259259259259,0.7413333333333333,0.6666666666666666,0.7066666666666667,0.686084142394822,True
26,0.415403,0.449921,0.8427333333333333,0.7386666666666667,0.6625,0.7066666666666667,0.6838709677419355,False
27,0.403089,0.452072,0.8425555555555556,0.748,0.6843853820598007,0.6866666666666666,0.6855241264559068,False
28,0.402597,0.450094,0.843037037037037,0.744,0.6730769230769231,0.7,0.6862745098039216,False
29,0.396601,0.450639,0.8425851851851851,0.7426666666666667,0.670926517571885,0.7,0.6851549755301795,False
30,0.394309,0.450806,0.8423481481481482,0.7453333333333333,0.6752411575562701,0.7,0.6873977086743044,False
31,0.390112,0.45101,0.8421333333333333,0.7453333333333333,0.6752411575562701,0.7,0.6873977086743044,False
32,0.38509,0.451425,0.8420962962962963,0.744,0.6753246753246753,0.6933333333333334,0.6842105263157895,False
33,0.379528,0.450287,0.8427037037037037,0.7426666666666667,0.6731391585760518,0.6933333333333334,0.6830870279146142,False
