epoch,train_loss,val_loss,auc,accuracy,precision,recall,f1,is_best
1,1.118492,0.487105,0.7860481481481482,0.664,0.6714285714285714,0.31333333333333335,0.42727272727272725,True
2,0.535511,0.485507,0.7942111111111111,0.692,0.5754923413566739,0.8766666666666667,0.6948480845442536,True
3,0.513266,0.48809,0.8083962962962963,0.7106666666666667,0.6309148264984227,0.6666666666666666,0.6482982171799028,False
4,0.508233,0.477459,0.8215518518518519,0.7266666666666667,0.6167076167076168,0.8366666666666667,0.71004243281471,True
5,0.498233,0.468091,0.8291814814814815,0.7266666666666667,0.6470588235294118,0.6966666666666667,0.6709470304975923,True
6,0.489,0.463197,0.832374074074074,0.7373333333333333,0.6510263929618768,0.74,0.6926677067082684,True
7,0.486427,0.466317,0.8318703703703704,0.736,0.6795774647887324,0.6433333333333333,0.660958904109589,False
8,0.487701,0.457882,0.8349962962962963,0.7386666666666667,0.6547619047619048,0.7333333333333333,0.6918238993710691,True
9,0.480363,0.45622,0.8355888888888889,0.7453333333333333,0.6570605187319885,0.76,0.7047913446676971,True
10,0.487352,0.462305,0.8278333333333333,0.7306666666666667,0.6303191489361702,0.79,0.7011834319526628,False
11,0.482123,0.464262,0.8246851851851852,0.7253333333333334,0.6236842105263158,0.79,0.6970588235294117,False
12,0.481642,0.463612,0.8266185185185185,0.7453333333333333,0.6752411575562701,0.7,0.6873977086743044,False
13,0.482293,0.464126,0.8235592592592593,0.728,0.6403508771929824,0.73,0.6822429906542056,False
14,0.48005,0.464074,0.8232111111111111,0.7333333333333333,0.6488095238095238,0.7266666666666667,0.6855345911949685,False
15,0.477607,0.464253,0.8247074074074074,0.7346666666666667,0.6593059936908517,0.6966666666666667,0.6774716369529984,False
16,0.479131,0.465507,0.825625925925926,0.7306666666666667,0.6655405405405406,0.6566666666666666,0.6610738255033557,False
17,0.478191,0.465951,0.822937037037037,0.732,0.6426512968299711,0.7433333333333333,0.6893353941267388,False
