epoch,train_loss,val_loss,auc,accuracy,precision,recall,f1,is_best
1,0.633955,0.564652,0.7930592592592592,0.7213333333333334,0.6239782016348774,0.7633333333333333,0.6866566716641679,True
2,0.535304,0.495182,0.8003333333333333,0.732,0.6306068601583114,0.7966666666666666,0.7039764359351989,True
3,0.489525,0.471271,0.8058,0.7346666666666667,0.6318537859007833,0.8066666666666666,0.7086383601756955,True
4,0.471028,0.463831,0.811237037037037,0.7346666666666667,0.6311688311688312,0.81,0.7094890510948905,True
5,0.464184,0.460457,0.815637037037037,0.7413333333333333,0.6365979381443299,0.8233333333333334,0.7180232558139535,True
6,0.458666,0.458541,0.8191333333333333,0.7426666666666667,0.638961038961039,0.82,0.7182481751824817,True
7,0.452414,0.454998,0.8245037037037037,0.74,0.6356589147286822,0.82,0.7161572052401747,True
8,0.448486,0.454076,0.826837037037037,0.7466666666666667,0.6424870466321243,0.8266666666666667,0.7230320699708455,True
9,0.44521,0.452925,0.8301555555555555,0.7506666666666667,0.6482939632545932,0.8233333333333334,0.7254038179148311,True
10,0.442248,0.452094,0.8312592592592593,0.748,0.6456692913385826,0.82,0.7224669603524229,True
11,0.439276,0.451954,0.8325555555555555,0.7493333333333333,0.6473684210526316,0.82,0.7235294117647059,True
12,0.438491,0.453138,0.8318518518518518,0.7386666666666667,0.6405405405405405,0.79,0.7074626865671642,False
13,0.434074,0.452243,0.834511111111111,0.736,0.6401098901098901,0.7766666666666666,0.7018072289156626,False
14,0.428664,0.454302,0.8332666666666667,0.732,0.6363636363636364,0.77,0.6968325791855203,False
15,0.428619,0.45434,0.8345777777777779,0.732,0.6356164383561644,0.7733333333333333,0.6977443609022557,False
16,0.428548,0.456,0.8329925925925926,0.7293333333333333,0.6321525885558583,0.7733333333333333,0.6956521739130435,False
17,0.42615,0.45627,0.8337629629629629,0.7333333333333333,0.638121546961326,0.77,0.6978851963746223,False
18,0.425471,0.457855,0.8317037037037038,0.7386666666666667,0.6477272727272727,0.76,0.6993865030674846,False
19,0.421229,0.458246,0.8327777777777778,0.7413333333333333,0.6480446927374302,0.7733333333333333,0.7051671732522796,False
20,0.417293,0.458609,0.8340148148148149,0.74,0.6487252124645893,0.7633333333333333,0.7013782542113323,False
21,0.417638,0.45975,0.834125925925926,0.7373333333333333,0.6501457725947521,0.7433333333333333,0.6936236391912908,False
