video_id,crawl_time,cover_uri,cover_url_list,cover_width,cover_height,origin_cover_uri,origin_cover_url_list,origin_cover_width,origin_cover_height,dynamic_cover_uri,dynamic_cover_url_list,dynamic_cover_width,dynamic_cover_height,video_width,video_height,video_format,video_ratio,is_h265,is_long_video,has_watermark,bit_rate_raw,big_thumbs_raw,video_meta_raw
7622473264698314036,2026-05-06 17:44:54.064091,image-cut-tos-priv/1e7a84a69e9fedbeed8e9634d2c5fdbf,"[""https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779267600&x-signature=GoO8HwjjUrx8c0jXyA7JaT8vOcY%3D&from=327834062""]",,,tos-cn-p-0015/ogkYINiz2DAydvzRXHFeA9pADAKgCByyI7faIE,"[""tos-cn-p-0015/ogkYINiz2DAydvzRXHFeA9pADAKgCByyI7faIE""]",640,360,tos-cn-i-dy/f511f50be3ef44ee954be3c643082223,"[""tos-cn-i-dy/f511f50be3ef44ee954be3c643082223""]",720,720,720,720,,,,,,,,
7622305689017351906,2026-05-06 17:45:00.905383,image-cut-tos-priv/537fb5eafecece742cc1f7e5667971f3,"[""https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779267600&x-signature=GoO8HwjjUrx8c0jXyA7JaT8vOcY%3D&from=327834062""]",,,tos-cn-p-0015/oU6eqXgHgi1dGpqpA1BUI3IHf1AbhBACWB49xi,"[""tos-cn-p-0015/oU6eqXgHgi1dGpqpA1BUI3IHf1AbhBACWB49xi""]",360,640,tos-cn-i-0813/oACfxUJ97EMdA3TAEp9gB6DgFifAACqADIWHAb,"[""tos-cn-i-0813/oACfxUJ97EMdA3TAEp9gB6DgFifAACqADIWHAb""]",720,720,720,720,,,,,,,,
7619990977893339510,2026-05-06 17:45:12.198596,image-cut-tos-priv/246abbfbc9384e2336583b55551e5df1,"[""https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779267600&x-signature=GoO8HwjjUrx8c0jXyA7JaT8vOcY%3D&from=327834062""]",,,tos-cn-p-0015/oA0EBfBe9frmLCA2QoXK2ppGAIhDIZEcAIfLQS,"[""tos-cn-p-0015/oA0EBfBe9frmLCA2QoXK2ppGAIhDIZEcAIfLQS""]",360,640,tos-cn-p-0015/okHCeAGfKplCXL2ImApBoFIDAQPfEcJQ9J20If,"[""tos-cn-p-0015/okHCeAGfKplCXL2ImApBoFIDAQPfEcJQ9J20If""]",720,720,720,720,,,,,,,,
7622236469284850970,2026-05-06 17:45:23.628172,image-cut-tos-priv/c23df56c7342c907f89ccda4042b502c,"[""https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779267600&x-signature=GoO8HwjjUrx8c0jXyA7JaT8vOcY%3D&from=327834062""]",,,tos-cn-p-0015/ose7gB2ME1VyesCPmiC9gfRPAHL2BTAzjiGEsI,"[""tos-cn-p-0015/ose7gB2ME1VyesCPmiC9gfRPAHL2BTAzjiGEsI""]",360,640,tos-cn-i-dy/f01f255f892c4295b493ce63f349d133,"[""tos-cn-i-dy/f01f255f892c4295b493ce63f349d133""]",720,720,720,720,,,,,,,,
7625943440111941754,2026-05-06 17:45:34.063661,image-cut-tos-priv/a3cd21c9f6a3465007e8ffbb1f773bd1,"[""https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779267600&x-signature=GoO8HwjjUrx8c0jXyA7JaT8vOcY%3D&from=327834062""]",,,tos-cn-p-0015c000-ce/ogmA5XF1dIDVBsBAOHgwfPEWpVIR9peEoE9QAB,"[""tos-cn-p-0015c000-ce/ogmA5XF1dIDVBsBAOHgwfPEWpVIR9peEoE9QAB""]",640,360,tos-cn-i-0813c000-ce/oEoCAievDVY0iEA8ESXNeC6BwiIAopAlP365IA,"[""tos-cn-i-0813c000-ce/oEoCAievDVY0iEA8ESXNeC6BwiIAopAlP365IA""]",720,720,720,720,,,,,,,,
7613388807098143194,2026-05-06 17:45:48.955198,image-cut-tos-priv/e1ae15ff104f67f52270caddd369cdca,"[""https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779267600&x-signature=GoO8HwjjUrx8c0jXyA7JaT8vOcY%3D&from=327834062""]",,,tos-cn-p-0015/o8XcRCCB0BM9ZZXiivmBBAIIAAmof1agWeIOSQ,"[""tos-cn-p-0015/o8XcRCCB0BM9ZZXiivmBBAIIAAmof1agWeIOSQ""]",360,640,tos-cn-p-0015/o0IHEfZWBAi0i0mAQoiMB4IO1BCIIXXg9heocA,"[""tos-cn-p-0015/o0IHEfZWBAi0i0mAQoiMB4IO1BCIIXXg9heocA""]",720,720,720,720,,,,,,,,
7628946780247428378,2026-05-06 17:46:00.163423,image-cut-tos-priv/93f7bc31d520f02b93ffcfbb0c0a1464,"[""https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779267600&x-signature=GoO8HwjjUrx8c0jXyA7JaT8vOcY%3D&from=327834062""]",,,tos-cn-p-0015/oAtutEfkAUDgbFrOwdYLIW1fgIWeYfYfbAGdHg,"[""tos-cn-p-0015/oAtutEfkAUDgbFrOwdYLIW1fgIWeYfYfbAGdHg""]",640,360,tos-cn-i-dy/a337ef0d69c840fd96d5a98e1d8183e6,"[""tos-cn-i-dy/a337ef0d69c840fd96d5a98e1d8183e6""]",720,720,720,720,,,,,,,,
7621066610589142322,2026-05-06 17:46:10.763390,image-cut-tos-priv/536fd310566a94934601c32c71e1c229,"[""https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779267600&x-signature=GoO8HwjjUrx8c0jXyA7JaT8vOcY%3D&from=327834062""]",,,tos-cn-p-0015/oAFceYD9gA0nRoEDmC8g8e7WHgm2AfvenGEcM4,"[""tos-cn-p-0015/oAFceYD9gA0nRoEDmC8g8e7WHgm2AfvenGEcM4""]",640,360,tos-cn-i-dy/ff8ef9aa08a84409a6e14ced81b6b6cb,"[""tos-cn-i-dy/ff8ef9aa08a84409a6e14ced81b6b6cb""]",720,720,720,720,,,,,,,,
7604806816416927022,2026-05-06 17:46:19.555654,image-cut-tos-priv/1507c4a5bd6ca8658bc1ae440be7ba05,"[""https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779267600&x-signature=GoO8HwjjUrx8c0jXyA7JaT8vOcY%3D&from=327834062""]",,,tos-cn-p-0015/oMA8Ii8HuYIEAsBgzQOaJ8PBO35mOFDiVIiv5,"[""tos-cn-p-0015/oMA8Ii8HuYIEAsBgzQOaJ8PBO35mOFDiVIiv5""]",640,360,tos-cn-i-dy/cb4026b0d678485296f1599841987cea,"[""tos-cn-i-dy/cb4026b0d678485296f1599841987cea""]",720,720,720,720,,,,,,,,
7598118255686283761,2026-05-06 17:46:37.614724,image-cut-tos-priv/60ff65570b62275c49c7d6f3f7c3979d,"[""https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779267600&x-signature=GoO8HwjjUrx8c0jXyA7JaT8vOcY%3D&from=327834062""]",,,tos-cn-p-0015c000-ce/osIcITALwQFnD2EAeeDxNeQ7XE4TGe7GcJIlJj,"[""tos-cn-p-0015c000-ce/osIcITALwQFnD2EAeeDxNeQ7XE4TGe7GcJIlJj""]",360,640,tos-cn-i-0813c000-ce/o8kByDF4jIDkM6AABcAgfSEESjQk7fEJOAJf4F,"[""tos-cn-i-0813c000-ce/o8kByDF4jIDkM6AABcAgfSEESjQk7fEJOAJf4F""]",720,720,720,720,,,,,,,,
