epoch,train_loss,val_loss,auc,accuracy,precision,recall,f1,is_best
1,5.940311,1.109027,0.7655851851851851,0.6813333333333333,0.5565862708719852,1.0,0.7151370679380215,True
2,2.605161,0.516944,0.7640888888888888,0.6573333333333333,0.7171717171717171,0.23666666666666666,0.3558897243107769,True
3,1.531378,0.532841,0.7887666666666666,0.6546666666666666,0.7411764705882353,0.21,0.32727272727272727,False
4,1.052304,0.496726,0.7835888888888889,0.6613333333333333,0.7395833333333334,0.23666666666666666,0.35858585858585856,True
5,0.792578,0.492735,0.781937037037037,0.6693333333333333,0.7363636363636363,0.27,0.3951219512195122,True
6,0.661108,0.489646,0.7818037037037037,0.6693333333333333,0.6911764705882353,0.31333333333333335,0.43119266055045874,True
7,0.611991,0.49078,0.7798444444444446,0.6813333333333333,0.5565862708719852,1.0,0.7151370679380215,False
8,0.563695,0.492197,0.771462962962963,0.6826666666666666,0.5651260504201681,0.8966666666666666,0.6932989690721649,False
9,0.561588,0.491835,0.7772037037037037,0.6826666666666666,0.5576208178438662,1.0,0.7159904534606205,False
10,0.539034,0.494598,0.7866,0.6826666666666666,0.5576208178438662,1.0,0.7159904534606205,False
11,0.524562,0.496031,0.7903666666666667,0.6826666666666666,0.5576208178438662,1.0,0.7159904534606205,False
12,0.519257,0.495209,0.7859222222222222,0.6826666666666666,0.5576208178438662,1.0,0.7159904534606205,False
13,0.515158,0.493825,0.787862962962963,0.6826666666666666,0.5576208178438662,1.0,0.7159904534606205,False
14,0.518656,0.494739,0.7882740740740741,0.6813333333333333,0.5565862708719852,1.0,0.7151370679380215,False
