video_id,page_url,author_id,author_name,author_profile_url,desc_text,publish_time_raw,publish_time_std,like_count_raw,comment_count_raw,share_count_raw,collect_count,hashtag_list,hashtag_count,cover_url,music_name,duration_sec,author_follower_count,author_total_favorited,author_signature,author_verification_type,video_cover_url,dynamic_cover_url,origin_cover_url,source_entry,match_type,confidence,selected_reason,is_primary_match,matched_object_id,crawl_time
7622473264698314036,https://www.douyin.com/video/7622473264698314036,105103838174,二次元大东,https://www.douyin.com/user/MS4wLjABAAAAYokhxSv-FEBNnpiWOnybAXVU3DYt6-WrpmX7i4jntY4,超好看的丧尸题材动漫，值得收藏#动漫推荐 #动漫解说 #二次元 #动漫充能计划 #我在抖音看动漫,1774753080,2026-03-29 10:58:00,20362,475,777,7917,"['动漫推荐', '动漫解说', '二次元', '动漫充能计划', '我在抖音看动漫']",5,https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/1e7a84a69e9fedbeed8e9634d2c5fdbf~tplv-dy-resize-origshort-autoq-75:330.jpeg?lk3s=138a59ce&x-expires=2092118400&x-signature=jbtVEWBD5tFPBz1OV%2F9ZxOKqoKg%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=cover&biz_tag=pcweb_cover&l=202604211630580C6441F69578409321C8,@二次元大东创作的原声,986,895870,20199914,"👉一个老二次元了
👉没了动漫怎么能行
👉不定期更新好看的番剧
👉举报我的替我挡灾
👉谢谢你们的厚爱",1,https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1777968000&x-signature=%2BJqbmjb6E4B%2BYJ%2FMQZEaTj3TkUo%3D&from=327834062,tos-cn-i-dy/f511f50be3ef44ee954be3c643082223,tos-cn-p-0015/ogkYINiz2DAydvzRXHFeA9pADAKgCByyI7faIE,manual_url,exact,high,exact_video_id_match,True,7622473264698314036,2026-04-21 16:30:54.239026
7622305689017351906,https://www.douyin.com/video/7622305689017351906,749194643767673,洋洋不吃羊,https://www.douyin.com/user/MS4wLjABAAAAWCH8Wg1m7Lwd8xo0mQkNwcYAtTgxpl39xgs_2AKEl9o,#抖音美食创作人 #吃播 #咀嚼音,1774706340,2026-03-28 21:59:00,87392,961,45826,5372,"['抖音美食创作人', '咀嚼音']",2,https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/537fb5eafecece742cc1f7e5667971f3~tplv-dy-resize-origshort-autoq-75:330.jpeg?lk3s=138a59ce&x-expires=2092118400&x-signature=TChNLUlgnb%2FVZaZQlOdBrjQLAyU%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=cover&biz_tag=pcweb_cover&l=2026042116310241793EDAC9004504ACD7,@洋洋不吃羊创作的原声,146300,41113,705955,"好好吃饭💓天天开心
谢谢你的关注🥰
只有🫘和🍠！同名！其余都是冒充！
禁止搬运！搬运必究！🚫",1,https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1777968000&x-signature=%2BJqbmjb6E4B%2BYJ%2FMQZEaTj3TkUo%3D&from=327834062,tos-cn-i-0813/oACfxUJ97EMdA3TAEp9gB6DgFifAACqADIWHAb,tos-cn-p-0015/oU6eqXgHgi1dGpqpA1BUI3IHf1AbhBACWB49xi,manual_url,exact,high,exact_video_id_match,True,7622305689017351906,2026-04-21 16:31:00.867643
7619990977893339510,https://www.douyin.com/video/7619990977893339510,4095052964698830,是吨吨呀,https://www.douyin.com/user/MS4wLjABAAAAKuvT7ehbnBm4JKMrbBp7mUXgiwS9drIw5Rf3Jm98-ZNuqgalKeORAc38lvT8sBNg,{},1774167404,2026-03-22 16:16:44,79100,3052,62075,44953,"['第一批五一玩家已出发', '重庆特色美食', '重庆美食', '没人能拒绝重庆的美食']",4,https://p9-pc-sign.douyinpic.com/image-cut-tos-priv/246abbfbc9384e2336583b55551e5df1~tplv-dy-resize-origshort-autoq-75:330.jpeg?lk3s=138a59ce&x-expires=2092118400&x-signature=QSQ04uthYDML2s9oTdJP2%2FtY%2F4U%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=cover&biz_tag=pcweb_cover&l=202604211631084B4784CB8F705003F3CD,,247900,122796,1095415,"在杭州吃胖20斤🍽️一路的麻辣鲜香只有自己知道...
vlog | 探店 | 攻略 | 搞钱 | 独自旅行过中国100+城市
7年电商➕新媒体🉑帮有礼貌的人做职业规划
🤝🏻syyt0728",1,https://p9-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1777968000&x-signature=Rh6%2BZMf9NzKOwjz%2B0sgB9qFG07w%3D&from=327834062,tos-cn-p-0015/okHCeAGfKplCXL2ImApBoFIDAQPfEcJQ9J20If,tos-cn-p-0015/oA0EBfBe9frmLCA2QoXK2ppGAIhDIZEcAIfLQS,manual_url,none,low,,False,,2026-04-21 16:31:06.815258
7622236469284850970,https://www.douyin.com/video/7622236469284850970,1450950957210334,腊月小九,https://www.douyin.com/user/MS4wLjABAAAATwZN8pw0-L15pGpJ8W8X6ueTaScuU_9JowYhduBoGpVD1ziuHcByFEyUVAa8zNR4,给他做几个可以冷吃的冰面包当早餐吧！#投喂高中生 #冰面包 @王皓琦,1774690228,2026-03-28 17:30:28,145535,623,9707,11066,"['投喂高中生', '冰面包']",2,https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/c23df56c7342c907f89ccda4042b502c~tplv-dy-resize-origshort-autoq-75:330.jpeg?lk3s=138a59ce&x-expires=2092118400&x-signature=l%2Fle8yed5rf9LRk2XYMg8wGgD30%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=cover&biz_tag=pcweb_cover&l=20260421163112EDE9C095D20DB822DC84,机械键盘打字声快速,305041,18739913,339635794,"🌸一家三口一猫一狗的美食与生活
小号：@腊月小九碎碎念 
(商务）: heitueee",1,https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1777968000&x-signature=%2BJqbmjb6E4B%2BYJ%2FMQZEaTj3TkUo%3D&from=327834062,tos-cn-i-dy/f01f255f892c4295b493ce63f349d133,tos-cn-p-0015/ose7gB2ME1VyesCPmiC9gfRPAHL2BTAzjiGEsI,manual_url,exact,high,exact_video_id_match,True,7622236469284850970,2026-04-21 16:31:09.396925
7625943440111941754,https://www.douyin.com/video/7625943440111941754,3380378351974988,大韩同学呀（大比同学）,https://www.douyin.com/user/MS4wLjABAAAAbdRXnv5phQ-5fOBrZ-vc-Kgu8eJxckBgpDFCMf1KZmTDEJucC7S4Y2miv3jU7Uva,"挑战比格披萨只是最贵单品羊肉串，将近55元1斤，看看能吃多少串!
#vlog十亿流量扶持计划 #毛铺荞酒换新装了 #荆楚都爱这一口 #武汉劲滋味",1775553320,2026-04-07 17:15:20,6905,579,3976,379,"['vlog十亿流量扶持计划', '毛铺荞酒换新装了', '荆楚都爱这一口', '武汉劲滋味']",4,https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/a3cd21c9f6a3465007e8ffbb1f773bd1~tplv-dy-resize-origshort-autoq-75:330.jpeg?lk3s=138a59ce&x-expires=2092118400&x-signature=zOXlXhOPaKg83R2B1MnVoNJCTik%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=cover&biz_tag=pcweb_cover&l=202604211631184BC6BA91233C3700CD95,@大韩同学呀（大比同学）创作的原声,326984,358205,5679167,"叫我大韩就行！
经常吃自助餐！偶尔做个奖金猎人！
假如这世界上没有人爱你，那就由我来守护你吧～
合作带品牌加v:yyddh211314",1,https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1777968000&x-signature=%2BJqbmjb6E4B%2BYJ%2FMQZEaTj3TkUo%3D&from=327834062,tos-cn-i-0813c000-ce/oEoCAievDVY0iEA8ESXNeC6BwiIAopAlP365IA,tos-cn-p-0015c000-ce/ogmA5XF1dIDVBsBAOHgwfPEWpVIR9peEoE9QAB,manual_url,exact,high,exact_video_id_match,True,7625943440111941754,2026-04-21 16:31:14.189079
7613388807098143194,https://www.douyin.com/video/7613388807098143194,3349577469788644,实况测评,https://www.douyin.com/user/MS4wLjABAAAAlItrIGbRy6SNJMbCv9zog1GbzBZJUwLVkx6cZMXIgi3wrWFB8QQ9nm5KWoYxLbFV,开学必看的免煮冲泡速食红黑榜合集来啦！主播从账号创建以来共测评过128款速食，其中66款都是免煮冲泡的，我将分为从夯到拉进行排序#测评#速食 #冲泡即食 #火鸡面 #宿舍美食,1772630217,2026-03-04 21:16:57,192574,7430,45637,61776,"['测评', '速食', '冲泡即食', '火鸡面', '宿舍美食']",5,https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/e1ae15ff104f67f52270caddd369cdca~tplv-dy-resize-origshort-autoq-75:330.jpeg?lk3s=138a59ce&x-expires=2092118400&x-signature=N6%2FpK6WlKtXgYps7hmu81gNG8aU%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=cover&biz_tag=pcweb_cover&l=20260421163125DD228F7010573EF184E0,@实况测评创作的原声,415,1125980,10420474,"无美颜 无滤镜 最真实的路人测评
全网无任何小号 
所有广告商与商家不合作 
也不用给我发私信（不回复，只回复粉丝私信）
只有好吃的才会推荐
所有测评商品均自费购买 无任何商家寄样品
售后问题直接找我本人 
如果到手和视频不一样找我退
可私信 也可联系SHIKUANGCP（是我本人）",1,https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1777968000&x-signature=%2BJqbmjb6E4B%2BYJ%2FMQZEaTj3TkUo%3D&from=327834062,tos-cn-p-0015/o0IHEfZWBAi0i0mAQoiMB4IO1BCIIXXg9heocA,tos-cn-p-0015/o8XcRCCB0BM9ZZXiivmBBAIIAAmof1agWeIOSQ,manual_url,exact,high,exact_video_id_match,True,7613388807098143194,2026-04-21 16:31:21.238585
7628946780247428378,https://www.douyin.com/video/7628946780247428378,2086206199048896,浩子说说漫,https://www.douyin.com/user/MS4wLjABAAAAiImVAUw2Nr1UYeuzNVeOhag03yQKvv4gr0_9COzlahKOYMSNoYWJ3R1MUJZzNz_3,#斩神 #安卿鱼 #拽哥 #我在抖音看动漫 #充能计划,1776252594,2026-04-15 19:29:54,9259,172,827,2206,"['斩神', '安卿鱼', '拽哥', '我在抖音看动漫', '充能计划']",5,https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/93f7bc31d520f02b93ffcfbb0c0a1464~tplv-dy-resize-origshort-autoq-75:330.jpeg?lk3s=138a59ce&x-expires=2092118400&x-signature=TdNZPMmDbJHpVeXeDtBXlgYLEPo%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=cover&biz_tag=pcweb_cover&l=20260421163131E10BFD5934235903FEAE,SPACE！ (DJ超然版),276969,11100,355199,国漫杂谈🐄动漫解说🍺童年回忆🍺深度解析  你说我剪，欢迎各位彦祖投稿。,1,https://p9-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1777968000&x-signature=Rh6%2BZMf9NzKOwjz%2B0sgB9qFG07w%3D&from=327834062,tos-cn-i-dy/a337ef0d69c840fd96d5a98e1d8183e6,tos-cn-p-0015/oAtutEfkAUDgbFrOwdYLIW1fgIWeYfYfbAGdHg,manual_url,exact,high,exact_video_id_match,True,7628946780247428378,2026-04-21 16:31:27.722860
7621066610589142322,https://www.douyin.com/video/7621066610589142322,778906087728190,安冬鹿神,https://www.douyin.com/user/MS4wLjABAAAAtY77dpuicuFTzgEXV5TS9iS4PLmovMtMxwbl_sUYcZs,{},1774429200,2026-03-25 17:00:00,1785,39,59,885,"['我的世界中国版', '我的世界苍园觉醒', '我的世界心选模组', '青年创作者成长计划']",4,https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/536fd310566a94934601c32c71e1c229~tplv-dy-resize-origshort-autoq-75:330.jpeg?lk3s=138a59ce&x-expires=2092118400&x-signature=iQLwLvBciQoG5fkqswNBpV47E%2B8%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=cover&biz_tag=pcweb_cover&l=202604211631404FDD7F0ECA439A08B878,我的世界,2562,143155,571879,"一条咸鱼拥有一颗爆火的百大的心
平台入驻勿扰 不接合作商单
哥俩好：@以炙面包",1,https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1777968000&x-signature=%2BJqbmjb6E4B%2BYJ%2FMQZEaTj3TkUo%3D&from=327834062,tos-cn-i-dy/ff8ef9aa08a84409a6e14ced81b6b6cb,tos-cn-p-0015/oAFceYD9gA0nRoEDmC8g8e7WHgm2AfvenGEcM4,manual_url,none,low,,False,,2026-04-21 16:31:36.805670
7604806816416927022,https://www.douyin.com/video/7604806816416927022,3751954275897956,野原漫推,https://www.douyin.com/user/MS4wLjABAAAAkDc-LYlkPUiD8A2F2-kXP_X3BnkDGqa4S3CBh_JVIpfycDZ4OnoVhXQ79HANvhNZ,#我在抖音看动漫#动漫编年史#热血番补完计划#抖音ACG新春会#年味满满,1770888600,2026-02-12 17:30:00,289270,1933,19902,79889,"['我在抖音看动漫', '动漫编年史', '热血番补完计划', '抖音ACG新春会', '年味满满']",5,https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/1507c4a5bd6ca8658bc1ae440be7ba05~tplv-dy-resize-origshort-autoq-75:330.jpeg?lk3s=138a59ce&x-expires=2092118400&x-signature=A5NFWNf5%2FYaV6TJ3iSOtpPQZKt4%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=cover&biz_tag=pcweb_cover&l=20260421163150F3BEA043FCC12805D737,@野原漫推创作的原声,229646,40274,1901191,"动漫解说🔥
谢谢支持🙏🏻",1,https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1777968000&x-signature=%2BJqbmjb6E4B%2BYJ%2FMQZEaTj3TkUo%3D&from=327834062,tos-cn-i-dy/cb4026b0d678485296f1599841987cea,tos-cn-p-0015/oMA8Ii8HuYIEAsBgzQOaJ8PBO35mOFDiVIiv5,manual_url,exact,high,exact_video_id_match,True,7604806816416927022,2026-04-21 16:31:46.474439
7598118255686283761,https://www.douyin.com/video/7598118255686283761,2729435625162951,婷婷每天吃点啥,https://www.douyin.com/user/MS4wLjABAAAAi6oPm4PmKeRSMTo0EYA_HnnU4dU3jHVemkHFmAflbdwBsnNBr8ZBdRjYOufl5Rs0,#小学生劣质零食 #儿时的回忆 #洋娃子,1769075371,2026-01-22 17:49:31,66490,2952,3884,45049,"['小学生劣质零食', '儿时的回忆', '洋娃子']",3,https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/60ff65570b62275c49c7d6f3f7c3979d~tplv-dy-resize-origshort-autoq-75:330.jpeg?lk3s=138a59ce&x-expires=2092118400&x-signature=p0x4gGQScD8EK2f3LvkzqP28IGo%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=cover&biz_tag=pcweb_cover&l=20260421163200FB5FAC684B0455A69889,可爱小孩,196138,1374201,10086656,"我的恋人@每天吃点啥-小店 
我的 泔水桶@洋娃子(女友嘴替) 。
恶意举报的 替我粉丝挡一辈子灾  永远挣不了钱",1,https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1777968000&x-signature=%2BJqbmjb6E4B%2BYJ%2FMQZEaTj3TkUo%3D&from=327834062,tos-cn-i-0813c000-ce/o8kByDF4jIDkM6AABcAgfSEESjQk7fEJOAJf4F,tos-cn-p-0015c000-ce/osIcITALwQFnD2EAeeDxNeQ7XE4TGe7GcJIlJj,manual_url,exact,high,exact_video_id_match,True,7598118255686283761,2026-04-21 16:31:56.560333
