video_id,crawl_time,music_id,music_mid,music_title,music_author,music_owner_id,music_owner_nickname,music_duration,music_shoot_duration,is_original_sound,is_commerce_music,music_status,music_collect_count,music_cover_url_list,music_play_url_list
6773901168964798477,2026-05-07 23:03:22.572900,,,直播间带货榜,,,,,,,,,,,
6773906068725565448,2026-05-07 23:03:29.145391,,,直播间带货榜,,,,,,,,,,,
7289747189515980067,2026-05-07 23:03:33.154619,7289747507247172410,,@李永乐老师创作的原声,李永乐老师,59639995221,李永乐老师,349,,False,,,,,
7361427727863385359,2026-05-07 23:03:35.537851,7361428199655426842,,,可乐猫视界,3338538583337303,可乐猫视界,1001,,False,,,,,
7396829450211446050,2026-05-07 23:03:43.260201,,,直播间带货榜,,,,,,,,,,,
7434082518397226249,2026-05-07 23:03:46.418958,,,直播间带货榜,,,,,,,,,,,
7436607919690484992,2026-05-07 23:03:48.574087,,,直播间带货榜,,,,,,,,,,,
7436608563918769448,2026-05-07 23:03:50.949393,,,直播间带货榜,,,,,,,,,,,
7444362506467872027,2026-05-07 23:03:52.965719,7241580918186526732,,直播间带货榜,艾力哒哒,78981014358,,254,,True,,,,,
7446264878886554895,2026-05-07 23:04:01.645298,7241580918186526732,,直播间带货榜,艾力哒哒,78981014358,,254,,True,,,,,
7446279061011303732,2026-05-07 23:04:12.940116,,,,,,,,,,,,,,
7454910938953698575,2026-05-07 23:04:18.827020,7454913189143137065,,@国际青年公开课创作的原声,国际青年公开课,2291801069987693,国际青年公开课,1139,,False,,,,,
7465919739051642166,2026-05-07 23:04:23.515772,7465920333822495527,,@JohnThree的数学课创作的原声,JohnThree的数学课,99594337568,JohnThree的数学课,559,,False,,,,,
7468609439512235291,2026-05-07 23:04:33.492655,7468610515057543946,,@双一流大学公开课创作的原声,双一流大学公开课,1569735026150861,双一流大学公开课,1634,,False,,,,,
7471634760171834659,2026-05-07 23:04:41.404109,7381809852086241292,,轻快的背景音乐,HD235,105388178382,,133,,False,,,,,
7473095677464136975,2026-05-07 23:04:49.895573,7493179133284813605,,@浙江大学创作的原声,浙江大学,97963912656,浙江大学,3730,,False,,,,,
7476789346587151651,2026-05-07 23:04:57.292216,7476790381389040419,,@李君陌创作的原声,李君陌,3157397667324584,李君陌,2572,,False,,,,,
7483107090936941874,2026-05-07 23:05:00.254069,7483108070223760165,,@百度智能云创作的原声,百度智能云,2207423758342172,百度智能云,4625,,False,,,,,
7485566382344588578,2026-05-07 23:05:07.672528,7493099565902482212,,@浙江大学创作的原声,浙江大学,97963912656,浙江大学,3409,,False,,,,,
7486467317828816166,2026-05-07 23:05:15.731913,7486467312816507675,,@Super Winnie创作的原声,Super Winnie,3869901305159384,Super Winnie,238,,False,,,,,
7513843872540233023,2026-05-07 23:05:19.982149,7513844101607951140,,@迪哥带你学AI算法创作的原声,迪哥带你学AI算法,7499763308766807099,迪哥带你学AI算法,447,,False,,,,,
7514106819482045755,2026-05-07 23:05:26.627948,7514106627130215202,,@一蛙AI创作的原声,一蛙AI,2410605723791054,一蛙AI,1049,,False,,,,,
7517969543269059850,2026-05-07 23:05:36.800829,7517969771476962084,,@秋芝2046创作的原声,秋芝2046,2931726622135948,秋芝2046,2020,,False,,,,,
7518075611806551322,2026-05-07 23:05:46.694792,,,直播间带货榜,,,,,,,,,,,
7520905099401497891,2026-05-07 23:05:51.272689,7520905802689891087,,@水七讲大模型创作的原声,水七讲大模型,3472701123732212,水七讲大模型,3445,,False,,,,,
7520939828767132928,2026-05-07 23:05:58.599117,7520939969222183706,,@仓颉编程语言创作的原声,仓颉编程语言,1512581882719389,仓颉编程语言,282,,False,,,,,
7523116377247321383,2026-05-07 23:06:06.789916,7523116433392421682,,@迪哥带你学AI算法创作的原声,迪哥带你学AI算法,7499763308766807099,迪哥带你学AI算法,454,,False,,,,,
7531357712618114313,2026-05-07 23:06:10.914762,7531358580432227110,,@老鱼讲AI创作的原声,老鱼讲AI,3432020902417799,老鱼讲AI,3110,,False,,,,,
7532461688206085402,2026-05-07 23:06:14.129194,,,直播间带货榜,,,,,,,,,,,
7533721108269321472,2026-05-07 23:06:16.661283,7533721965794724648,,@斯坦福机器人庞博士Leo创作的原声,斯坦福机器人庞博士Leo,747323848917437,斯坦福机器人庞博士Leo,3608,,False,,,,,
7536515789558451495,2026-05-07 23:06:27.277775,7536516173685476136,,@AI绘画-SD-ComfyUI-分享创作的原声,AI绘画-SD-ComfyUI-分享,3769547221107655,AI绘画-SD-ComfyUI-分享,6094,,False,,,,,
7542449576419020083,2026-05-07 23:06:32.883115,,,直播间带货榜,,,,,,,,,,,
7542468244687293715,2026-05-07 23:06:35.442828,7542468247719922475,,@AI智库创作的原声,AI智库,7411852413869671481,AI智库,186,,False,,,,,
7542842698634431783,2026-05-07 23:06:43.306743,7542842732436310838,,@AI大模型教程创作的原声,AI大模型教程,7542343451725448249,AI大模型教程,195,,False,,,,,
7542847691571744000,2026-05-07 23:06:46.756098,7542847843631926062,,@深度学习工程师创作的原声,深度学习工程师,7524649017218434105,深度学习工程师,345,,False,,,,,
7543076811148676379,2026-05-07 23:06:54.552320,7543076802495810345,,@AI课程研究院创作的原声,AI课程研究院,7524625866836902971,AI课程研究院,393,,False,,,,,
7543115485139782958,2026-05-07 23:07:03.743191,7543115623648414505,,@AI课程研究院创作的原声,AI课程研究院,7524625866836902971,AI课程研究院,4071,,False,,,,,
7543152714943876387,2026-05-07 23:07:12.140001,7543152792601725705,,@深度学习工程师创作的原声,深度学习工程师,7524649017218434105,深度学习工程师,157,,False,,,,,
7543189889081249074,2026-05-07 23:07:14.850673,7543189977706908426,,@AI课程研究院创作的原声,AI课程研究院,7524625866836902971,AI课程研究院,260,,False,,,,,
7543224564684197120,2026-05-07 23:07:22.659233,7543224593860102950,,@深度学习工程师创作的原声,深度学习工程师,7524649017218434105,深度学习工程师,247,,False,,,,,
7543503016624655654,2026-05-07 23:07:31.474784,,,直播间带货榜,,,,,,,,,,,
7543581458393337103,2026-05-07 23:07:35.932096,7543581926087756587,,@新媒沈阳创作的原声,新媒沈阳,721700892993743,新媒沈阳,2226,,False,,,,,
7543906254733823284,2026-05-07 23:07:42.655565,,,,,,,,,,,,,,
7544038150016929058,2026-05-07 23:07:45.344189,7544039205383473946,,@新媒沈阳创作的原声,新媒沈阳,721700892993743,新媒沈阳,3189,,False,,,,,
7544971601616424243,2026-05-07 23:07:52.415266,7544971686597118739,,偷偷摸摸搞怪曲,ZOMI酱,3765182212624168,ZOMI酱,1549,,False,,,,,
7545041840672623912,2026-05-07 23:07:59.717945,7545042107503512347,,@AI大模型教程创作的原声,AI大模型教程,7542343451725448249,AI大模型教程,1108,,False,,,,,
7545305886307241216,2026-05-07 23:08:06.745075,7545306193716284210,,@AI学习课堂创作的原声,AI学习课堂,3912530210338105,AI学习课堂,1363,,False,,,,,
7545381758141795634,2026-05-07 23:08:09.309945,7545381976347921190,,@深度学习工程师创作的原声,深度学习工程师,7524649017218434105,深度学习工程师,1254,,False,,,,,
7545695756263410998,2026-05-07 23:08:13.574636,7545696920711334710,,@AI学习课堂创作的原声,AI学习课堂,3912530210338105,AI学习课堂,4341,,False,,,,,
7546263863453289778,2026-05-07 23:08:21.509418,,,直播间带货榜,,,,,,,,,,,
7546401851793575222,2026-05-07 23:08:25.828603,7546401980982348586,,@真想教会你AI创作的原声,真想教会你AI,7524651291906245691,真想教会你AI,3842,,False,,,,,
7546469954996948274,2026-05-07 23:08:31.224600,,,直播间带货榜,,,,,,,,,,,
