video_id,crawl_time,can_comment,can_forward,can_share,can_show_comment,allow_download,allow_duet,allow_music,allow_record,allow_stitch,private_status,is_delete,is_prohibited,in_reviewing,review_status,comment_permission_status
6773901168964798477,2026-05-07 23:03:22.572900,,,,,,,,,,,,,,,
6773906068725565448,2026-05-07 23:03:29.145391,,,,,,,,,,,,,,,
7289747189515980067,2026-05-07 23:03:33.154619,True,True,True,True,False,False,True,True,False,0,False,False,False,0,0
7361427727863385359,2026-05-07 23:03:35.537851,True,True,True,True,False,False,False,True,False,0,False,False,False,0,0
7396829450211446050,2026-05-07 23:03:43.260201,,,,,,,,,,,,,,,
7434082518397226249,2026-05-07 23:03:46.418958,,,,,,,,,,,,,,,
7436607919690484992,2026-05-07 23:03:48.574087,,,,,,,,,,,,,,,
7436608563918769448,2026-05-07 23:03:50.949393,,,,,,,,,,,,,,,
7444362506467872027,2026-05-07 23:03:52.965719,True,True,True,True,False,True,False,True,False,0,False,False,False,0,0
7446264878886554895,2026-05-07 23:04:01.645298,True,True,True,True,False,True,False,True,False,0,False,False,False,0,0
7446279061011303732,2026-05-07 23:04:12.940116,True,True,True,True,False,True,False,True,False,0,False,False,False,0,0
7454910938953698575,2026-05-07 23:04:18.827020,True,True,True,True,False,True,False,True,False,0,False,False,False,0,0
7465919739051642166,2026-05-07 23:04:23.515772,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7468609439512235291,2026-05-07 23:04:33.492655,True,True,True,True,False,True,False,True,False,0,False,False,False,0,0
7471634760171834659,2026-05-07 23:04:41.404109,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7473095677464136975,2026-05-07 23:04:49.895573,True,True,True,True,False,True,False,True,False,0,False,False,False,0,0
7476789346587151651,2026-05-07 23:04:57.292216,True,True,True,True,False,True,False,True,False,0,False,False,False,0,0
7483107090936941874,2026-05-07 23:05:00.254069,True,True,True,True,False,True,False,True,False,0,False,False,False,0,3
7485566382344588578,2026-05-07 23:05:07.672528,True,True,True,True,False,True,False,True,False,0,False,False,False,0,0
7486467317828816166,2026-05-07 23:05:15.731913,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7513843872540233023,2026-05-07 23:05:19.982149,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7514106819482045755,2026-05-07 23:05:26.627948,True,True,True,True,False,True,False,True,False,0,False,False,False,0,0
7517969543269059850,2026-05-07 23:05:36.800829,True,True,True,True,False,True,False,True,False,0,False,False,False,0,0
7518075611806551322,2026-05-07 23:05:46.694792,,,,,,,,,,,,,,,
7520905099401497891,2026-05-07 23:05:51.272689,True,True,True,True,False,True,False,True,False,0,False,False,False,0,0
7520939828767132928,2026-05-07 23:05:58.599117,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7523116377247321383,2026-05-07 23:06:06.789916,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7531357712618114313,2026-05-07 23:06:10.914762,True,True,True,True,False,True,False,True,False,0,False,False,False,0,0
7532461688206085402,2026-05-07 23:06:14.129194,,,,,,,,,,,,,,,
7533721108269321472,2026-05-07 23:06:16.661283,True,True,True,True,False,True,False,True,False,0,False,False,False,0,0
7536515789558451495,2026-05-07 23:06:27.277775,True,True,True,True,False,True,False,True,False,0,False,False,False,0,0
7542449576419020083,2026-05-07 23:06:32.883115,,,,,,,,,,,,,,,
7542468244687293715,2026-05-07 23:06:35.442828,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7542842698634431783,2026-05-07 23:06:43.306743,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7542847691571744000,2026-05-07 23:06:46.756098,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7543076811148676379,2026-05-07 23:06:54.552320,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7543115485139782958,2026-05-07 23:07:03.743191,True,True,True,True,False,True,False,True,False,0,False,False,False,0,0
7543152714943876387,2026-05-07 23:07:12.140001,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7543189889081249074,2026-05-07 23:07:14.850673,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7543224564684197120,2026-05-07 23:07:22.659233,True,True,True,True,False,True,True,True,False,0,False,False,False,0,0
7543503016624655654,2026-05-07 23:07:31.474784,,,,,,,,,,,,,,,
7543581458393337103,2026-05-07 23:07:35.932096,True,True,True,True,False,True,False,True,False,0,False,False,False,0,0
7543906254733823284,2026-05-07 23:07:42.655565,,,,,,,,,,,,,,,
7544038150016929058,2026-05-07 23:07:45.344189,True,True,True,True,False,True,False,True,False,0,False,False,False,0,0
7544971601616424243,2026-05-07 23:07:52.415266,True,True,True,True,False,True,False,True,False,0,False,False,False,0,0
7545041840672623912,2026-05-07 23:07:59.717945,True,True,True,True,False,True,False,True,False,0,False,False,False,0,0
7545305886307241216,2026-05-07 23:08:06.745075,True,True,True,True,False,True,False,True,False,0,False,False,False,0,0
7545381758141795634,2026-05-07 23:08:09.309945,True,True,True,True,False,True,False,True,False,0,False,False,False,0,0
7545695756263410998,2026-05-07 23:08:13.574636,True,True,True,True,False,True,False,True,False,0,False,False,False,0,0
7546263863453289778,2026-05-07 23:08:21.509418,,,,,,,,,,,,,,,
7546401851793575222,2026-05-07 23:08:25.828603,True,True,True,True,False,True,False,True,False,0,False,False,False,0,0
7546469954996948274,2026-05-07 23:08:31.224600,,,,,,,,,,,,,,,
7547620359265209639,2026-05-07 23:08:33.510284,True,True,True,True,False,True,False,True,False,0,False,False,False,0,0
7547954215356779815,2026-05-07 23:08:42.228316,True,True,True,True,False,True,False,True,False,0,False,False,False,0,0
7547991038376299810,2026-05-07 23:08:51.201176,True,True,True,True,False,True,False,True,False,0,False,False,False,0,0
7548024723947474176,2026-05-07 23:08:58.793385,,,,,,,,,,,,,,,
7548390561330367794,2026-05-07 23:09:01.799292,True,True,True,True,False,True,False,True,False,0,False,False,False,0,0
7548734306391215395,2026-05-07 23:09:09.383833,True,True,True,True,False,True,False,True,False,0,False,False,False,0,0
7548755625631665444,2026-05-07 23:09:13.050991,True,True,True,True,False,True,False,True,False,0,False,False,False,0,0
7549114173926509851,2026-05-07 23:09:20.898270,True,True,True,True,False,True,False,True,False,0,False,False,False,0,0
7551273257052163374,2026-05-07 23:09:30.408866,True,True,True,True,False,True,False,True,False,0,False,False,False,0,0
