epoch,train_loss,val_loss,auc,accuracy,precision,recall,f1,is_best
1,3.303426,1.216531,0.5286888888888889,0.6106666666666667,0.51010101010101,0.6733333333333333,0.5804597701149425,True
2,1.870135,1.01641,0.5918740740740742,0.612,0.511166253101737,0.6866666666666666,0.5860597439544808,True
3,1.141483,0.853466,0.5994444444444444,0.6146666666666667,0.513715710723192,0.6866666666666666,0.5877318116975749,True
4,0.694218,0.548984,0.7293407407407407,0.6346666666666667,0.5537190082644629,0.44666666666666666,0.4944649446494465,True
5,0.544476,0.506561,0.7994148148148148,0.708,0.6246153846153846,0.6766666666666666,0.6496,True
6,0.529395,0.496501,0.8137111111111112,0.7226666666666667,0.6352941176470588,0.72,0.675,True
7,0.516203,0.486619,0.818162962962963,0.72,0.6415094339622641,0.68,0.6601941747572816,True
8,0.507102,0.485676,0.8219777777777778,0.736,0.6583850931677019,0.7066666666666667,0.6816720257234726,True
9,0.498621,0.476516,0.8265851851851852,0.732,0.6285714285714286,0.8066666666666666,0.7065693430656934,True
10,0.492086,0.471404,0.8327925925925926,0.7386666666666667,0.6566265060240963,0.7266666666666667,0.689873417721519,True
11,0.485094,0.465837,0.8347925925925926,0.744,0.652542372881356,0.77,0.7064220183486238,True
12,0.477903,0.462578,0.8355851851851852,0.7413333333333333,0.6432432432432432,0.7933333333333333,0.7104477611940299,True
13,0.472873,0.46356,0.8402888888888889,0.748,0.6868686868686869,0.68,0.6834170854271356,False
14,0.469756,0.464137,0.8336,0.74,0.6495726495726496,0.76,0.7004608294930875,False
15,0.47182,0.464457,0.8384962962962963,0.7386666666666667,0.6733333333333333,0.6733333333333333,0.6733333333333333,False
16,0.468688,0.457261,0.8395037037037038,0.756,0.667621776504298,0.7766666666666666,0.7180277349768875,True
17,0.465577,0.455136,0.8408222222222221,0.752,0.6565934065934066,0.7966666666666666,0.7198795180722891,True
18,0.458359,0.459549,0.8420592592592593,0.7533333333333333,0.7003484320557491,0.67,0.6848381601362862,False
19,0.454024,0.460437,0.8401851851851851,0.7493333333333333,0.6931034482758621,0.67,0.6813559322033899,False
20,0.448661,0.45341,0.8421555555555555,0.7466666666666667,0.6697530864197531,0.7233333333333334,0.6955128205128205,True
21,0.450044,0.455318,0.8420518518518518,0.7466666666666667,0.6821192052980133,0.6866666666666666,0.6843853820598007,False
22,0.448824,0.454853,0.840488888888889,0.74,0.6666666666666666,0.7,0.6829268292682927,False
23,0.440822,0.452761,0.8406370370370371,0.752,0.6676470588235294,0.7566666666666667,0.709375,True
24,0.43602,0.45905,0.8401777777777778,0.7386666666666667,0.6818181818181818,0.65,0.6655290102389079,False
25,0.433032,0.456177,0.8397185185185185,0.7413333333333333,0.6778523489932886,0.6733333333333333,0.6755852842809364,False
26,0.431699,0.452531,0.8403481481481481,0.7413333333333333,0.665625,0.71,0.6870967741935484,True
27,0.427413,0.456612,0.8396888888888888,0.7386666666666667,0.6793103448275862,0.6566666666666666,0.6677966101694915,False
28,0.42868,0.453038,0.8395333333333334,0.74,0.6635514018691588,0.71,0.6859903381642513,False
29,0.42135,0.451875,0.8401851851851853,0.7573333333333333,0.6676136363636364,0.7833333333333333,0.7208588957055214,True
30,0.419402,0.45206,0.8399703703703705,0.7506666666666667,0.663768115942029,0.7633333333333333,0.710077519379845,False
31,0.414763,0.457197,0.8387333333333333,0.7306666666666667,0.6678082191780822,0.65,0.6587837837837838,False
32,0.412488,0.451893,0.8401777777777778,0.7466666666666667,0.6617647058823529,0.75,0.703125,False
33,0.409724,0.451694,0.8400296296296296,0.74,0.6586102719033232,0.7266666666666667,0.6909667194928685,True
34,0.406437,0.453725,0.8393333333333333,0.74,0.6732673267326733,0.68,0.6766169154228856,False
35,0.400767,0.453393,0.8393555555555556,0.7386666666666667,0.6699346405228758,0.6833333333333333,0.6765676567656765,False
36,0.394674,0.45647,0.8389925925925925,0.7373333333333333,0.6769759450171822,0.6566666666666666,0.6666666666666666,False
37,0.392857,0.457246,0.8390518518518518,0.7426666666666667,0.6877192982456141,0.6533333333333333,0.67008547008547,False
38,0.3872,0.454182,0.8392148148148149,0.7506666666666667,0.6609686609686609,0.7733333333333333,0.7127496159754224,False
39,0.388537,0.455754,0.8380888888888889,0.7413333333333333,0.6754966887417219,0.68,0.6777408637873754,False
40,0.38392,0.454037,0.8383333333333333,0.736,0.659375,0.7033333333333334,0.6806451612903226,False
41,0.378754,0.45651,0.8365037037037037,0.732,0.6504559270516718,0.7133333333333334,0.6804451510333863,False
