id_value,train_count,val_count,test_count,total_count,in_train,in_val,in_test,field
864693330381860,1,0,0,1,True,False,False,author_id
705263485074841,1,1,0,2,True,True,False,author_id
1768439644174156,1,0,0,1,True,False,False,author_id
1512527052677020,1,0,0,1,True,False,False,author_id
84785752657,1,0,0,1,True,False,False,author_id
85184914009,1,0,0,1,True,False,False,author_id
59233673371,1,0,0,1,True,False,False,author_id
3522472842898285,1,0,0,1,True,False,False,author_id
7601344192892322853,1,1,0,2,True,True,False,author_id
7623317942159787045,1,0,0,1,True,False,False,author_id
2505106950195268,1,0,0,1,True,False,False,author_id
91621166209,1,0,0,1,True,False,False,author_id
4169762539049116,1,0,0,1,True,False,False,author_id
78034896995,1,0,0,1,True,False,False,author_id
98163304323,1,0,0,1,True,False,False,author_id
1209921039241576,1,0,0,1,True,False,False,author_id
3162622476958126,1,0,0,1,True,False,False,author_id
2464421228587114,1,0,0,1,True,False,False,author_id
3320953885435863,1,0,0,1,True,False,False,author_id
2199442814981056,1,1,0,2,True,True,False,author_id
3801432379626932,1,0,0,1,True,False,False,author_id
1521321043041968,1,0,0,1,True,False,False,author_id
3441895049795956,1,0,0,1,True,False,False,author_id
59843265847,1,0,0,1,True,False,False,author_id
71077900215,1,0,0,1,True,False,False,author_id
98270312525,1,0,0,1,True,False,False,author_id
97853688520,1,0,0,1,True,False,False,author_id
92366695396,1,0,0,1,True,False,False,author_id
7624126113719272497,1,0,0,1,True,False,False,author_id
615367052896216,1,0,0,1,True,False,False,author_id
553795211770492,1,0,0,1,True,False,False,author_id
4204962420896861,1,0,0,1,True,False,False,author_id
4038955422983273,1,0,0,1,True,False,False,author_id
3745383212646473,1,0,0,1,True,False,False,author_id
2841551087874824,1,0,0,1,True,False,False,author_id
104826605086,1,0,0,1,True,False,False,author_id
91639435616,1,0,0,1,True,False,False,author_id
2329206236909219,1,0,0,1,True,False,False,author_id
2384186772568148,1,0,0,1,True,False,False,author_id
4355597451143372,1,1,0,2,True,True,False,author_id
105205486109,1,0,0,1,True,False,False,author_id
1816806103979095,1,0,0,1,True,False,False,author_id
106067997108,1,0,0,1,True,False,False,author_id
2821765880879563,1,0,0,1,True,False,False,author_id
3127487264,1,0,0,1,True,False,False,author_id
57818010054,1,0,0,1,True,False,False,author_id
7547972367000241209,1,0,0,1,True,False,False,author_id
71035367461,1,0,0,1,True,False,False,author_id
7.289442367885839e+18,3,0,0,3,True,False,False,music_id
7.636990916783377e+18,3,1,1,5,True,True,True,music_id
7.387410485414088e+18,3,0,0,3,True,False,False,music_id
7.621484489745796e+18,2,0,0,2,True,False,False,music_id
7.603786693702844e+18,2,1,0,3,True,True,False,music_id
7.605185176058269e+18,2,0,0,2,True,False,False,music_id
7.255756439318989e+18,2,0,0,2,True,False,False,music_id
7.620853813347666e+18,2,0,0,2,True,False,False,music_id
7.289747507247173e+18,1,0,0,1,True,False,False,music_id
7.621534860191993e+18,1,0,0,1,True,False,False,music_id
7.621503977707933e+18,1,0,0,1,True,False,False,music_id
7.621518398782066e+18,1,0,0,1,True,False,False,music_id
7.621522756248604e+18,1,0,0,1,True,False,False,music_id
7.621529026745716e+18,1,0,0,1,True,False,False,music_id
7.621554883438939e+18,1,0,0,1,True,False,False,music_id
7.621535310085688e+18,1,0,0,1,True,False,False,music_id
7.621538441180745e+18,1,0,0,1,True,False,False,music_id
7.62149398781949e+18,1,0,0,1,True,False,False,music_id
7.621566095501151e+18,1,0,0,1,True,False,False,music_id
7.621727790749584e+18,1,0,0,1,True,False,False,music_id
7.562895539637846e+18,1,0,0,1,True,False,False,music_id
7.621754364788575e+18,1,0,0,1,True,False,False,music_id
7.621785983012392e+18,1,0,0,1,True,False,False,music_id
7.621825578483715e+18,1,0,0,1,True,False,False,music_id
7.62150230250285e+18,1,0,0,1,True,False,False,music_id
7.621482816019729e+18,1,0,0,1,True,False,False,music_id
7.621485900644224e+18,1,0,0,1,True,False,False,music_id
7.621483801944149e+18,1,0,0,1,True,False,False,music_id
7.62133189437383e+18,1,0,0,1,True,False,False,music_id
7.62139611831216e+18,1,0,0,1,True,False,False,music_id
7.621401081830428e+18,1,0,0,1,True,False,False,music_id
7.621408153103601e+18,1,0,0,1,True,False,False,music_id
7.621409043172789e+18,1,0,0,1,True,False,False,music_id
7.621420060522925e+18,1,0,0,1,True,False,False,music_id
7.445053060495722e+18,1,0,0,1,True,False,False,music_id
7.621434127039892e+18,1,0,0,1,True,False,False,music_id
7.621436544494423e+18,1,0,0,1,True,False,False,music_id
7.62143930360118e+18,1,0,0,1,True,False,False,music_id
7.621449036133879e+18,1,0,0,1,True,False,False,music_id
7.621453445237001e+18,1,0,0,1,True,False,False,music_id
7.621454971778747e+18,1,0,0,1,True,False,False,music_id
7.62148200107354e+18,1,0,0,1,True,False,False,music_id
7.62186746195195e+18,1,0,0,1,True,False,False,music_id
7.621828207725104e+18,1,0,0,1,True,False,False,music_id
7.62203636589873e+18,1,0,0,1,True,False,False,music_id
7.621877682493607e+18,1,0,0,1,True,False,False,music_id
7.622254188143152e+18,1,0,0,1,True,False,False,music_id
7.622220032151522e+18,1,0,0,1,True,False,False,music_id
7.622230456628465e+18,1,0,0,1,True,False,False,music_id
7.622233960894057e+18,1,0,0,1,True,False,False,music_id
7.598742131261458e+18,1,0,0,1,True,False,False,music_id
7.622242537580465e+18,1,0,0,1,True,False,False,music_id
7.622243112387333e+18,1,0,0,1,True,False,False,music_id
7.622251799566749e+18,1,0,0,1,True,False,False,music_id
7.622281473608977e+18,1,0,0,1,True,False,False,music_id
7.622190151053086e+18,1,0,0,1,True,False,False,music_id
7.622313088192105e+18,1,0,0,1,True,False,False,music_id
7.622291103949262e+18,1,0,0,1,True,False,False,music_id
7.622297712779939e+18,1,0,0,1,True,False,False,music_id
7.622299824523595e+18,1,0,0,1,True,False,False,music_id
7.622310879303831e+18,1,0,0,1,True,False,False,music_id
7.622315482367987e+18,1,0,0,1,True,False,False,music_id
7.622318866542136e+18,1,0,0,1,True,False,False,music_id
7.622204249358814e+18,1,0,0,1,True,False,False,music_id
7.622156462759923e+18,1,0,0,1,True,False,False,music_id
7.621232496486698e+18,1,0,0,1,True,False,False,music_id
7.62194881459723e+18,1,0,0,1,True,False,False,music_id
7.621882213063331e+18,1,0,0,1,True,False,False,music_id
7.62188307472635e+18,1,0,0,1,True,False,False,music_id
7.621885077644856e+18,1,0,0,1,True,False,False,music_id
7.621885310368075e+18,1,0,0,1,True,False,False,music_id
80667982.0,1,0,0,1,True,False,False,music_id
7.621929952656838e+18,1,0,0,1,True,False,False,music_id
7.621933561917115e+18,1,0,0,1,True,False,False,music_id
7.6219693832416e+18,1,0,0,1,True,False,False,music_id
7.622147889569353e+18,1,0,0,1,True,False,False,music_id
7.621973271400549e+18,1,0,0,1,True,False,False,music_id
7.622046011325763e+18,1,0,0,1,True,False,False,music_id
7.622097979927121e+18,1,0,0,1,True,False,False,music_id
7.622102093252103e+18,1,0,0,1,True,False,False,music_id
7.622127898677349e+18,1,0,0,1,True,False,False,music_id
7.622133553387884e+18,1,0,0,1,True,False,False,music_id
7.49447332515986e+18,1,0,0,1,True,False,False,music_id
7.621259582098198e+18,1,0,0,1,True,False,False,music_id
7.621196214087814e+18,1,0,0,1,True,False,False,music_id
7.621223135698079e+18,1,0,0,1,True,False,False,music_id
7.62071967146543e+18,1,0,0,1,True,False,False,music_id
7.620488689663184e+18,1,0,0,1,True,False,False,music_id
7.620602451884133e+18,1,0,0,1,True,False,False,music_id
7.620624824531946e+18,1,0,0,1,True,False,False,music_id
7.620656138467511e+18,1,0,0,1,True,False,False,music_id
7.620657096526188e+18,1,0,0,1,True,False,False,music_id
7.620690779807305e+18,1,0,0,1,True,False,False,music_id
7.620705132098948e+18,1,0,0,1,True,False,False,music_id
7.620724582516919e+18,1,0,0,1,True,False,False,music_id
7.620462413522963e+18,1,0,0,1,True,False,False,music_id
7.620729083106119e+18,1,0,0,1,True,False,False,music_id
7.620733364437601e+18,1,0,0,1,True,False,False,music_id
7.620734696980352e+18,1,0,0,1,True,False,False,music_id
7.620752404090244e+18,1,0,0,1,True,False,False,music_id
7.620755700029214e+18,1,0,0,1,True,False,False,music_id
7.620755788352605e+18,1,0,0,1,True,False,False,music_id
7.620757587193105e+18,1,0,0,1,True,False,False,music_id
7.549865235870322e+18,1,0,0,1,True,False,False,music_id
7.620457846920039e+18,1,0,0,1,True,False,False,music_id
7.621202291395841e+18,1,0,0,1,True,False,False,music_id
7.620398484054937e+18,1,0,0,1,True,False,False,music_id
7.620362245591141e+18,1,0,0,1,True,False,False,music_id
7.620373290888367e+18,1,0,0,1,True,False,False,music_id
7.6203812440182e+18,1,0,0,1,True,False,False,music_id
7.620385281983761e+18,1,0,0,1,True,False,False,music_id
7.620389396692585e+18,1,0,0,1,True,False,False,music_id
7.620393025105038e+18,1,0,0,1,True,False,False,music_id
7.620396484691267e+18,1,0,0,1,True,False,False,music_id
7.620399364057402e+18,1,0,0,1,True,False,False,music_id
7.620450073142595e+18,1,0,0,1,True,False,False,music_id
7.620400052877069e+18,1,0,0,1,True,False,False,music_id
7.620401250978893e+18,1,0,0,1,True,False,False,music_id
7.620404230154669e+18,1,0,0,1,True,False,False,music_id
7.620407318656568e+18,1,0,0,1,True,False,False,music_id
7.620413694568189e+18,1,0,0,1,True,False,False,music_id
7.620426767584988e+18,1,0,0,1,True,False,False,music_id
7.620446194288479e+18,1,0,0,1,True,False,False,music_id
7.620759492870868e+18,1,0,0,1,True,False,False,music_id
7.620761796080569e+18,1,0,0,1,True,False,False,music_id
7.620762770439359e+18,1,0,0,1,True,False,False,music_id
7.621154141921938e+18,1,0,0,1,True,False,False,music_id
7.621117487341407e+18,1,0,0,1,True,False,False,music_id
7.621117820787707e+18,1,0,0,1,True,False,False,music_id
7.621129166661996e+18,1,0,0,1,True,False,False,music_id
7.621130991473642e+18,1,0,0,1,True,False,False,music_id
7.621136942272482e+18,1,0,0,1,True,False,False,music_id
7.621142872909204e+18,1,0,0,1,True,False,False,music_id
7.621150200937057e+18,1,0,0,1,True,False,False,music_id
7.621157181959523e+18,1,0,0,1,True,False,False,music_id
7.620767778181697e+18,1,0,0,1,True,False,False,music_id
7.621165125521051e+18,1,0,0,1,True,False,False,music_id
7.62117130662932e+18,1,0,0,1,True,False,False,music_id
7.621172914523622e+18,1,0,0,1,True,False,False,music_id
7.62117738466591e+18,1,0,0,1,True,False,False,music_id
7.450458740366508e+18,1,0,0,1,True,False,False,music_id
7.621187375397719e+18,1,0,0,1,True,False,False,music_id
7.622479520343281e+18,1,0,0,1,True,False,False,music_id
7.636796710894715e+18,1,0,0,1,True,False,False,music_id
7.621098223377059e+18,1,0,0,1,True,False,False,music_id
7.621096849692282e+18,1,0,0,1,True,False,False,music_id
7.621046323442961e+18,1,0,0,1,True,False,False,music_id
7.620774497250971e+18,1,0,0,1,True,False,False,music_id
7.620780652652137e+18,1,0,0,1,True,False,False,music_id
7.620785004100062e+18,1,0,0,1,True,False,False,music_id
7.386894525223928e+18,1,0,0,1,True,False,False,music_id
7.121196168859615e+18,1,0,0,1,True,False,False,music_id
7.620824624502148e+18,1,0,0,1,True,False,False,music_id
7.620847895482355e+18,1,0,0,1,True,False,False,music_id
7.620868281313824e+18,1,0,0,1,True,False,False,music_id
7.620868964624698e+18,1,0,0,1,True,False,False,music_id
7.620884786520804e+18,1,0,0,1,True,False,False,music_id
7.251019481550422e+18,1,0,0,1,True,False,False,music_id
7.620999968739921e+18,1,0,0,1,True,False,False,music_id
7.621006330161073e+18,1,0,0,1,True,False,False,music_id
7.621010892162977e+18,1,0,0,1,True,False,False,music_id
7.621029696498617e+18,1,0,0,1,True,False,False,music_id
7.622327168437407e+18,1,0,0,1,True,False,False,music_id
7.622550751746821e+18,1,0,0,1,True,False,False,music_id
7.622497197365071e+18,1,0,0,1,True,False,False,music_id
7.546804337574611e+18,1,0,0,1,True,False,False,music_id
7.624025837889113e+18,1,0,0,1,True,False,False,music_id
7.624037343669816e+18,1,0,0,1,True,False,False,music_id
7.624070474955263e+18,1,0,0,1,True,False,False,music_id
7.624089052270431e+18,1,0,0,1,True,False,False,music_id
7.48593535725619e+18,1,0,0,1,True,False,False,music_id
7.624113367132802e+18,1,0,0,1,True,False,False,music_id
7.624124250488212e+18,1,0,0,1,True,False,False,music_id
7.023041454201113e+18,1,0,0,1,True,False,False,music_id
7.624010725752671e+18,1,0,0,1,True,False,False,music_id
7.624149108911082e+18,1,0,0,1,True,False,False,music_id
7.624159764582469e+18,1,0,0,1,True,False,False,music_id
7.624161340860419e+18,1,0,0,1,True,False,False,music_id
7.624162631615516e+18,1,0,0,1,True,False,False,music_id
7.624187819606527e+18,1,0,0,1,True,False,False,music_id
7.624189837796511e+18,1,0,0,1,True,False,False,music_id
7.624194955249978e+18,1,0,0,1,True,False,False,music_id
7.624018702601653e+18,1,0,0,1,True,False,False,music_id
7.624003169559105e+18,1,0,0,1,True,False,False,music_id
7.623722099068358e+18,1,0,0,1,True,False,False,music_id
7.623757408381865e+18,1,0,0,1,True,False,False,music_id
7.623729461233552e+18,1,0,0,1,True,False,False,music_id
7.623732820310625e+18,1,0,0,1,True,False,False,music_id
7.623736701841214e+18,1,0,0,1,True,False,False,music_id
7.623743228436549e+18,1,0,0,1,True,False,False,music_id
7.623747329517997e+18,1,0,0,1,True,False,False,music_id
7.623750797083315e+18,1,0,0,1,True,False,False,music_id
7.623751014784814e+18,1,0,0,1,True,False,False,music_id
7.623761852069776e+18,1,0,0,1,True,False,False,music_id
7.62398501131397e+18,1,0,0,1,True,False,False,music_id
7.62377063791554e+18,1,0,0,1,True,False,False,music_id
7.623776964972793e+18,1,0,0,1,True,False,False,music_id
7.623779283783011e+18,1,0,0,1,True,False,False,music_id
7.6237866873278e+18,1,0,0,1,True,False,False,music_id
7.62196782011661e+18,1,0,0,1,True,False,False,music_id
7.437928809355018e+18,1,0,0,1,True,False,False,music_id
7.545853407416812e+18,1,0,0,1,True,False,False,music_id
7.624205683990285e+18,1,0,0,1,True,False,False,music_id
7.624209105254698e+18,1,0,0,1,True,False,False,music_id
7.624356050405215e+18,1,0,0,1,True,False,False,music_id
7.624547628100881e+18,1,0,0,1,True,False,False,music_id
7.624503973482974e+18,1,0,0,1,True,False,False,music_id
7.624505698799078e+18,1,0,0,1,True,False,False,music_id
7.624509394822204e+18,1,0,0,1,True,False,False,music_id
7.624509340635991e+18,1,0,0,1,True,False,False,music_id
7.624528678457855e+18,1,0,0,1,True,False,False,music_id
7.624532183427993e+18,1,0,0,1,True,False,False,music_id
7.624541610303131e+18,1,0,0,1,True,False,False,music_id
7.624636078376357e+18,1,0,0,1,True,False,False,music_id
7.62436468027122e+18,1,0,0,1,True,False,False,music_id
7.624718748431191e+18,1,0,0,1,True,False,False,music_id
7.624752871954861e+18,1,0,0,1,True,False,False,music_id
7.624777912030367e+18,1,0,0,1,True,False,False,music_id
7.624778992796634e+18,1,0,0,1,True,False,False,music_id
7.624788246769208e+18,1,0,0,1,True,False,False,music_id
7.624803942539218e+18,1,0,0,1,True,False,False,music_id
7.624804910663601e+18,1,0,0,1,True,False,False,music_id
7.624499176373587e+18,1,0,0,1,True,False,False,music_id
7.624497038285164e+18,1,0,0,1,True,False,False,music_id
7.62449617464027e+18,1,0,0,1,True,False,False,music_id
7.624490371770387e+18,1,0,0,1,True,False,False,music_id
7.624441929215856e+18,1,0,0,1,True,False,False,music_id
7.624444518972853e+18,1,0,0,1,True,False,False,music_id
7.624455944713342e+18,1,0,0,1,True,False,False,music_id
7.624459919084817e+18,1,0,0,1,True,False,False,music_id
7.624463183918452e+18,1,0,0,1,True,False,False,music_id
7.380034402501266e+18,1,0,0,1,True,False,False,music_id
7.624467719353912e+18,1,0,0,1,True,False,False,music_id
7.624468104262372e+18,1,0,0,1,True,False,False,music_id
7.62446824099937e+18,1,0,0,1,True,False,False,music_id
7.624469286307761e+18,1,0,0,1,True,False,False,music_id
7.624470363031883e+18,1,0,0,1,True,False,False,music_id
7.624480858224807e+18,1,0,0,1,True,False,False,music_id
7.624481893320232e+18,1,0,0,1,True,False,False,music_id
7.624488840419184e+18,1,0,0,1,True,False,False,music_id
7.624489098951675e+18,1,0,0,1,True,False,False,music_id
7.623724567848078e+18,1,0,0,1,True,False,False,music_id
7.623703845566221e+18,1,0,0,1,True,False,False,music_id
7.622527956849642e+18,1,0,0,1,True,False,False,music_id
7.622920269333679e+18,1,0,0,1,True,False,False,music_id
7.622721720222486e+18,1,0,0,1,True,False,False,music_id
7.622722184535952e+18,1,0,0,1,True,False,False,music_id
7.622870336584863e+18,1,0,0,1,True,False,False,music_id
7.622878206558899e+18,1,0,0,1,True,False,False,music_id
7.598010257508223e+18,1,0,0,1,True,False,False,music_id
7.622881868203003e+18,1,0,0,1,True,False,False,music_id
7.622898617799478e+18,1,0,0,1,True,False,False,music_id
7.622937520182971e+18,1,0,0,1,True,False,False,music_id
7.622699745471188e+18,1,0,0,1,True,False,False,music_id
7.622963954309942e+18,1,0,0,1,True,False,False,music_id
7.622964828612693e+18,1,0,0,1,True,False,False,music_id
7.622966287458668e+18,1,0,0,1,True,False,False,music_id
7.622969181797567e+18,1,0,0,1,True,False,False,music_id
7.622986190123257e+18,1,0,0,1,True,False,False,music_id
7.622988645372268e+18,1,0,0,1,True,False,False,music_id
7.622990176263933e+18,1,0,0,1,True,False,False,music_id
7.622713060252847e+18,1,0,0,1,True,False,False,music_id
7.622685238514585e+18,1,0,0,1,True,False,False,music_id
7.623697900742086e+18,1,0,0,1,True,False,False,music_id
7.622580899019836e+18,1,0,0,1,True,False,False,music_id
7.622535007944379e+18,1,0,0,1,True,False,False,music_id
7.620356369212362e+18,1,0,0,1,True,False,False,music_id
7.622558699369942e+18,1,0,0,1,True,False,False,music_id
7.622575216326807e+18,1,0,0,1,True,False,False,music_id
7.622578575639907e+18,1,0,0,1,True,False,False,music_id
7.622579492619292e+18,1,0,0,1,True,False,False,music_id
7.622579600891137e+18,1,0,0,1,True,False,False,music_id
122628437.0,1,0,0,1,True,False,False,music_id
7.622648645501865e+18,1,0,0,1,True,False,False,music_id
7.599896096743096e+18,1,0,0,1,True,False,False,music_id
7.622596785080454e+18,1,0,0,1,True,False,False,music_id
7.423711961902285e+18,1,0,0,1,True,False,False,music_id
7.622624003401338e+18,1,0,0,1,True,False,False,music_id
7.622632273774431e+18,1,0,0,1,True,False,False,music_id
7.377880295368739e+18,1,0,0,1,True,False,False,music_id
7.62263497136202e+18,1,0,0,1,True,False,False,music_id
7.623003170964606e+18,1,0,0,1,True,False,False,music_id
7.623022894259473e+18,1,0,0,1,True,False,False,music_id
7.623022883698134e+18,1,0,0,1,True,False,False,music_id
7.623400986643631e+18,1,0,0,1,True,False,False,music_id
7.623351611032997e+18,1,0,0,1,True,False,False,music_id
7.623355094742027e+18,1,0,0,1,True,False,False,music_id
7.623365447879658e+18,1,0,0,1,True,False,False,music_id
7.623379001238736e+18,1,0,0,1,True,False,False,music_id
7.609258900939882e+18,1,0,0,1,True,False,False,music_id
7.623386739851136e+18,1,0,0,1,True,False,False,music_id
7.623388210601528e+18,1,0,0,1,True,False,False,music_id
7.623401876257197e+18,1,0,0,1,True,False,False,music_id
7.623035291162529e+18,1,0,0,1,True,False,False,music_id
7.623405593981636e+18,1,0,0,1,True,False,False,music_id
7.623429088170069e+18,1,0,0,1,True,False,False,music_id
7.623443154024418e+18,1,0,0,1,True,False,False,music_id
7.623506605501402e+18,1,0,0,1,True,False,False,music_id
7.623571344458075e+18,1,0,0,1,True,False,False,music_id
7.623631578740346e+18,1,0,0,1,True,False,False,music_id
7.623643989035519e+18,1,0,0,1,True,False,False,music_id
7.623350808884678e+18,1,0,0,1,True,False,False,music_id
7.62335022787291e+18,1,0,0,1,True,False,False,music_id
7.615912500111412e+18,1,0,0,1,True,False,False,music_id
7.623338705796812e+18,1,0,0,1,True,False,False,music_id
7.623048015653441e+18,1,0,0,1,True,False,False,music_id
7.623064148326223e+18,1,0,0,1,True,False,False,music_id
7.623074321103457e+18,1,0,0,1,True,False,False,music_id
7.623078175949475e+18,1,0,0,1,True,False,False,music_id
7.623078962222124e+18,1,0,0,1,True,False,False,music_id
7.623079985640787e+18,1,0,0,1,True,False,False,music_id
7.623080671245913e+18,1,0,0,1,True,False,False,music_id
7.623089588608814e+18,1,0,0,1,True,False,False,music_id
7.623120141865668e+18,1,0,0,1,True,False,False,music_id
7.623125898245524e+18,1,0,0,1,True,False,False,music_id
7.623275784182271e+18,1,0,0,1,True,False,False,music_id
7.623329458732289e+18,1,0,0,1,True,False,False,music_id
6.802210511095073e+18,1,0,0,1,True,False,False,music_id
7.623334859339025e+18,1,0,0,1,True,False,False,music_id
7.623337885214936e+18,1,0,0,1,True,False,False,music_id
7.232218789490789e+18,1,0,0,1,True,False,False,music_id
7.620285303462301e+18,1,0,0,1,True,False,False,music_id
7.620306238861053e+18,1,0,0,1,True,False,False,music_id
7.617835461905567e+18,1,0,0,1,True,False,False,music_id
7.617793862781767e+18,1,0,0,1,True,False,False,music_id
7.61779815757323e+18,1,0,0,1,True,False,False,music_id
7.617798974216375e+18,1,0,0,1,True,False,False,music_id
7.617799143779503e+18,1,0,0,1,True,False,False,music_id
7.617814332885192e+18,1,0,0,1,True,False,False,music_id
7.617825958267342e+18,1,0,0,1,True,False,False,music_id
7.617826195204853e+18,1,0,0,1,True,False,False,music_id
7.614489040973893e+18,1,0,0,1,True,False,False,music_id
7.617748548381511e+18,1,0,0,1,True,False,False,music_id
7.617841905916743e+18,1,0,0,1,True,False,False,music_id
7.61784383610202e+18,1,0,0,1,True,False,False,music_id
7.61785141366319e+18,1,0,0,1,True,False,False,music_id
7.617852107181264e+18,1,0,0,1,True,False,False,music_id
7.617886146735132e+18,1,0,0,1,True,False,False,music_id
7.617910695657393e+18,1,0,0,1,True,False,False,music_id
7.61801951553166e+18,1,0,0,1,True,False,False,music_id
7.617770444313087e+18,1,0,0,1,True,False,False,music_id
7.617738751323885e+18,1,0,0,1,True,False,False,music_id
7.618056344276405e+18,1,0,0,1,True,False,False,music_id
7.617674912698338e+18,1,0,0,1,True,False,False,music_id
7.61762609072651e+18,1,0,0,1,True,False,False,music_id
7.617642078004121e+18,1,0,0,1,True,False,False,music_id
7.617647320603135e+18,1,0,0,1,True,False,False,music_id
7.617662623856741e+18,1,0,0,1,True,False,False,music_id
7.617667414890188e+18,1,0,0,1,True,False,False,music_id
7.617667739682885e+18,1,0,0,1,True,False,False,music_id
7.617668633908727e+18,1,0,0,1,True,False,False,music_id
7.617703757291638e+18,1,0,0,1,True,False,False,music_id
7.617731482471206e+18,1,0,0,1,True,False,False,music_id
7.617705162181856e+18,1,0,0,1,True,False,False,music_id
7.617705953386991e+18,1,0,0,1,True,False,False,music_id
7.617708966270356e+18,1,0,0,1,True,False,False,music_id
7.617710424737943e+18,1,0,0,1,True,False,False,music_id
7.617710919170149e+18,1,0,0,1,True,False,False,music_id
7.617728363087547e+18,1,0,0,1,True,False,False,music_id
7.617730276333637e+18,1,0,0,1,True,False,False,music_id
6.872042114608269e+18,1,0,0,1,True,False,False,music_id
7.618067875274444e+18,1,0,0,1,True,False,False,music_id
7.618442554761137e+18,1,0,0,1,True,False,False,music_id
7.618245933041503e+18,1,0,0,1,True,False,False,music_id
7.618194745588633e+18,1,0,0,1,True,False,False,music_id
7.618203834644549e+18,1,0,0,1,True,False,False,music_id
7.618207319066807e+18,1,0,0,1,True,False,False,music_id
7.618225923686485e+18,1,0,0,1,True,False,False,music_id
7.618227611629932e+18,1,0,0,1,True,False,False,music_id
7.618228994925825e+18,1,0,0,1,True,False,False,music_id
7.618233407045881e+18,1,0,0,1,True,False,False,music_id
7.618252244160482e+18,1,0,0,1,True,False,False,music_id
7.618182649543724e+18,1,0,0,1,True,False,False,music_id
7.618255370317794e+18,1,0,0,1,True,False,False,music_id
7.618258307706326e+18,1,0,0,1,True,False,False,music_id
7.618330791491292e+18,1,0,0,1,True,False,False,music_id
7.618373360904441e+18,1,0,0,1,True,False,False,music_id
7.618406052530245e+18,1,0,0,1,True,False,False,music_id
7.618427916535303e+18,1,0,0,1,True,False,False,music_id
7.618427696967732e+18,1,0,0,1,True,False,False,music_id
7.618184654805601e+18,1,0,0,1,True,False,False,music_id
7.618182383581367e+18,1,0,0,1,True,False,False,music_id
7.618075845437033e+18,1,0,0,1,True,False,False,music_id
7.618149609132117e+18,1,0,0,1,True,False,False,music_id
7.618098484712869e+18,1,0,0,1,True,False,False,music_id
7.554179634296783e+18,1,0,0,1,True,False,False,music_id
7.618104972756012e+18,1,0,0,1,True,False,False,music_id
7.618116729947934e+18,1,0,0,1,True,False,False,music_id
7.61811892429028e+18,1,0,0,1,True,False,False,music_id
7.618147749137108e+18,1,0,0,1,True,False,False,music_id
7.441825404509225e+18,1,0,0,1,True,False,False,music_id
7.618154066987765e+18,1,0,0,1,True,False,False,music_id
7.618180251453099e+18,1,0,0,1,True,False,False,music_id
7.61815436262361e+18,1,0,0,1,True,False,False,music_id
7.618159288799743e+18,1,0,0,1,True,False,False,music_id
7.618162484469435e+18,1,0,0,1,True,False,False,music_id
7.618173034540944e+18,1,0,0,1,True,False,False,music_id
7.618177426945789e+18,1,0,0,1,True,False,False,music_id
7.618179334054448e+18,1,0,0,1,True,False,False,music_id
7.61818029067823e+18,1,0,0,1,True,False,False,music_id
7.617573646483197e+18,1,0,0,1,True,False,False,music_id
7.617546987331702e+18,1,0,0,1,True,False,False,music_id
7.617525124182789e+18,1,0,0,1,True,False,False,music_id
7.617061708372184e+18,1,0,0,1,True,False,False,music_id
7.617037124180676e+18,1,0,0,1,True,False,False,music_id
7.617042580211125e+18,1,0,0,1,True,False,False,music_id
7.089738783142514e+18,1,0,0,1,True,False,False,music_id
7.617048568284712e+18,1,0,0,1,True,False,False,music_id
7.617048795217513e+18,1,0,0,1,True,False,False,music_id
7.617054643885411e+18,1,0,0,1,True,False,False,music_id
6.957340031920966e+18,1,0,0,1,True,False,False,music_id
7.617063524506324e+18,1,0,0,1,True,False,False,music_id
7.617022825458699e+18,1,0,0,1,True,False,False,music_id
7.617072152856104e+18,1,0,0,1,True,False,False,music_id
7.617085685685587e+18,1,0,0,1,True,False,False,music_id
7.617091286528757e+18,1,0,0,1,True,False,False,music_id
7.617094770657185e+18,1,0,0,1,True,False,False,music_id
7.617099263203347e+18,1,0,0,1,True,False,False,music_id
7.487155871231771e+18,1,0,0,1,True,False,False,music_id
7.617130380625202e+18,1,0,0,1,True,False,False,music_id
7.617026512893627e+18,1,0,0,1,True,False,False,music_id
7.617022341255941e+18,1,0,0,1,True,False,False,music_id
7.484562836547437e+18,1,0,0,1,True,False,False,music_id
7.616928546893417e+18,1,0,0,1,True,False,False,music_id
7.616747668148276e+18,1,0,0,1,True,False,False,music_id
7.616769610133671e+18,1,0,0,1,True,False,False,music_id
7.616772696646454e+18,1,0,0,1,True,False,False,music_id
7.616774057974877e+18,1,0,0,1,True,False,False,music_id
7.616783421519482e+18,1,0,0,1,True,False,False,music_id
7.616810902427389e+18,1,0,0,1,True,False,False,music_id
7.480378617680236e+18,1,0,0,1,True,False,False,music_id
7.616941787693944e+18,1,0,0,1,True,False,False,music_id
7.617019221326826e+18,1,0,0,1,True,False,False,music_id
7.616941783712288e+18,1,0,0,1,True,False,False,music_id
7.616950986938142e+18,1,0,0,1,True,False,False,music_id
7.616965167175257e+18,1,0,0,1,True,False,False,music_id
7.616999418092457e+18,1,0,0,1,True,False,False,music_id
7.617001359753203e+18,1,0,0,1,True,False,False,music_id
7.617006070992489e+18,1,0,0,1,True,False,False,music_id
7.617014661371694e+18,1,0,0,1,True,False,False,music_id
7.617168490445065e+18,1,0,0,1,True,False,False,music_id
